"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Junk Bay","Tseng Lan Shue Stream","JR11","1990-10-02","1","5.4","<50","0.51","0.41","","<1","","","<50","0.1","4","","","<1","169","1","<0.01","91","7.5","","","0.16","0.2","<0.01","330","1","20","<1","","<1","2.7","0.6","0.8","1.2","6.8","","","18","","0.03","5.5","","1.4","2","1.3","140","30","2","","25.2","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1990-11-05","1","4.3","<50","1.5","0.08","","<1","","","<50","0.1","7","","","<1","176","2","<0.01","87","7.6","","","0.2","0.2","<0.01","190","<1","30","1","","<9","2.7","0.7","0.5","0.99","7.6","","","13","","<0.02","9.5","","2","5","1.5","23000","6500","3.9","","21.9","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1990-12-03","1","5.4","<50","1.8","0.2","","<1","","","<50","<0.1","5","","","<1","259","2","<0.01","87","8.7","","","0.05","0.3","<0.01","<10","2","<10","<1","","2","7.2","0.003","1","1.8","7.5","","","11","","0.03","9","","2.4","4","2.2","370","62","3.7","","15.7","<10"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-01-03","1","90.9","120","13","0.2","","<1","","","260","0.2","85","","","1","368","11","<0.01","24","2.4","","","null","0.2","<0.01","780","18","210","<1","","<1","0.01","0.011","1.5","2.2","6.7","","","12","","0.13","28","","23","32","3.5","310","160","35","","15.7","90"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-02-08","1","1024","160","0.066","1","","<1","","","580","0.1","1200","","","<1","408","29","<0.01","17","1.6","","","null","2","0.08","390","3","260","<1","","1","<0.002","0.019","3","2.6","7","","","19","","0.28","330","","75","240","17","650","460","504","","17.6","120"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-03-06","1","85","70","10","0.14","","<1","","","130","0.1","28","","","<1","264","9","<0.01","21","2.1","","","null","0.2","<0.01","480","2","170","<1","","<1","0.17","<0.002","<0.5","2.3","7.1","","","16","","<0.02","21","","14","4","3.5","240","110","27","","15.4","60"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-04-03","1","672.5","190","0.019","0.12","","<1","","","90","0.2","180","","","2","358","18","<0.01","19","1.6","","","null","0.3","0.02","620","3","240","<1","","4","0.67","0.006","1.5","2.1","6.8","","","13","","0.1","110","","22","12","4.3","350","180","134","","22.5","90"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-05-04","1","73.5","<50","3.8","0.17","","<1","","","670","1.6","55","","","<1","221","8","<0.01","15","1.3","","","null","<0.2","0.02","730","2","190","<1","","2","0.061","0.015","0.5","1.5","6.3","","","13","","0.06","6.5","","11","10","2.5","290","210","19","","21.5","50"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-06-19","1","3.5","<50","3.2","0.05","","<1","","","<50","<0.1","10","","","<1","132","3","<0.01","49","4","","","null","<0.2","<0.01","50","2","<10","<1","","<1","1.8","0.081","<0.5","0.099","7","","","14","","<0.02","7","","3.6","4","0.15","150","74","4","","25.7","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-07-04","1","3.5","<50","0.009","0.15","","<1","","","<50","<0.1","18","","","<1","132","3","<0.01","49","4","","","null","<0.2","<0.01","50","2","<10","<1","","<1","3.5","0.004","0.8","0.649","7","","","17","","<0.02","6.5","","2","3","0.9","140","72","4","","25.7","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-08-01","1","5.1","50","0.8","0.05","","<1","","","400","0.2","8","","","1","106","6","0.01","80","5.3","","","null","<0.2","<0.01","370","5","90","<1","","<1","1.8","<0.002","1.1","0.52","6.7","","","15","","<0.02","7","","2.8","2","0.8","130","70","7","","24.1","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-09-03","1","42.8","<50","5.1","0.15","","<1","","","<50","0.2","14","","","2","210","4","<0.01","31","2.5","","","null","<0.2","<0.01","670","<1","170","<1","","<1","<0.002","0.1","0.5","1.3","6.8","","","14","","0.02","4","","10","3","1.8","220","98","7","","22.9","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-10-02","1","23.9","<50","2.9","0.51","","<1","","","<50","<0.1","6","","","<1","169","2","0.01","30","2.5","","","null","<0.2","<0.01","570","2","130","<1","","<1","0.47","0.18","0.8","1","9.8","","","13","","0.05","9.5","","5.3","2","1.4","130","66","4.7","","24.2","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-11-05","1","29.4","<50","5.9","0.53","","<1","","","<50","0.2","48","","","2","231","4","<0.01","31","2.8","","","null","<0.2","<0.01","270","2","70","1","","9","<0.002","0.004","","1.2","7.1","","","14","","0.03","93","","8.9","6","2.2","2600","1600","19.8","","21.3","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1990-12-03","1","54.1","80","5.9","0.2","","<1","","","<50","<0.1","20","","","<1","260","7","0.01","43","4.3","","","null","0.2","<0.01","210","5","110","<1","","2","<0.002","0.008","<0.5","0.64","6.9","","","9.7","","0.04","11","","7.8","3","2.1","480","92","10.9","","15.2","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-01-03","1","41.8","200","8","0.25","","<1","","","330","0.4","160","","","6","530","14","<0.01","56","4.9","","","null","0.3","<0.01","640","9","170","<1","","<1","0.05","0.059","1","3","7.5","","","22","","0.06","41","","19","39","5.7","480","170","50","","21.3","90"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-02-08","1","74.8","140","6.4","0.46","","<1","","","610","0.1","160","","","4","482","13","<0.01","33","2.9","","","null","3.8","0.01","600","4","180","<1","","1","<0.002","0.34","1.5","4.3","7.4","","","28","","0.09","4.5","","20","21","6.3","350","82","39","","21.8","60"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-03-06","1","43.8","170","9.2","0.2","","<1","","","180","0.4","31","","","5","455","8","<0.01","59","5.4","","","null","0.4","<0.01","590","7","170","<1","","<1","0.33","0.07","<0.5","3.2","7.8","","","26","","0.02","27","","13","7","4.2","380","130","28","","19.2","70"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-04-03","1","58","220","11","0.44","","<1","","","100","0.3","41","","","4","485","12","<0.01","42","3.4","","","null","0.5","<0.01","610","6","150","<1","","4","0.048","0.005","2","3.3","7.5","","","25","","0.07","30","","15","6","3.7","460","220","38","","25.5","90"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-05-04","1","94.2","150","5.6","0.87","","<1","","","730","0.2","330","","","3","44","53","<0.01","38","3","","","null","0.4","0.01","490","4","190","<1","","4","0.1","0.044","1","5.7","7.9","","","25","","0.06","19","","12","37","8.2","460","100","44","","26","120"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-06-19","1","10.7","18","5.3","0.2","","<1","","","<50","<0.1","30","","","<1","323","4","<0.01","68","5.2","","","null","0.3","<0.01","70","2","<10","<1","","<1","0.017","0.041","2","0.35","7.8","","","19","","<0.02","19","","7.8","5","0.59","250","80","140","","28.3","10"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-07-04","1","10.7","18","0.029","0.29","","<1","","","<50","<0.1","18","","","<1","323","4","<0.01","68","5.2","","","null","0.4","<0.01","70","2","<10","<1","","<1","5.4","0.008","<0.5","0.63","7.8","","","30","","0.02","350","","1.3","4","1.19","610","140","140","","28.3","10"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-08-01","1","18.2","1100","1","0.1","","1","","","440","0.5","19","","","2","244","4","0.01","63","5.8","","","null","0.3","<0.01","610","11","150","<1","","<1","0.44","<0.002","1.3","1.4","7.1","","","21","","<0.02","320","","4.1","5","1.7","550","92","120","","26.9","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-09-03","1","41.6","200","10","0.32","","1","","","60","0.3","35","","","4","426","18","<0.01","48","3.7","","","null","0.5","<0.01","510","4","170","1","","<1","0.096","0.31","0.8","2.6","7.7","","","9.9","","0.04","17","","16","5","3.1","320","98","19","","28.8","60"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-10-02","1","38.9","70","3.7","0.35","","<1","","","<50","0.1","24","","","1","380","3","<0.01","39","3.1","","","null","0.4","<0.01","410","2","110","<1","","<1","0.16","0.075","0.8","2.5","6.9","","","24","","0.03","12","","9.2","4","3.2","210","8","4","","27.5","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-11-05","1","22.6","<50","5.1","0.38","","<1","","","<50","0.2","39","","","1","312","3","0.01","57","5","","","null","0.4","<0.01","220","1","50","1","","12","0.35","0.089","3","2.5","7.5","","","15","","0.02","17","","6.1","4","3","40000","14000","16.7","","22.9","10"
"Junk Bay","Tseng Lan Shue Stream","JR6","1990-12-03","1","7.7","120","9.8","0.52","","<1","","","<50","0.2","54","","","4","560","30","<0.01","57","5.1","","","null","0.3","<0.01","210","5","140","<1","","4","0.021","0.055","2","3.8","7.7","","","16","","0.04","34","","11","29","7.4","300","22","26.6","","20.4","60"
"Deep Bay","Kam Tin River","KT1","1990-01-09","1","205.5","310","42","0.29","","<1","","","1300","0.2","78","","","45","750","21","<0.01","6","0.6","","","0.45","0.4","<0.01","1900","7","550","<1","","5","3.7","0.013","<0.5","15","6.9","","","37","","1","120","","63","13","20","540","330","110","","14.4","170"
"Deep Bay","Kam Tin River","KT1","1990-02-14","1","179.5","320","41","0.38","","<1","","","510","1.2","220","","","29","662","6","0.01","6","0.6","","","0.46","0.5","<0.01","2200","17","500","<1","","3","<0.002","0.017","1.5","13","6.7","","","37","","1.6","110","","64","18","16","710","380","116","","20.7","160"
"Deep Bay","Kam Tin River","KT1","1990-03-07","1","133.5","220","30","0.12","","<1","","","160","0.3","75","","","19","536","19","<0.01","6","0.6","","","0.3","0.4","<0.01","1500","10","420","<1","","<1","0.073","<0.002","<0.5","9.1","7.1","","","27","","0.33","51","","48","15","13","460","290","66","","17.6","100"
"Deep Bay","Kam Tin River","KT1","1990-04-04","1","95.8","470","26","0.24","","3","","","100","0.2","96","","","16","499","54","<0.01","6","0.7","","","0.34","0.4","<0.01","1600","10","440","<1","","9","0.16","0.02","3.5","9.1","7.3","","","20","","0.03","230","","29","7","13","260","140","91","","21.8","160"
"Deep Bay","Kam Tin River","KT1","1990-05-03","1","191.5","<50","40","0.23","","<1","","","<50","<0.1","76","","","6","648","4","<0.01","6","0.5","","","0.3","0.5","0.02","510","<1","160","<1","","2","0.29","0.098","3","7.4","6.7","","","17","","0.54","52","","43","31","9.5","600","250","42","","27.2","20"
"Deep Bay","Kam Tin River","KT1","1990-06-13","1","45.3","150","13","0.29","","1","","","<50","0.1","410","","","18","430","14","<0.01","9","0.7","","","null","0.4","<0.01","1700","3","430","<1","","3","<0.002","0.008","10","2.8","6.9","","","18","","0.34","35","","22","12","3.7","450","180","25","","29.4","<10"
"Deep Bay","Kam Tin River","KT1","1990-07-09","1","45.8","100","22","0.15","","3","","","100","<0.1","32","93","","3","667","50","<0.01","6","0.4","","","null","0.3","<0.01","1500","20","410","<1","","38","0.018","0.006","<0.5","5.9","7","","","18","","0.04","24","","30","9","12","480","240","35","","29","40"
"Deep Bay","Kam Tin River","KT1","1990-08-22","1","53.3","220","31","0.05","","2","","","70","0.2","63","120","","4","820","23","0.04","5","0.4","","","null","0.4","<0.01","1100","5","310","<1","","8","<0.002","0.012","1","7","7.1","","","16","","<0.02","70","","39","18","8.6","720","350","34","","27.4","40"
"Deep Bay","Kam Tin River","KT1","1990-09-17","1","30.1","<50","9","0.08","","1","","","<50","0.4","20","","","<1","321","9","0.01","14","1.2","","","0.4","0.3","<0.01","1200","5","260","<1","","2","<0.002","0.007","0.8","2.5","7.3","","","5.2","","0.33","38","","15","6","4.8","220","130","22","","26.9","10"
"Deep Bay","Kam Tin River","KT1","1990-10-16","1","82","<50","19","0.13","","<1","","","<50","0.1","73","26","","3","518","9","0.01","12","1","","","2.24","0.4","<0.01","410","<1","170","1","","2","<0.002","0.012","0.8","6.2","6.9","","","11","","<0.02","5","","31","9","8.4","1900","1400","33","","25.1","<50"
"Deep Bay","Kam Tin River","KT1","1990-11-02","1","104","160","29","1.3","","<1","","","<50","0.2","120","","","8","698","18","<0.01","13","1.1","","","1.37","0.4","<0.01","1200","3","370","3","","13","<0.002","0.014","3.5","6.4","7.1","","","15","","0.55","56","","39","10","10","500","240","41.5","","24.4","50"
"Deep Bay","Kam Tin River","KT1","1990-12-04","1","135.5","150","6.1","0.51","","4","","","<50","0.1","47","","","5","588","36","<0.01","18","1.8","","","0.69","0.5","<0.01","460","5","270","<1","","<1","1.4","0.16","<0.5","0.59","6.8","","","14","","0.04","410","","6.9","9","0.94","600","64","62.2","","15.1","50"
"Deep Bay","Kam Tin River","KT2","1990-01-09","1","276.3","400","68","0.28","","1","","","1200","0.4","200","","","11","1015","150","<0.01","9","0.8","","","0.09","0.4","<0.01","3200","10","950","<1","","260","0.093","0.05","<0.5","12","7","","","57","","1.1","160","","82","20","26","720","360","150","","14.1","350"
"Deep Bay","Kam Tin River","KT2","1990-03-07","1","175.3","120","50","0.21","","<1","","","180","0.3","93","","","4","729","400","<0.01","7","0.6","","","0.3","0.3","<0.01","2000","4","640","<1","","1100","0.1","0.004","1","13","7.4","","","38","","0.15","75","","84","16","22","720","440","71","","18.4","120"
"Deep Bay","Kam Tin River","KT2","1990-04-04","1","193.3","590","42","0.44","","3","","","110","0.3","260","","","5","681","320","<0.01","5","0.5","","","0.25","0.3","0.07","2700","11","550","<1","","310","0.31","0.006","3","14","7.4","","","28","","0.87","190","","55","10","22","770","410","160","","21.7","310"
"Deep Bay","Kam Tin River","KT2","1990-05-03","1","154.3","90","45","0.3","","<1","","","<50","<0.1","130","","","1","799","82","<0.01","5","0.4","","","0.51","0.5","0.01","910","<1","410","<1","","59","0.12","0.1","4","9.5","6.9","","","25","","0.51","63","","67","35","14","700","310","40","","27.5","5"
"Deep Bay","Kam Tin River","KT2","1990-06-13","1","96.5","<50","28","0.85","","<1","","","<50","0.2","99","","","3","690","78","<0.01","6","0.4","","","null","0.3","<0.01","1300","3","390","<1","","41","<0.002","0.012","24","3.9","7","","","33","","0.7","31","","44","11","10","580","240","31","","29.5","50"
"Deep Bay","Kam Tin River","KT2","1990-07-09","1","53.1","<50","20","0.16","","1","","","<50","<0.1","17","46","","1","495","42","<0.01","5","0.4","","","null","0.3","<0.01","<50","4","<10","<1","","39","<0.002","0.005","<0.5","6.1","6.9","","","19","","0.04","37","","30","7","7","380","210","38","","28.3","<10"
"Deep Bay","Kam Tin River","KT2","1990-08-22","1","64.3","170","26","0.17","","2","","","60","0.3","110","55","","5","601","6","0.03","6","0.5","","","null","0.4","<0.01","1700","5","490","<1","","25","<0.002","0.012","1.3","8.1","7.1","","","20","","0.04","20","","52","11","11","500","280","30","","27.1","90"
"Deep Bay","Kam Tin River","KT2","1990-09-17","1","31.2","<50","15","0.07","","1","","","<50","0.5","31","","","<1","393","9","0.01","17","1.3","","","0.09","0.2","<0.01","1000","4","200","<1","","13","<0.002","0.01","0.6","4.8","7.3","","","17","","0.19","33","","17","7","7.2","280","110","19","","26.6","10"
"Deep Bay","Kam Tin River","KT2","1990-10-16","1","100.5","80","32","0.18","","<1","","","<50","0.3","92","35","","3","625","43","0.01","16","1.3","","","0.62","0.2","<0.01","1200","2","530","1","","8","<0.002","0.014","1.6","9.9","7","","","18","","<0.02","5.5","","53","11","16","17400","5060","29","","24.4","50"
"Deep Bay","Kam Tin River","KT2","1990-11-02","1","147","80","38","1.4","","<1","","","<50","0.8","300","","","8","786","63","<0.01","10","0.9","","","1.7","0.3","<0.01","1700","2","490","3","","14","<0.002","0.02","5.5","12","6.9","","","16","","0.62","44","","45","16","14","570","260","40.5","","23.7","140"
"Deep Bay","Kam Tin River","KT2","1990-12-04","1","166.5","120","0.034","0.11","","2","","","<50","0.1","2","","","2","822","110","<0.01","12","1.3","","","0.23","<0.2","<0.01","280","4","500","<1","","34","2.8","0.004","1","0.12","7.2","","","15","","0.02","11","","0.23","1","0.35","94","64","320","","13.2","100"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-02-20","1","7.1","120","4.3","0.32","","<1","","","370","0.8","26","","","<1","1385","2","<0.01","52","4.8","","","0.01","0.8","<0.01","360","10","920","<1","","2","4.6","0.91","2.5","1.2","7.9","","","16","","<0.02","5.5","","11","3","1.5","1000","250","7","","18.5","110"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-03-21","1","11.4","<50","12","0.18","","<1","","","80","0.6","10","","","<1","1400","5","<0.01","61","5.5","","","0.01","1","<0.01","210","2","540","1","","1","1.4","0.3","1.5","1.2","","","","17","","<0.02","4","","15","3","1.9","1000","340","10","","20.2","70"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-04-23","1","7.7","60","4.9","0.27","","<1","","","120","0.8","10","","","<1","1328","2","<0.01","53","4.4","","","0.02","1","<0.01","200","2","310","<1","","<1","3.2","0.59","1.5","0.9","7","","","18","","<0.02","6","","7.2","4","1.3","970","290","7.1","","24.3","90"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-05-21","1","8.5","210","6.5","0.26","","<1","","","<50","1.4","22","","","<1","1430","3","<0.01","45","3.8","","","0.01","0.9","<0.01","350","5","630","<1","","<1","2.6","1.1","1.5","1.1","7","","","15","","<0.02","24","","9.4","3","1.7","940","230","4","","24.5","180"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-06-21","1","2.7","<50","3.1","0.2","","<1","","","520","0.6","49","","","<1","593","<1","<0.01","51","3.8","","","0.02","1","<0.01","90","<1","150","<1","","2","6.5","0.34","<0.5","0.02","7","","","14","","<0.02","6","","3.9","4","0.31","1000","250","5","","29.4","70"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-07-16","1","3.6","<50","4.26","0.37","","<1","","","200","0.5","9","","","<1","1820","<1","<0.01","61","4.6","","","0.04","1","<0.01","80","27","180","<1","","<1","2.8","0.42","0.5","0.6","6.8","","","14","","<0.02","6","","3.9","2","0.68","1400","250","4","","30","70"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-08-06","1","7","1300","0.16","0.19","","2","","","440","2.2","62","","","4","605","18","<0.01","73","5.6","","","0.17","0.6","<0.01","1500","61","570","<1","","5","0.91","0.011","<0.5","0.39","7.1","","","8.9","","<0.02","240","","2","8","1.1","680","170","61","","29.1","370"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-09-05","1","4.4","480","2.7","0.27","","<1","","","240","1.4","16","","","2","5000","4","<0.01","79","6.1","","","0.02","1","<0.01","210","8","770","8","","4","1.5","0.31","0.5","0.005","6.9","","","14","","0.02","16","","4","4","0.58","3200","380","3","","28.2","450"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-10-12","1","4.5","880","3.3","0.75","","<1","","","710","5.4","260","","","<1","11200","3","<0.01","89","7.3","","","0.02","1.2","<0.01","300","23","720","<1","","<1","2.4","0.2","1","0.016","6.9","","","14","","0.04","<0.5","","4.7","4","0.62","8000","200","8","","25.1","430"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-11-22","1","8.3","110","6.7","0.26","","<1","","","<50","1.8","37","","","2","1300","5","0.01","51","4.4","","","0.01","0.7","<0.01","290","7","410","<1","","5","2","0.43","1","0.4","7.4","","","2.5","","0.02","21","","7.7","3","0.93","960","250","4.2","","22.5","<10"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1990-12-10","1","15.2","<50","4.4","0.18","","<1","","","<50","0.4","8","","","<1","1640","2","<0.01","37","3.2","","","0.02","0.8","<0.01","240","3","140","<1","","<1","2.2","0.008","9","0.75","7.2","","","13","","0.03","9","","7.9","2","0.89","1300","300","5.8","","23.4","10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-01-02","1","0.9","<50","<0.005","<0.05","","<1","","","250","<0.1","4","","","<1","98","2","<0.01","96","9.7","","","0","<0.2","0.01","80","7","10","<1","","<1","2.8","0.004","0.5","0.36","6.4","","","15","","0.03","2","","0.62","3","0.43","130","90","2.4","","14.4","30"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-02-15","1","0","<50","0.049","0.09","","<1","","","230","0.1","3","","","<1","94","2","<0.01","90","8.8","","","0","<0.2","<0.01","<50","5","<10","<1","","<1","2.7","0.005","13","0.34","6.6","","","16","","<0.02","2.5","","0.71","2","0.45","110","56","2","","16.4","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-03-12","1","0.5","<50","0.01","<0.05","","<1","","","100","<0.1","4","","","<1","90","1","<0.01","91","8.8","","","0","<0.2","<0.01","70","3","<10","<1","","<1","2.7","<0.002","3","0.32","7","","","14","","<0.02","4","","0.81","28","0.44","94","46","1","","16.8","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-04-09","1","1.7","<50","0.032","<0.05","","<1","","","80","<0.1","<2","","","<1","82","<1","<0.01","95","9.1","","","0","<0.2","<0.01","60","<1","<10","<1","","<1","4.7","<0.002","0.5","0.42","6.9","","","14","","<0.02","11","","0.37","3","4.9","110","42","2.3","","17","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-05-15","1","1.1","<50","0.007","0.1","","<1","","","<50","<0.1","4","","","<1","87","1","<0.01","95","8.5","","","0.02","<0.2","<0.01","90","<1","10","<1","","<1","0.61","0.003","4","0.41","7.2","","","21","","<0.02","3.5","","1.4","3","0.67","88","36","2.8","","20.9","10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-06-19","1","0.5","<50","0.068","<0.05","","<1","","","510","<0.1","7","","","<1","37","2","<0.01","95","8","","","0.38","<0.2","<0.01","50","<1","<10","<1","","<1","1.4","0.005","<0.5","0.2","6.7","","","11","","<0.02","5.5","","1.9","2","0.53","87","43","4.1","","22.3","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-07-17","1","0.7","<50","0.013","0.41","","<1","","","<50","<0.1","4","2","","<1","54","<1","<0.01","92","7.7","","","0.03","<0.2","<0.01","50","<1","<10","<1","","<1","1.7","0.004","<0.5","0.3","7.4","","","14","","<0.02","6","","0.92","1","0.91","92","60","4","","23.8","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-08-20","1","1.1","60","0.3","<0.05","","1","","","<50","0.1","8","2","","2","69","1","0.02","82","6.9","","","0.01","<0.2","<0.01","80","<1","<10","<1","","<1","1.3","0.005","<0.5","0.3","7.2","","","13","","<0.02","6","","6.6","<1","0.43","88","36","2","","23.5","10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-09-10","1","0.6","<50","0.021","0.1","","<1","","","<50","0.3","4","","","2","104","<1","0.01","87","6.4","","","0","<0.2","<0.01","<50","<1","<10","<1","","<1","1.8","0.067","0.6","0.4","6.9","","","13","","<0.02","9","","1.2","2","0.44","100","30","3","","23.6","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-10-03","1","0.3","<50","0.1","0.06","","<1","","","80","<0.1","3","","","<1","30","1","<0.01","93","7.9","","","0.01","<0.2","<0.01","90","3","60","<1","","<1","1.9","0.007","0.8","0.29","7.5","","","13","","<0.02","7.5","","0.41","1","0.69","290","40","2","","22.7","40"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-11-07","1","1.3","<50","0.071","0.12","","<1","","","<50","0.2","2","","","1","68","2","<0.01","97","8.8","","","0.01","<0.2","<0.01","<50","<1","<10","<1","","3","0.78","0.004","1","0.25","7.7","","","15","","0.02","11","","0.14","1","0.36","64","52","4.5","","19.9","<50"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1990-12-04","1","3.2","<50","27","0.8","","<1","","","<50","0.1","160","","","1","84","3","<0.01","103","11.2","","","0","0.4","<0.01","<50","<1","<10","<1","","<1","0.011","0.032","1","2.8","7.6","","","8.6","","0.02","340","","31","31","7.3","2600","480","3.5","","19.9","<10"
"Southern","Mui Wo River","MW1","1990-01-04","1","0.5","<50","0.007","<0.05","","<1","","","300","0.2","15","","","<1","190","1","<0.01","94","8.9","3000","3200","0.01","<0.2","<0.01","300","14","<50","<1","","<1","0.73","0.042","0.5","0.26","7","","","17","","<0.02","4.5","","0.6","3","0.31","140","90","7","","17.4","20"
"Southern","Mui Wo River","MW1","1990-03-01","1","1.3","130","0.065","0.06","","<1","","","130","0.2","11","","","1","408","4","<0.01","99","10.2","4200","5300","null","<0.2","<0.01","260","9","20","<1","","1","0.99","<0.002","<0.5","0.06","6.8","","","11","","<0.02","57","","0.38","7","0.1","340","100","57.6","","14.1","20"
"Southern","Mui Wo River","MW1","1990-03-22","1","0.2","<50","0.15","0.09","","1","","","350","<0.1","160","","","2","4950","2","<0.01","97","8.4","3600","5300","0.05","0.2","0.01","260","<1","70","1","","3","1","0.025","0.5","0.16","7.2","","","15","","<0.02","3.5","","0.73","3","0.28","4200","1300","5.3","","21.7","20"
"Southern","Mui Wo River","MW1","1990-04-24","1","0.5","<50","0.012","0.05","","<1","","","90","<0.1","2","","","<1","53","<1","<0.01","90","8.2","1025","1090","0.22","<0.2","<0.01","80","<1","<10","<1","","3","0.45","0.068","2","0.069","6.7","","","16","","<0.02","4","","0.87","0","0.16","70","70","2.4","","19.7","<10"
"Southern","Mui Wo River","MW1","1990-05-24","1","1.2","190","0.038","0.05","","3","","","<50","0.2","8","","","<1","846","2","<0.01","101","8.4","11000","33000","0.02","<0.2","<0.01","730","3","50","<1","","<1","0.55","0.003","4.5","0.23","6.9","","","15","","<0.02","25","","0.4","4","0.35","600","92","10","","24.8","20"
"Southern","Mui Wo River","MW1","1990-06-20","1","1.4","<50","0.024","0.05","","<1","","","600","0.1","15","","","1","57","2","<0.01","95","8.4","2600","4400","0.23","<0.2","<0.01","870","<1","120","<1","","5","0.36","0.005","<0.5","0.074","6.9","","","12","","<0.02","3.5","","0.59","2","0.36","130","32","11","","28.5","70"
"Southern","Mui Wo River","MW1","1990-07-18","1","1.3","<50","0.042","0.05","","2","","","130","<0.1","8","","","<1","30","2","<0.01","97","7.3","21000","23000","0.09","<0.2","<0.01","160","2","12","<1","","<1","1.3","0.006","0.6","0.19","6.4","","","14","","<0.02","1.5","","1.5","2","0.34","56","44","5","","29.5","<10"
