"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Junk Bay","Tseng Lan Shue Stream","JR6","1994-06-02","1","22","130","6.71","0.27","","1","","","<50","0.1","52","45","","2","464","5","<0.01","52","4.1","","","null","0.5","<0.01","340","3","100","<1","","<1","0.794","0.147","1.8","1.65","7.5","","","28.9","","0.04","21","","9.97","12","2.1","310","44","16","","27.1","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","1994-07-06","1","9.5","340","1.96","0.34","","1","","","<50","<0.1","34","29","","<1","294","4","<0.01","87","6.8","","","null","0.3","<0.01","300","9","150","<1","","<1","1.39","0.177","<0.5","0.988","7.7","","","21.5","","<0.02","170","","3.87","7","1.4","390","88","120","","27","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1994-08-05","1","6.8","240","0.994","0.33","","<1","","","<50","<0.1","27","22","","<1","208","3","<0.01","93","7.4","","","null","0.3","<0.01","280","4","120","<1","","<1","1.34","0.083","<0.5","0.469","7.6","","","16.5","","0.02","12","","2.36","11","0.71","210","50","45","","25.7","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1994-09-07","1","12","120","2.31","0.23","","1","","","<50","0.1","19","33","","<1","306","4","<0.01","83","6.5","","","null","0.3","<0.01","200","2","110","<1","","<1","1.53","0.115","<0.5","1.12","7.7","","","18.1","","0.02","20","","4.42","9","1.32","230","82","23","","27.9","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1994-10-10","1","16","60","4.02","0.14","","1","","","<50","0.1","21","33","","1","350","5","<0.01","79","6.2","","","null","0.4","<0.01","180","<1","110","<1","","<1","1.65","0.213","<0.5","1.8","8","","","20","","0.03","12","","6.23","10","2","230","72","13","","27.3","20"
"Junk Bay","Tseng Lan Shue Stream","JR6","1994-11-14","1","22","320","9.56","0.21","","2","","","<50","0.3","46","40","","2","408","6","<0.01","64","5.3","","","null","0.5","<0.01","540","6","190","<1","","1","0.536","0.169","<0.5","2.01","7.3","","","21.8","","0.05","40","","11.8","13","2.4","310","72","65","","23.5","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","1994-12-08","1","22","230","4.09","0.28","","3","","","<50","0.2","43","49","","2","424","7","<0.01","82","7","","","null","0.4","<0.01","440","9","100","<1","","4","1.25","0.193","1.4","1.07","7.5","","","14.5","","0.04","86","","7.33","17","1.54","370","100","85","","22.2","80"
"Victoria Harbour","Kai Tak River","KN1","1994-02-17","1","92","100","12.5","0.28","","<1","","","2200","<10","190","11000","","<100","10030","<100","0.01","17","1.6","","","null","0.7","0.01","320","60","190","<1","","<100","0.008","<0.002","<0.5","1.49","7.4","","","7.99","","24","19","","19","22","2.26","20000","3500","95","","17","80"
"Victoria Harbour","Kai Tak River","KN1","1994-05-26","1","87","200","20.5","1.4","","<1","","","1700","<10","93","8200","","<100","24054","200","<0.01","5","0.4","","","8.775","0.9","<0.01","270","<10","170","<1","","<100","0.013","0.013","1.9","2.15","7.4","","","8.3","","22","41","","46.6","30","3.37","17000","3900","85","","29.4","40"
"Victoria Harbour","Kai Tak River","KN1","1994-09-01","1","65","100","12.4","0.16","","<1","","","1100","<10","180","5000","","<100","15022","200","<0.01","11","0.8","","","null","0.6","<0.01","230","<10","190","<1","","<100","<0.002","0.014","0.6","1.68","6.8","","","12.2","","2.8","20","","18.6","20","2.32","11000","2500","36","","27.9","40"
"Victoria Harbour","Kai Tak River","KN1","1994-11-17","1","110","<100","32.8","1.4","","<1","","","1600","<10","350","8600","","<100","22770","<100","<0.01","6","0.5","","","null","0.6","0.03","190","<10","110","<1","","<100","<0.002","0.024","1","4","7.4","","","10.2","","26","38","","38.6","41","4.41","27000","14000","55","","25.7","40"
"Victoria Harbour","Kai Tak River","KN2","1994-02-17","1","84","<100","8","0.1","","<1","","","2500","<10","160","12000","","<100","10690","<100","<0.01","18","1.7","","","null","0.7","<0.01","140","30","120","<1","","<100","0.019","<0.002","<0.5","0.8","7.1","","","6.88","","32","14","","13.7","15","1.45","24000","4900","130","","18","<50"
"Victoria Harbour","Kai Tak River","KN2","1994-05-26","1","91","<100","4.89","1.7","","<1","","","1600","<10","270","7700","","<100","22940","300","<0.01","7","0.5","","","null","0.9","<0.01","280","<10","190","<1","","<100","0.007","0.009","2","0.792","7.7","","","8.23","","34","12","","8.55","24","1.44","16000","3200","260","","31.7","70"
"Victoria Harbour","Kai Tak River","KN2","1994-09-01","1","46","100","3.39","0.17","","<1","","","670","<10","100","3000","","<100","9214","<100","<0.01","26","2","","","null","0.8","<0.01","130","<10","330","<1","","<100","<0.002","0.004","<0.5","1.12","7","","","16.3","","0.26","5.9","","7.15","10","1.4","6300","1400","30","","27.7","40"
"Victoria Harbour","Kai Tak River","KN2","1994-11-17","1","73","<100","15.4","1.1","","<1","","","1600","<10","200","8200","","<100","21864","<100","<0.01","10","0.8","","","null","0.7","0.05","220","<10","190","<1","","<100","0.003","0.021","<0.5","1.36","7.3","","","9.82","","21","15","","17.8","23","1.8","26000","14000","85","","25.8","50"
"Victoria Harbour","Kai Tak River","KN3","1994-02-17","1","130","100","8.63","0.18","","<1","","","1600","<10","88","7700","","<100","773","<100","<0.01","17","1.6","","","null","0.6","0.16","230","60","210","<1","","<100","0.044","<0.002","<0.5","1.21","7","","","10","","30","26","","15.7","34","2","14000","2500","150","","18","<50"
"Victoria Harbour","Kai Tak River","KN3","1994-05-26","1","130","<100","3.18","1","","<1","","","1600","<10","99","7700","","<100","22520","<100","<0.01","5","0.3","","","null","0.9","<0.01","200","<10","250","<1","","<100","0.018","0.014","2.8","0.895","7.1","","","10.2","","15","31","","11.1","35","1.99","16000","3100","120","","30.3","30"
"Victoria Harbour","Kai Tak River","KN3","1994-09-01","1","36","100","3.98","0.15","","<1","","","610","<10","100","2900","","<100","8718","<100","<0.01","48","3.6","","","null","0.8","<0.01","120","<10","390","<1","","<100","<0.002","0.004","<0.5","0.7","7.2","","","16.5","","0.88","39","","6.4","9","0.99","6100","1400","50","","27.8","40"
"Victoria Harbour","Kai Tak River","KN3","1994-11-17","1","82","<100","3.33","0.92","","<1","","","950","<10","110","4400","","<100","13076","<100","<0.01","10","0.8","","","null","0.7","0.02","240","<10","350","<1","","<100","<0.002","0.019","<0.5","1.82","6.9","","","13.6","","29","23","","5.94","20","2.26","8700","1700","30","","25.2","30"
"Victoria Harbour","Kai Tak River","KN4","1994-01-28","1","160","960","12.3","0.96","","1","","","1100","<10","150","4300","","<100","6320","<100","<0.01","32","3","","","null","0.7","1.1","2600","<10","470","<1","","<100","0.012","0.011","<0.5","1.82","7","","","18.8","","2.9","160","","21.5","57","3.23","8500","1500","55","","18.9","310"
"Victoria Harbour","Kai Tak River","KN4","1994-02-17","1","300","400","2.68","0.19","","2","","","1000","<10","340","4900","","<100","5880","<100","<0.01","45","4.1","","","null","0.7","0.22","650","110","420","<1","","<100","0.057","<0.002","<0.5","0.594","7","","","15.8","","3.7","43","","12.3","45","2.49","9700","2000","55","","18.9","130"
"Victoria Harbour","Kai Tak River","KN4","1994-03-24","1","110","100","0.015","<0.05","","<1","","","880","<10","300","4700","","<100","13430","<100","0.01","102","8.7","","","null","1","<0.01","170","<10","340","<1","","<100","0.028","<0.002","<0.5","0.267","7.1","","","15.8","","0.37","26","","6.99","22","1.31","9000","1900","26","","19.9","<50"
"Victoria Harbour","Kai Tak River","KN4","1994-04-27","1","91","200","1.64","0.68","","<1","","","1200","<10","110","6500","","<100","18050","<100","<0.01","7","0.5","","","null","0.7","<0.01","590","<10","380","<1","","<100","0.006","0.007","2","0.962","6.5","","","12.8","","20","36","","12.2","27","2.2","13000","2600","22","","26.2","50"
"Victoria Harbour","Kai Tak River","KN4","1994-05-26","1","74","200","1.24","0.47","","1","","","1000","<10","150","4800","","<100","13728","<100","<0.01","15","1","","","null","1.1","<0.01","350","<10","520","<1","","<100","0.013","0.005","1.4","0.387","7.2","","","17.6","","15","16","","5.23","16","1.13","9900","2000","85","","30.1","50"
"Victoria Harbour","Kai Tak River","KN4","1994-06-24","1","130","100","4.45","0.21","","1","","","440","<10","80","2100","","100","6672","700","<0.01","19","1.5","","","null","0.7","<0.01","60","<10","410","<1","","<100","0.003","<0.002","3.8","0.614","6.7","","","18.6","","<0.02","33","","12.7","22","1.52","4500","970","31","","26.7","<50"
"Victoria Harbour","Kai Tak River","KN4","1994-07-21","1","29","500","1.17","0.27","","1","","","180","<10","170","830","","100","2692","<100","<0.01","74","5.8","","","null","0.4","<0.01","380","10","190","<1","","<100","0.14","0.155","1.9","0.14","7.4","","","11.4","","0.03","91","","6.06","43","0.65","1700","290","75","","27","80"
"Victoria Harbour","Kai Tak River","KN4","1994-09-01","1","120","900","1.47","0.08","","<1","","","280","<10","170","1300","","<100","4424","<100","<0.01","69","5.3","","","null","1.1","0.01","560","<10","670","<1","","<100","0.002","0.004","26","0.05","7","","","23.5","","<0.02","450","","5.78","24","0.55","3800","870","480","","28.2","50"
"Victoria Harbour","Kai Tak River","KN4","1994-09-28","1","62","900","3.02","0.14","","2","","","720","<10","40","3500","","<100","10094","<100","<0.01","63","4.9","","","null","0.8","<0.01","380","<10","190","<1","","<100","0.058","0.105","1.3","0.276","7.8","","","9.83","","<0.02","310","","7.18","14","1.05","7500","1700","220","","26.2","30"
"Victoria Harbour","Kai Tak River","KN4","1994-10-27","1","54","","7.95","0.3","","<1","","","","<10","47","2400","","300","7552","<100","","53","4.3","","","null","","","","<10","","","","","<0.002","<0.002","","0.777","7","","","17.4","","0.07","210","","11.2","","1.63","","","95","","24.6","50"
"Victoria Harbour","Kai Tak River","KN4","1994-11-17","1","240","200","5.2","0.66","","<1","","","400","<10","460","1400","","<100","4444","<100","<0.01","109","8.7","","","null","0.8","0.01","340","<10","420","<1","","<100","<0.002","0.017","30","2.78","6.5","","","19.6","","0.3","230","","17","101","3.87","2500","560","110","","26.6","30"
"Victoria Harbour","Kai Tak River","KN4","1994-12-12","1","130","200","2.56","0.16","","2","","","500","<10","82","2400","","200","7414","500","<0.01","55","4.4","","","null","1","0.01","380","<10","510","<1","","200","0.003","0.007","1.3","0.278","7.5","","","23","","0.05","62","","8.11","56","1.32","4900","1100","37","","25.6","30"
"Victoria Harbour","Kai Tak River","KN5","1994-02-17","1","6.4","100","0.15","0.07","","<1","","","120","<10","41","920","","<100","1920","<100","0.01","149","13.5","","","null","1.1","<0.01","570","<10","810","<1","","<100","0.7","0.029","<0.5","0.038","8.5","","","24.4","","<0.02","4.6","","0.66","5","0.05","2100","450","2.3","","18.3","110"
"Victoria Harbour","Kai Tak River","KN5","1994-05-26","1","22","100","0.055","0.21","","<1","","","300","<10","47","1700","","<100","5612","<100","<0.01","154","10.1","","","null","1.3","<0.01","190","<10","410","<1","","<100","0.618","0.038","<0.5","0.011","8.2","","","22.2","","0.04","9.4","","0.93","7","0.26","3900","970","11","","35.6","<10"
"Victoria Harbour","Kai Tak River","KN5","1994-09-01","1","29","1100","1.21","0.09","","1","","","110","<10","87","670","","<100","2408","<100","<0.01","102","7.8","","","null","1","<0.01","510","20","320","<1","","<100","0.439","0.137","8.4","0.128","8.9","","","25.8","","<0.02","560","","5.44","12","0.47","2100","500","280","","28.5","20"
"Victoria Harbour","Kai Tak River","KN5","1994-11-17","1","13","100","2.29","0.29","","<1","","","180","<10","55","1100","","<100","3802","<100","<0.01","175","13.4","","","null","0.8","<0.01","280","<10","430","<1","","<100","0.641","0.13","2.9","0.216","9.2","","","14.4","","0.05","32","","4.41","24","0.53","2400","510","65","","29.3","20"
"Victoria Harbour","Kai Tak River","KN7","1994-01-28","1","11","140","0.009","0.19","","<1","","","850","<10","120","3800","","<100","6940","<100","0.01","60","5.4","","","null","1.2","<0.01","160","<10","730","<1","","<100","0.741","0.023","<0.5","0.039","7.4","","","25.1","","0.14","13","","0.5","18","0.13","8200","1500","4.4","","19.4","60"
"Victoria Harbour","Kai Tak River","KN7","1994-02-17","1","16","<100","0.213","0.11","","<1","","","110","<10","24","910","","<100","2110","<100","<0.01","47","4","","","null","1.5","<0.01","230","<10","1200","<1","","<100","0.351","0.019","<0.5","0.043","7.5","","","29.3","","0.11","5.9","","0.97","4","0.04","2100","490","3.5","","19.8","<50"
"Victoria Harbour","Kai Tak River","KN7","1994-03-24","1","8.1","<100","0.052","<0.05","","<1","","","120","<10","37","930","","<100","1650","<100","<0.01","48","4.1","","","null","1.5","<0.01","<50","<10","590","<1","","<100","0.665","0.017","<0.5","0.034","7.6","","","28.5","","0.2","3.6","","0.58","3","0.05","2100","530","1.6","","22.2","<50"
"Victoria Harbour","Kai Tak River","KN7","1994-04-27","1","29","200","4.88","0.38","","<1","","","90","<10","71","680","","<100","2560","<100","<0.01","46","3.7","","","null","1.2","<0.01","480","<10","710","<1","","<100","0.008","0.006","0.6","0.365","7.1","","","25.5","","0.1","24","","9.63","16","1.18","1700","510","14","","25.5","60"
"Victoria Harbour","Kai Tak River","KN7","1994-05-26","1","10","300","0.034","0.24","","<1","","","280","<10","170","1700","","<100","5428","<100","<0.01","74","5.6","","","null","1.5","<0.01","260","<10","580","<1","","<100","1.1","0.052","2.8","0.024","7.7","","","26.7","","0.02","140","","2.19","6","0.22","3900","1100","95","","26.9","20"
"Victoria Harbour","Kai Tak River","KN7","1994-06-24","1","37","1200","0.843","0.39","","1","","","80","<10","72","780","","<100","2890","<100","<0.01","76","6.1","","","null","0.9","<0.01","470","20","840","<1","","<100","2.04","0.366","7.3","0.054","7.6","","","25.5","","<0.02","760","","2.56","17","0.82","3000","980","38","","25.9","<50"
"Victoria Harbour","Kai Tak River","KN7","1994-07-21","1","7.9","2300","0.036","0.28","","1","","","70","<10","27","430","","<100","1534","<100","<0.01","91","7.2","","","null","0.8","<0.01","1100","30","600","<1","","<100","1.41","0.13","2.3","0.039","9.3","","","11.8","","0.03","400","","1.05","7","0.12","1400","320","240","","26.7","70"
"Victoria Harbour","Kai Tak River","KN7","1994-09-01","1","39","3300","1.73","0.13","","1","","","100","<10","100","560","","<100","2124","<100","0.01","81","6.4","","","null","1.1","<0.01","1600","40","630","<1","","<100","0.387","0.324","14","0.198","9.2","","","31.7","","0.04","1400","","4.25","12","1","3000","650","780","","27","80"
"Victoria Harbour","Kai Tak River","KN7","1994-09-28","1","42","6900","2.34","0.2","","1","","","100","<10","40","510","","<100","2058","<100","<0.01","78","6.3","","","null","0.8","<0.01","1200","40","580","<1","","<100","1.5","2.65","1.1","0.061","10.1","","","3.06","","0.02","3500","","8.48","13","1.47","10000","1400","2600","","25.7","110"
"Victoria Harbour","Kai Tak River","KN7","1994-10-27","1","36","","5.88","1.5","","<1","","","","<10","30","850","","<100","3320","<100","","63","5.3","","","null","","","","40","","","","","0.004","<0.002","","0.131","7.4","","","27.9","","<0.02","1500","","8.6","","1.46","","","650","","24.2","70"
"Victoria Harbour","Kai Tak River","KN7","1994-11-17","1","99","2400","11.5","2.8","","1","","","140","<10","160","810","","<100","2900","<100","<0.01","40","3.3","","","null","0.8","<0.01","4800","80","1800","<1","","200","<0.002","0.022","<0.5","0.586","6.6","","","22.8","","0.02","360","","16.9","21","2.33","2100","470","45","","25.1","140"
"Victoria Harbour","Kai Tak River","KN7","1994-12-12","1","61","200","6.49","0.17","","1","","","250","<10","58","1700","","<100","5270","<100","<0.01","54","4.4","","","null","1.1","0.01","310","<10","460","<1","","<100","0.008","0.002","2.8","0.577","7.4","","","23.8","","0.28","67","","10.2","27","1.35","3400","780","65","","24.8","30"
"Deep Bay","Kam Tin River","KT1","1994-01-03","1","130","560","20.7","0.41","","<1","","","<50","0.4","110","31","","10","288","23","<0.01","22","2.1","","","0.244","0.4","<0.01","2900","10","460","<1","","1","0.006","0.003","0.8","5.07","6.9","","","16.7","","0.38","92","","32.8","28","7.91","400","190","65","","19.4","150"
"Deep Bay","Kam Tin River","KT1","1994-02-01","1","160","540","24.9","0.67","","1","","","<50","0.2","130","33","","37","417","21","0.01","11","1","","","0.439","0.4","<0.01","3200","19","460","<1","","5","0.016","0.003","<0.5","5.14","7.1","","","14.9","","0.91","120","","36","51","7.94","370","150","75","","19.9","190"
"Deep Bay","Kam Tin River","KT1","1994-03-02","1","84","200","27.3","0.15","","<1","","","<50","<0.1","85","35","","91","570","28","<0.01","7","0.7","","","0.48","0.4","<0.01","1700","62","410","<1","","4","0.041","0.004","<0.5","5.13","7","","","16.1","","0.69","46","","36.5","29","8.4","330","120","70","","14.3","90"
"Deep Bay","Kam Tin River","KT1","1994-04-06","1","100","140","34.4","0.08","","<1","","","<50","<0.1","130","34","","3","698","7","<0.01","5","0.4","","","0.36","0.5","0.01","1500","6","390","<1","","3","0.01","0.019","5.4","8.44","7","","","22.2","","1.5","82","","50.2","56","11","550","270","50","","24.7","40"
"Deep Bay","Kam Tin River","KT1","1994-05-02","1","46","190","25","0.33","","1","","","60","<0.1","70","58","","3","636","17","<0.01","4","0.3","","","0.3","0.6","<0.01","2200","5","490","<1","","3","0.029","0.009","0.5","5.67","7.6","","","17.1","","0.71","24","","30.9","26","6.31","310","86","36","","27.1","60"
"Deep Bay","Kam Tin River","KT1","1994-06-01","1","5.3","280","12","0.11","","2","","","<50","<0.1","45","34","","11","398","15","<0.01","7","0.6","","","0.15","0.4","<0.01","2400","4","440","<1","","2","0.021","0.018","1.7","3.28","7.4","","","15.3","","0.13","50","","14","18","4.19","320","90","35","","26.6","60"
"Deep Bay","Kam Tin River","KT1","1994-07-01","1","35","140","12.7","0.19","","1","","","<50","<0.1","57","34","","31","412","12","<0.01","7","0.6","","","0.211","0.4","<0.01","2400","8","440","<1","","2","0.02","0.008","<0.5","3.55","7.2","","","16.4","","0.39","30","","18.6","24","4.63","270","88","34","","29.7","40"
"Deep Bay","Kam Tin River","KT1","1994-08-01","1","9.4","140","0.728","0.16","","3","","","<50","0.1","24","17","","1","226","5","<0.01","7","0.6","","","1.002","0.3","0.01","2100","5","400","<1","","<1","0.059","0.035","<0.5","1.09","6.7","","","17","","0.03","41","","8.3","6","1.67","210","56","27","","28.5","30"
"Deep Bay","Kam Tin River","KT1","1994-09-02","1","14","110","6.42","0.06","","1","","","<50","<0.1","17","15","","2","222","5","<0.01","85","6.6","","","0.286","0.3","<0.01","2300","5","430","<1","","<1","0.007","0.009","<0.5","1.29","6.7","","","15.1","","0.02","35","","8.36","7","2.1","200","92","28","","28","30"
"Deep Bay","Kam Tin River","KT1","1994-10-03","1","19","70","14.4","<0.05","","<1","","","<50","<0.1","24","22","","1","352","10","<0.01","6","0.5","","","0.36","0.4","<0.01","2000","2","380","<1","","2","0.006","0.003","<0.5","2.87","7","","","16.4","","0.27","28","","17.6","10","3.44","720","580","26","","25.1","30"
"Deep Bay","Kam Tin River","KT1","1994-11-02","1","54","220","19.7","0.15","","<1","","","<50","<0.1","44","25","","21","560","21","<0.01","8","0.7","","","0.138","0.4","<0.01","1800","7","460","<1","","1","<0.002","0.007","<0.5","4.48","6.9","","","17","","0.42","26","","22.7","16","4.72","180","78","45","","21.1","60"
"Deep Bay","Kam Tin River","KT1","1994-12-01","1","76","120","23.6","0.08","","1","","","<50","0.2","93","32","","25","534","15","0.01","11","1","","","null","0.5","0.01","1500","18","410","<1","","2","0.007","0.004","3","5.92","6.9","","","15.7","","1.1","33","","29.6","26","6.68","290","110","39","","23","80"
"Deep Bay","Kam Tin River","KT2","1994-01-03","1","200","240","39.1","0.78","","1","","","<50","0.4","190","36","","6","395","61","<0.01","18","1.6","","","0.101","0.3","0.02","3500","8","590","<1","","22","0.024","0.003","0.8","9.61","6.9","","","21.7","","0.34","78","","59","62","13","410","150","70","","20","220"
"Deep Bay","Kam Tin River","KT2","1994-02-01","1","220","820","50","1.2","","2","","","<50","0.5","170","43","","4","593","160","<0.01","13","1.2","","","0.148","0.3","0.3","4100","18","680","<1","","29","0.046","0.017","<0.5","10.9","7.1","","","22.1","","0.79","160","","69.3","82","15.6","610","240","230","","19.8","150"
"Deep Bay","Kam Tin River","KT2","1994-03-02","1","120","230","38.4","0.2","","1","","","60","0.3","97","41","","2","698","24","<0.01","7","0.7","","","0.48","0.3","<0.01","3100","8","560","<1","","12","0.033","0.002","<0.5","8.35","7.1","","","21.3","","1","94","","54.9","36","12.2","470","160","60","","13.5","110"
"Deep Bay","Kam Tin River","KT2","1994-04-06","1","140","1100","55.9","0.13","","<1","","","70","0.4","220","47","","13","960","4","<0.01","3","0.2","","","0.23","0.4","0.02","6600","17","690","<1","","39","0.011","0.025","14","13.2","6.9","","","26.3","","5.8","430","","85.1","100","18.4","980","440","60","","25.4","390"
"Deep Bay","Kam Tin River","KT2","1994-05-02","1","56","310","33.3","0.36","","3","","","70","0.2","76","46","","4","708","25","0.02","2","0.2","","","0.075","0.4","<0.01","5300","8","780","<1","","13","0.015","0.006","0.7","5.67","7.3","","","22.1","","0.54","70","","39.2","26","8.13","410","100","60","","27.5","70"
"Deep Bay","Kam Tin River","KT2","1994-06-01","1","8.8","180","22.6","0.15","","4","","","<50","<0.1","46","43","","2","588","16","<0.01","2","0.1","","","0.28","0.3","<0.01","4000","4","630","<1","","18","0.008","0.002","1.6","4.64","7.2","","","19.9","","0.16","36","","23.4","23","5.7","360","76","39","","27.1","50"
"Deep Bay","Kam Tin River","KT2","1994-07-01","1","58","110","17.9","0.2","","2","","","<50","<0.1","65","37","","3","506","20","<0.01","3","0.2","","","0.135","0.2","<0.01","3600","<1","540","<1","","17","0.01","0.01","<0.5","4.35","7.5","","","22.6","","0.35","41","","24.9","23","6.51","340","110","38","","31","40"
"Deep Bay","Kam Tin River","KT2","1994-08-01","1","7.9","90","5.72","0.13","","4","","","<50","<0.1","28","19","","3","240","8","<0.01","11","0.9","","","0.602","0.2","0.01","1600","1","340","<1","","11","0.438","0.109","<0.5","1.28","6.7","","","22.1","","0.02","17","","8.69","12","1.84","200","60","17","","28.6","30"
"Deep Bay","Kam Tin River","KT2","1994-09-02","1","13","70","7.17","<0.05","","2","","","<50","0.1","20","19","","1","252","16","<0.01","14","1.1","","","0.33","0.2","<0.01","2100","2","380","<1","","6","0.01","0.052","<0.5","1.38","6.8","","","20.8","","0.03","30","","14.2","8","1.89","200","98","22","","28.3","30"
"Deep Bay","Kam Tin River","KT2","1994-10-03","1","21","50","15.2","0.07","","2","","","<50","<0.1","21","23","","4","344","9","<0.01","4","0.4","","","0.08","0.2","<0.01","3300","<1","440","<1","","4","<0.002","0.002","<0.5","2.87","7.1","","","21.8","","0.38","23","","17.5","13","3.63","200","62","26","","26.1","20"
"Deep Bay","Kam Tin River","KT2","1994-11-02","1","77","90","34.6","0.34","","1","","","<50","<0.1","100","32","","7","590","24","<0.01","5","0.5","","","0.11","0.4","0.01","2700","3","630","<1","","7","<0.002","0.01","0.8","7.74","6.9","","","23","","1.2","33","","40.8","23","8.29","350","130","40","","20.6","50"
"Deep Bay","Kam Tin River","KT2","1994-12-01","1","100","170","41.5","0.13","","2","","","50","0.1","140","36","","3","702","13","<0.01","3","0.3","","","0.14","0.4","<0.01","2700","5","560","<1","","8","<0.002","0.009","2.5","9.96","7.1","","","22","","1.4","43","","56.1","41","10.6","380","150","40","","22.8","70"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1994-01-13","1","6.4","120","6.38","0.14","","<1","","","260","1.1","25","1500","","3","2440","3","<0.01","78","7.1","","","0.012","0.8","<0.01","390","4","2400","<1","","<1","1.27","0.193","<0.5","0.458","7.3","","","16.2","","0.05","21","","9.53","3","2.35","2600","430","5.1","","19.7","160"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1994-02-14","1","23","130","5.53","0.52","","<1","","","570","3.2","35","2500","","2","3780","4","<0.01","55","5.9","","","0.029","0.8","<0.01","730","4","2400","<1","","2","0.928","0.104","1.2","0.166","7.4","","","14","","0.11","13","","7.69","10","0.72","5300","1100","17","","12","290"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1994-03-17","1","110","490","7.39","0.17","","<1","","","260","<0.1","71","1400","","1","4290","5","<0.01","25","2.2","","","0.011","0.7","0.01","630","4","2100","<1","","2","0.102","0.029","21","0.647","7.6","","","13.5","","0.47","32","","13.6","33","1.78","1900","380","65","","18.8","470"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1994-04-20","1","63","830","5.26","0.1","","1","","","270","3.4","71","1400","","3","4030","7","<0.01","25","1.8","","","0.007","0.8","0.01","1600","7","2300","<1","","4","0.256","0.089","19","0.414","7.5","","","13.2","","0.79","120","","13.9","40","2.23","2900","600","50","","29.2","420"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1994-05-12","1","11","80","4.13","0.16","","<1","","","190","0.4","25","770","","2","2666","2","<0.01","55","4.1","","","0.008","0.8","<0.01","560","2","1900","<1","","2","0.549","0.087","<0.5","0.457","7.5","","","12.4","","0.07","8.5","","5.9","7","0.36","1700","330","11","","28.6","110"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1994-06-17","1","17","80","3.42","0.14","","<1","","","170","<0.1","22","810","","<1","2760","2","<0.01","44","3.4","","","null","0.9","<0.01","370","2","1400","<1","","2","1.46","0.326","1","0.319","7.2","","","14.5","","0.02","5.1","","4.28","7","0.67","1700","350","5.9","","27.2","140"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1994-07-18","1","2.4","130","0.867","0.05","","<1","","","110","1.5","19","500","","<1","1734","3","<0.01","87","6.5","","","0.023","0.9","<0.01","170","3","630","<1","","2","2.1","0.172","<0.5","0.168","7.3","","","14.6","","<0.02","2.4","","1.79","3","0.33","1000","150","5.2","","29.3","150"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1994-08-04","1","5.7","110","1.25","0.09","","<1","","","80","1.5","26","440","","<1","1458","2","<0.01","76","6.1","","","0.045","0.7","<0.01","110","2","800","<1","","<1","1.87","0.145","<0.5","0.181","7.1","","","16.2","","0.03","3.2","","2.18","9","0.32","940","220","2.8","","26.1","190"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1994-09-15","1","2.9","60","0.841","0.08","","<1","","","110","1.3","7","500","","<1","1716","3","<0.01","72","5.9","","","0.044","0.8","<0.01","140","4","520","<1","","<1","1.6","0.108","<0.5","0.205","7.1","","","14.6","","<0.02","2.1","","1.61","2","0.27","1100","250","2.9","","25","150"
