"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","River Indus","IN2","1996-04-18","1","6.5","<50","3","0.25","<1","3","16","","<50","<0.1","17","62","","23","382","2","0.01","11","1","50000","190000","null","0.3","<0.01","1400","5","200","<1","","12","0.045","0.031","0.7","0.069","7.6","","0.2","11","<1","0.06","11","","11","6","0.57","230","20","8","<2","24","260"
"Deep Bay","River Indus","IN2","1996-05-10","1","3.2","60","2.1","0.14","<1","4","22","","<50","<0.1","9","27","","<1","254","2","<0.01","10","0.9","13000","21000","null","0.2","<0.01","1500","1","210","<1","","3","0.76","0.11","<0.5","0.098","7.3","","0.1","15","<1","0.05","7.4","","2.8","5","0.43","170","50","8","<2","22.7","120"
"Deep Bay","River Indus","IN2","1996-06-13","1","8.6","<50","2.6","0.13","<1","3","31","","<50","<0.1","21","64","","3","380","2","<0.01","114","8.2","170000","280000","null","0.3","<0.01","1600","1","300","<1","","5","0.046","0.028","<0.5","0.049","7.4","","0.2","15","<1","0.05","8.8","","4.2","6","0.21","240","58","8","<2","31.5","860"
"Deep Bay","River Indus","IN2","1996-07-12","1","4.9","390","0.55","0.08","<1","4","21","","<50","<0.1","14","<10","","2","92","10","<0.01","73","5.8","150000","390000","null","<0.2","<0.01","780","11","110","<1","","3","0.94","0.043","<0.5","0.28","6.8","","0.1","5.5","<1","<0.02","280","","2","4","0.87","370","58","181","2","26.1","190"
"Deep Bay","River Indus","IN2","1996-08-28","1","5.6","120","0.96","0.09","<1","4","22","","<50","<0.1","9","27","","2","205","4","<0.01","58","4.2","11000","30000","null","<0.2","<0.01","1400","3","120","<1","","3","0.44","0.066","<0.5","0.057","6.9","","0.1","15","<1","<0.02","14","","1.4","5","0.14","150","58","8","<2","31.6","180"
"Deep Bay","River Indus","IN2","1996-09-09","1","4.2","350","0.49","0.1","<1","5","22","","<50","<0.1","19","12","","2","128","6","<0.01","67","5.3","120000","260000","null","<0.2","<0.01","730","7","100","<1","","4","1.5","0.04","<0.5","0.38","7","","0.1","7.4","<1","<0.02","100","","1.7","8","0.72","210","56","93","<2","26.5","240"
"Deep Bay","River Indus","IN2","1996-10-14","1","5.4","120","1.2","0.15","<1","4","21","","<50","0.2","6","22","","1","194","3","<0.01","36","3","10000","38000","null","<0.2","<0.01","1500","4","120","<1","","4","0.58","0.058","<0.5","0.054","6.9","","0.1","16","<1","<0.02","17","","1.3","3","0.35","190","42","11","<2","26","140"
"Deep Bay","River Indus","IN2","1996-11-08","1","3.4","100","1.4","0.26","<1","2","23","","<50","<0.1","13","37","","<1","240","2","<0.01","76","6.3","26000","140000","null","<0.2","<0.01","2400","2","190","<1","","4","0.21","0.11","<0.5","<0.002","7.5","","0.1","16","<1","<0.02","14","","1.7","5","0.21","150","84","14","<2","27.6","1600"
"Deep Bay","River Indus","IN2","1996-12-09","1","5","<50","2.8","0.52","<1","1","21","","<50","<0.1","12","35","","<1","298","<1","<0.01","31","3.1","30000","58000","null","0.3","<0.01","2100","1","170","<1","","12","0.16","0.24","1","0.019","7.1","","0.1","14","<1","<0.02","14","","3.3","5","0.49","160","51","11","<2","16.7","2300"
"Deep Bay","River Indus","IN3","1996-01-15","1","35","150","7.1","0.09","<1","3","18","","<50","0.2","34","26","","<1","243","8","<0.01","26","2.1","230000","360000","0.028","0.3","0.01","1200","3","160","<1","","4","0.071","0.019","1.3","1.6","7","","","15","<1","1.2","94","","12","6","2.2","220","78","37","<2","22.3","80"
"Deep Bay","River Indus","IN3","1996-02-06","1","33","80","12","0.08","<1","2","16","","<50","0.5","24","27","","2","242","10","<0.01","34","3.3","1000000","1100000","0.007","0.4","<0.01","550","2","110","<1","","4","0.11","0.078","<0.5","2.4","7.1","","","13","<1","0.12","20","","14","7","3","190","66","19","<2","17.3","60"
"Deep Bay","River Indus","IN3","1996-03-14","1","8","60","2.7","0.1","<1","1","15","","<50","<0.1","16","20","","1","205","5","<0.01","35","3.2","67000","84000","0.029","0.4","<0.01","510","1","50","<1","","4","0.62","0.064","<0.5","0.54","6.9","","","12","<1","0.05","9.8","","3.4","10","0.67","140","50","6.7","<2","20.1","40"
"Deep Bay","River Indus","IN3","1996-04-18","1","7","60","3","0.08","<1","2","19","","<50","<0.1","12","34","","<1","262","5","<0.01","30","2.6","140000","150000","0.048","0.3","<0.01","530","<1","60","<1","","5","1.1","0.14","0.7","0.6","7.3","","0.1","11","<1","0.02","12","","12","4","0.83","180","42","5","<2","23.5","20"
"Deep Bay","River Indus","IN3","1996-05-10","1","2.5","60","2","<0.05","<1","3","12","","<50","<0.1","10","14","","<1","176","3","<0.01","58","5","33000","34000","0.034","<0.2","<0.01","680","<1","90","<1","","2","0.64","0.063","0.5","0.38","7","","0.1","15","<1","<0.02","4","","3.1","5","0.55","110","40","6","<2","22.8","10"
"Deep Bay","River Indus","IN3","1996-06-13","1","3.7","90","3.4","0.07","<1","6","12","","<50","<0.1","15","12","","1","190","3","<0.01","57","4.2","59000","68000","0.016","0.2","<0.01","1300","1","140","<1","","3","0.28","0.045","0.6","0.75","7.2","","0.1","16","<1","0.02","7.6","","4.3","5","0.86","140","34","6","<2","29.8","30"
"Deep Bay","River Indus","IN3","1996-07-12","1","3.2","210","0.32","0.05","<1","3","10","","<50","<0.1","10","<10","","<1","96","10","<0.01","92","7.4","14000","31000","0.642","<0.2","<0.01","630","3","60","<1","","3","0.75","0.023","<0.5","0.24","6.8","","0.1","9.5","<1","<0.02","32","","0.96","3","0.38","120","32","35","<2","26.4","60"
"Deep Bay","River Indus","IN3","1996-08-28","1","3.8","90","1","0.12","<1","4","9","","<50","<0.1","14","<10","","<1","106","12","<0.01","80","5.9","420000","440000","null","<0.2","<0.01","920","2","60","<1","","3","0.29","0.035","<0.5","0.44","7","","0.1","15","<1","<0.02","14","","1.6","5","0.6","120","54","8","<2","31.5","40"
"Deep Bay","River Indus","IN3","1996-09-09","1","2.6","490","0.28","0.06","<1","3","11","","<50","<0.1","14","<10","","<1","118","7","<0.01","83","6.6","30000","90000","0.167","<0.2","<0.01","690","2","70","<1","","4","1","0.031","<0.5","0.32","7.2","","0.1","12","<1","<0.02","29","","0.97","5","0.48","110","34","28","<2","27","40"
"Deep Bay","River Indus","IN3","1996-10-14","1","6.1","90","1.2","0.12","<1","3","11","","<50","<0.1","8","<10","","<1","104","9","<0.01","84","6.7","14000","17000","0.06","<0.2","<0.01","810","1","70","<1","","2","0.26","0.033","0.7","0.43","6.9","","0.1","16","<1","<0.02","12","","1.2","4","0.86","86","36","7","<2","26.3","30"
"Deep Bay","River Indus","IN3","1996-11-08","1","8.2","130","2.4","0.27","<1","4","12","","<50","<0.1","14","<10","","<1","136","6","<0.01","91","7.3","20000","28000","0.071","<0.2","<0.01","1100","1","100","<1","","2","0.14","0.021","1","0.68","7.5","","0.1","17","<1","0.03","20","","3.6","6","0.98","86","54","10","<2","27.7","50"
"Deep Bay","River Indus","IN3","1996-12-09","1","8.6","410","5.2","0.26","<1","5","24","","<50","<0.1","42","14","","<1","256","4","<0.01","53","5.3","42000","71000","0.021","<0.2","<0.01","1500","11","260","<1","","2","0.14","0.034","1.7","0.88","6.8","","0.1","18","<1","<0.02","330","","6.1","6","2.5","390","67","220","3","16.4","30"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-01-08","1","4.2","<50","0.5","0.11","<1","2","13","","<50","<0.1","18","45","","<1","260","2","<0.01","98","9.1","","","0.011","0.3","<0.01","140","1","10","<1","","2","5.8","0.2","4.1","1.2","7.1","","","12","<1","0.07","5.7","","1.3","4","1.4","190","70","1.6","<2","18.6","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-02-05","1","6.3","<50","1.5","0.12","<1","1","11","","<50","0.8","21","34","","<1","209","<1","<0.01","109","10.7","","","0.01","0.3","<0.01","160","<1","40","<1","","2","5.6","0.2","<0.5","1.2","7.2","","","11","<1","0.03","4.4","","7","5","2.8","170","48","2","<2","16","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-03-06","1","1.4","70","0.23","0.09","<1","<1","8","","<50","<0.1","14","17","","<1","104","<1","<0.01","68","6.1","","","0.001","0.2","<0.01","<50","<1","70","<1","","<1","0.52","0.012","1.5","0.6","6.7","","","12","<1","<0.02","3.3","","0.5","3","0.76","94","16","2.1","<2","19.9","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-04-11","1","4.6","100","0.97","0.22","<1","1","18","","<50","<0.1","14","33","","<1","230","2","<0.01","85","8.2","","","0.022","0.3","<0.01","340","1","110","<1","","5","4.7","0.37","2","0.76","7.6","","0.1","13","<1","<0.02","2.5","","2.1","10","0.9","160","54","1","<2","17.2","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-05-03","1","2","90","0.17","<0.05","<1","1","16","","<50","<0.1","<2","17","","<1","100","1","<0.01","50","4.4","","","0.001","<0.2","<0.01","250","<1","140","<1","","<1","0.28","0.007","<0.5","0.36","7.4","","0.1","18","<1","<0.02","2.6","","0.41","1","0.48","84","32","3","<2","22.2","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-06-06","1","1.5","70","0.16","0.08","<1","1","12","","<50","<0.1","16","22","","<1","186","1","<0.01","98","7.9","","","0.145","0.2","<0.01","160","<1","10","<1","","1","3","0.047","0.8","0.73","7.8","","0.1","15","<1","<0.02","2.6","","0.63","6","0.79","130","32","2","<2","26.5","<10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-07-03","1","4.2","220","0.37","0.08","<1","1","15","","<50","<0.1","11","11","","<1","110","3","<0.01","96","7.7","","","0.575","<0.2","<0.01","260","5","30","<1","","3","1.6","0.1","1.1","0.26","7.3","","0.1","11","<1","<0.02","18","","1","3","0.36","110","43","19","<2","26.3","40"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-08-07","1","2.5","130","0.094","0.05","<1","<1","11","","<50","<0.1","4","16","","<1","116","1","<0.01","99","7.2","","","0.294","<0.2","<0.01","170","<1","20","<1","","<1","1.7","0.06","<0.5","0.26","7.4","","0.1","13","<1","<0.02","2.9","","0.66","2","0.31","100","30","2","<2","27.1","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-09-05","1","2.5","300","0.11","<0.05","<1","<1","13","","<50","<0.1","6","<10","","<1","102","3","<0.01","100","8.1","","","1.193","<0.2","<0.01","210","2","20","<1","","2","1.3","0.066","<0.5","0.21","7.4","","0.1","12","<1","<0.02","6.8","","0.64","3","0.26","100","44","9","<2","26.3","60"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-10-04","1","2.1","90","0.23","<0.05","<1","<1","14","","<50","<0.1","17","18","","<1","124","2","<0.01","101","8.3","","","0.756","<0.2","<0.01","200","1","50","<1","","1","2","0.22","<0.5","0.33","7.1","","0.1","14","<1","<0.02","5.9","","1.6","8","0.39","100","34","2","<2","25.1","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-11-06","1","2.3","50","0.069","0.13","<1","1","13","","<50","<0.1","40","30","","<1","214","1","<0.01","103","8.7","","","0.174","0.3","<0.01","130","<1","20","<1","","1","3.3","0.09","0.8","0.72","7.5","","0.1","15","<1","<0.02","6","","0.53","18","0.84","150","66","2","<2","23.5","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1996-12-05","1","1.4","<50","0.12","0.14","<1","1","12","","<50","<0.1","16","22","","2","260","1","<0.01","101","9.2","","","0.058","0.4","<0.01","60","<1","<10","<1","","<1","3.6","0.14","1","0.95","7.5","","0.1","16","<1","<0.02","2.4","","0.51","8","1.3","160","27","1","<2","20.4","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-01-08","1","31","80","12","0.22","<1","1","20","","<50","<0.1","34","36","","1","288","3","<0.01","35","3.3","","","null","0.3","0.02","840","1","160","<1","","2","0.009","0.013","0.8","1.5","6.9","","","16","<1","0.86","5.8","","13","8","2.2","170","36","12","<2","18.3","50"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-02-05","1","36","130","13","0.23","<1","<1","16","","<50","0.6","34","34","","3","273","2","<0.01","47","3.5","","","null","0.3","<0.01","710","1","130","<1","","3","<0.002","0.003","<0.5","1.9","6.9","","","14","<1","0.28","5.6","","23","8","3.8","180","42","10","<2","15.7","40"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-03-06","1","49","330","15","0.45","<1","1","19","","<50","<0.1","58","32","","3","321","4","<0.01","24","2.2","","","null","0.3","<0.01","940","2","160","<1","","10","<0.002","0.003","<0.5","2.6","7","","","14","<1","0.31","25","","22","23","3.4","240","72","33","<2","19.5","40"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-04-11","1","19","130","6.6","0.76","<1","<1","20","","<50","<0.1","19","35","","<1","272","3","<0.01","29","2.8","","","null","0.2","<0.01","590","2","150","<1","","2","0.94","0.16","0.8","1","7.3","","0.1","16","<1","0.04","5","","22","8","1.2","180","52","3","<2","17.3","40"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-05-03","1","10","120","3.6","0.75","<1","<1","20","","<50","<0.1","13","27","","<1","214","2","<0.01","40","3.6","","","null","<0.2","<0.01","500","1","150","<1","","<1","1.6","0.16","1.3","0.55","6.9","","0.1","15","<1","0.02","3.4","","5","4","0.83","140","52","4","<2","21.7","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-06-06","1","0.6","140","3.8","1.8","<1","1","16","","<50","<0.1","38","52","","2","324","5","<0.01","57","4.5","","","null","0.2","<0.01","520","2","120","<1","","2","0.82","0.008","1.6","1","6.9","","0.2","17","<1","<0.02","13","","6.6","14","1.3","230","70","8","<2","26.9","60"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-07-03","1","5.3","270","1.6","0.13","<1","<1","17","","<50","<0.1","13","13","","<1","148","2","<0.01","63","5.1","","","null","<0.2","<0.01","470","2","100","<1","","1","1.2","0.12","1","0.32","6.9","","0.1","13","<1","<0.02","4.2","","2.4","5","0.51","100","44","8","<2","26.7","60"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-08-07","1","5.4","130","1.9","0.31","<1","<1","17","","<50","<0.1","12","18","","3","148","2","<0.01","69","5.5","","","null","<0.2","<0.01","340","2","200","<1","","1","1.2","0.13","<0.5","0.36","7.1","","0.1","15","<1","<0.02","3.6","","3.8","3","0.46","120","48","3","<2","26","40"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-09-05","1","5","280","0.71","<0.05","<1","<1","17","","<50","<0.1","7","12","","<1","124","2","<0.01","85","6.9","","","null","<0.2","<0.01","290","1","70","<1","","2","1.2","0.077","<0.5","0.27","7","","0.1","14","<1","<0.02","3.8","","1.2","4","0.37","86","28","5","<2","25.9","100"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-10-04","1","8.4","260","1.1","0.22","1","1","22","","<50","0.1","10","17","","<1","144","5","<0.01","68","5.6","","","null","<0.2","<0.01","640","10","150","<1","","1","1.5","0.12","<0.5","0.3","6.8","","0.1","14","<1","<0.02","8.8","","2.3","3","0.53","120","26","16","<2","24.9","50"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-11-06","1","13","140","5","0.9","<1","<1","20","","<50","<0.1","23","24","","<1","240","2","<0.01","75","6.6","","","null","0.2","<0.01","850","1","230","<1","","1","0.43","0.085","0.8","0.84","7.5","","0.1","17","<1","0.04","8.1","","6.7","7","1.2","140","52","6","<2","23.6","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","1996-12-05","1","18","110","7.8","0.74","<1","<1","20","","<50","<0.1","25","18","","3","310","2","<0.01","53","4.8","","","null","0.3","<0.01","540","<1","160","<1","","<1","0.57","0.08","1.1","1.1","7.3","","0.2","17","<1","0.07","6.4","","9.7","9","1.6","150","36","6","<2","19.9","20"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-01-08","1","66","90","3.2","0.34","<1","2","20","","<50","0.3","310","50","","4","444","5","0.01","63","5.5","","","null","0.5","0.02","360","3","110","<1","","3","0.014","0.006","19","1.9","7.4","","","24","<1","0.33","39","","7.5","28","3","360","78","39","<2","22.6","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-02-05","1","57","110","5.6","0.23","<1","1","20","","<50","1.4","160","47","","3","382","4","<0.01","74","6.8","","","null","0.6","<0.01","320","2","110","<1","","2","<0.002","0.004","0.9","1.7","7.5","","","27","<1","0.16","40","","12","14","3.6","310","56","24","<2","19.8","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-03-06","1","110","140","4.3","0.28","<1","1","19","","<50","0.2","72","40","","5","374","5","0.02","56","4.9","","","null","1","<0.01","420","3","120","<1","","5","0.009","0.004","4.2","1.8","7.5","","","24","5","0.09","60","","13","31","2.5","330","100","60","<2","22.5","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-04-11","1","51","140","5.5","2","<1","2","21","","<50","0.3","47","73","","3","462","5","0.01","77","7","","","null","0.8","<0.01","520","3","170","<1","","4","0.45","0.23","4.4","1.6","7.4","","0.2","20","3","0.05","25","","22","21","2.5","320","76","25","<2","19.7","70"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-05-03","1","29","230","6.1","0.6","<1","2","20","","<50","<0.1","29","52","","2","422","3","<0.01","77","6.5","","","null","0.7","<0.01","440","2","130","<1","","1","0.93","0.17","2.6","3.2","7.2","","0.2","17","<1","0.07","27","","10","12","4","280","74","19","<2","23.7","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-06-06","1","18","140","4.6","0.34","<1","2","19","","<50","<0.1","44","50","","3","416","4","<0.01","67","5.2","","","null","0.5","<0.01","380","2","90","<1","","2","1.1","0.17","1.5","1.6","7.1","","0.2","20","<1","0.1","15","","7.8","17","2","310","36","8","<2","27.9","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-07-03","1","25","550","2","0.25","<1","2","51","","<50","0.2","45","36","","2","324","5","<0.01","84","6.6","","","null","0.5","<0.01","390","7","110","<1","","3","1.4","0.19","6.4","0.71","7.3","","0.2","17","<1","<0.02","53","","4.8","9","1.3","240","60","53","<2","27.9","40"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-08-07","1","27","190","2.7","0.75","<1","1","30","","<50","0.1","52","47","","4","380","4","<0.01","83","6.4","","","null","0.4","<0.01","380","2","110","<1","","2","1.2","0.14","3.5","0.65","7.1","","0.2","16","<1","0.06","18","","6.1","14","1.1","270","82","13","<2","28.1","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-09-05","1","27","140","0.54","0.33","<1","1","23","","<50","0.2","28","38","","1","286","3","<0.01","89","7.1","","","null","0.7","<0.01","200","2","70","<1","","2","1.2","0.097","1.3","0.36","7.5","","0.1","18","<1","0.02","12","","2.1","8","0.61","190","50","15","<2","27.4","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-10-04","1","22","830","1.4","0.55","1","3","38","","<50","0.3","27","24","","2","114","11","<0.01","85","6.9","","","null","0.3","<0.01","660","27","170","<1","","3","2.1","0.24","0.5","0.28","7.2","","0.1","11","<1","<0.02","160","","2.4","8","0.59","300","84","93","2","26.4","130"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-11-06","1","35","120","2.7","1.9","<1","1","31","","<50","0.2","42","76","","2","508","4","<0.01","71","5.8","","","null","0.5","<0.01","310","2","80","<1","","2","0.63","0.1","3.7","1.1","7.7","","0.2","26","1","0.08","17","","4.9","16","1.3","340","110","18","<2","26.3","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1996-12-05","1","42","150","4.7","2.5","<1","2","31","","<50","0.2","79","78","","6","570","5","<0.01","93","8","","","null","0.5","<0.01","380","3","80","<1","","2","0.41","0.75","8.9","1.2","7.6","","0.3","24","<1","0.09","46","","10","39","2.1","400","97","32","<2","23.1","60"
"Victoria Harbour","Kai Tak River","KN1","1996-02-09","1","97","100","25","0.28","<10","2","20","","1900","<10","400","11000","","100","24600","<100","<0.01","14","1.2","","","null","0.8","<0.01","110","<10","120","<1","","<100","<0.002","0.017","12","2.7","7.2","","","8.9","<10","17","48","","36","22","3.3","22000","6400","70","20","20.2","<10"
"Victoria Harbour","Kai Tak River","KN1","1996-05-15","1","9.4","80","5.7","0.12","<1","3","23","","980","<0.1","53","4500","","5","13680","<1","<0.01","46","3.6","","","null","0.8","<0.01","150","2","190","<1","","23","2.7","1.1","<0.5","1.1","7.2","","7.9","10","<1","0.36","2.8","","11","6","1.4","9100","1800","15","11","26.4","<10"
"Victoria Harbour","Kai Tak River","KN1","1996-08-22","1","80","140","19","1.6","1","2","34","","930","0.1","87","4600","","51","12820","38","<0.01","5","0.4","","","null","0.5","<0.01","360","2","170","<1","","26","0.007","0.006","1.1","2.2","7.2","","7.3","13","<1","4.5","38","","24","22","2.6","8400","1600","20","20","28.2","10"
"Victoria Harbour","Kai Tak River","KN1","1996-11-22","1","23","70","4.6","0.64","<1","2","24","","1400","<0.1","97","6600","","21","20560","16","<0.01","71","5.7","","","null","0.8","<0.01","160","2","230","<1","","36","1.1","2.2","2","1.9","7.5","","12.3","9.7","<1","1.1","11","","7.6","12","2.4","14000","2400","16","27","25","<10"
"Victoria Harbour","Kai Tak River","KN2","1996-02-09","1","59","100","3.5","0.26","<10","1","30","","1600","<10","310","7900","","<100","19600","<100","<0.01","13","1.2","","","null","0.8","<0.01","120","<10","210","<1","","<100","0.008","0.014","5.1","1","7.3","","","11","<10","17","12","","6.6","14","1.6","15000","3000","100","10","20","<10"
"Victoria Harbour","Kai Tak River","KN2","1996-05-15","1","6.3","60","4.4","0.17","<1","3","20","","880","<0.1","42","4000","","3","12060","<1","<0.01","81","6.2","","","null","0.8","<0.01","100","2","140","<1","","23","3.2","1","<0.5","0.98","7.4","","6.9","11","<1","0.05","4.5","","7.8","5","1.2","7800","1400","4","99","26.9","<10"
"Victoria Harbour","Kai Tak River","KN2","1996-08-22","1","44","<50","2.8","0.73","<1","<1","8","","220","<0.1","100","5000","","2","14570","1","<0.01","4","0.3","","","null","0.6","<0.01","50","<1","80","<1","","4","0.021","0.004","0.7","0.64","7","","8.4","13","<1","16","8.8","","4.6","13","0.94","10000","2400","5","5","28.6","<10"
"Victoria Harbour","Kai Tak River","KN2","1996-11-22","1","14","<50","1.8","0.32","<1","2","23","","1400","0.1","130","5900","","13","18690","3","<0.01","88","6.8","","","null","0.8","<0.01","160","1","240","<1","","34","3.4","0.48","0.9","1.6","7.5","","11.1","9.9","<1","1.2","9.8","","3.6","11","2.1","12000","2100","12","20","25.3","10"
"Victoria Harbour","Kai Tak River","KN3","1996-02-09","1","67","100","4","0.22","<10","2","30","","1400","<10","230","5300","","<100","13900","<100","<0.01","25","2.1","","","null","0.8","<0.01","150","<10","190","<1","","<100","0.014","0.003","3.7","0.88","8","","","14","<10","15","27","","6.9","13","1.4","16000","4000","60","20","20.6","<10"
"Victoria Harbour","Kai Tak River","KN3","1996-05-15","1","21","250","3.6","0.15","<1","1","26","","640","<0.1","33","3800","","5","10730","9","<0.01","88","6.8","","","null","0.8","<0.01","460","3","150","<1","","20","3.7","0.39","<0.5","0.89","7.6","","6.1","11","<1","0.04","46","","6.2","6","1","7000","1500","25","12","26.7","30"
"Victoria Harbour","Kai Tak River","KN3","1996-08-22","1","56","<50","3.2","1.2","<1","<1","7","","80","0.1","68","2000","","1","6060","1","<0.01","7","0.5","","","null","0.7","<0.01","<50","<1","50","<1","","1","0.027","0.002","0.8","1.4","7.4","","3.3","15","<1","0.85","12","","4.5","12","1.7","3800","830","16","<2","29.5","<10"
"Victoria Harbour","Kai Tak River","KN3","1996-11-22","1","17","<50","1.1","0.26","<1","2","22","","1200","0.2","150","4800","","16","15900","2","<0.01","103","8.1","","","null","0.8","<0.01","120","1","230","<1","","35","4","0.42","1","1.5","7.6","","9.3","11","<1","0.04","17","","10","12","2.2","10000","1800","8","16","25.4","10"
"Victoria Harbour","Kai Tak River","KN4","1996-01-22","1","81","200","4.1","0.21","<10","<1","40","","560","<10","190","1800","","<100","5260","<100","<0.01","49","4.2","2500000","4800000","null","0.9","0.01","420","<10","230","<1","","<100","0.01","<0.002","47","1.6","7.1","","","18","<10","3.8","130","","7.8","58","2.6","3700","840","60","<10","23","40"
"Victoria Harbour","Kai Tak River","KN4","1996-02-09","1","87","200","3.2","0.2","<10","2","40","","510","<10","120","2400","","<100","6680","<100","<0.01","105","8.8","2500000","6000000","null","0.9","<0.01","240","<10","150","<1","","<100","0.015","0.002","9.6","0.66","8.9","","","18","<10","0.82","80","","5.7","14","1.2","4600","830","39","<10","22.1","40"
"Victoria Harbour","Kai Tak River","KN4","1996-03-13","1","150","700","7.2","2.2","<10","2","50","","640","<10","100","2400","","<100","8500","<100","<0.01","54","4.9","3800000","6100000","null","0.6","<0.01","640","<10","390","<1","","<100","0.006","0.006","0.9","1.5","7.6","","","17","<10","0.07","140","","16","14","2.4","5600","1000","110","10","20","50"
"Victoria Harbour","Kai Tak River","KN4","1996-04-19","1","13","200","0.4","0.15","<10","2","20","","840","<10","74","4300","","<100","11240","<100","<0.01","91","7.2","420000","620000","null","0.8","<0.01","270","<10","180","<1","","<100","5.5","0.14","1.2","1.3","7.3","","6.4","10","<10","0.02","23","","2.2","8","1.8","7100","1200","20","10","25.3","70"
"Victoria Harbour","Kai Tak River","KN4","1996-05-15","1","25","250","3.7","0.16","<1","1","26","","750","<0.1","40","3900","","3","11100","12","<0.01","96","7.5","220000","490000","null","0.8","<0.01","590","3","160","<1","","22","3.9","0.39","0.6","0.92","6.9","","6.3","11","<1","0.05","40","","8.6","9","1.6","7600","1600","16","14","26.7","40"
"Victoria Harbour","Kai Tak River","KN4","1996-06-21","1","21","100","2.8","0.18","<10","1","30","","1200","<10","48","5200","","<100","64","<100","<0.01","106","9","700000","1300000","null","0.7","<0.01","480","<10","280","<1","","<100","2.6","1","0.6","0.7","7.1","","0.1","10","<10","0.02","37","","3.7","6","0.92","10000","1900","69","20","29.6","20"
"Victoria Harbour","Kai Tak River","KN4","1996-07-15","1","3.7","700","5","1.1","<1","1","48","","520","<0.1","180","2100","","610","6880","210","<0.01","19","1.4","17000000","29000000","null","0.6","<0.01","940","11","320","<1","","120","0.008","0.004","29","0.49","7.1","","3.8","17","3","0.17","150","","14","42","2","4500","850","37","9","29.1","70"
