"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Junk Bay","Tseng Lan Shue Stream","JR3","2008-08-04","1","3.6","90","2.6","0.41","<1","<1","20","<1","<50","<0.1","13","12","2.5","<1","201","3","<0.01","79","6.1","52000","92000","null","<0.2","<0.01","330","<1","100","<1","<2","1","1.3","0.26","<0.5","0.44","7","2.4","0.1","16","<1","<0.02","4","<1","3.3","4","0.54","120","38","0.5","<2","29","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","2008-09-01","1","3.5","120","2.4","0.21","<1","<1","18","<1","<50","<0.1","16","14","1.1","<1","219","6","<0.01","71","5.5","52000","93000","null","<0.2","<0.01","280","<1","90","<1","<2","<1","1.2","0.28","0.7","0.44","7.2","2.3","0.1","16","<1","<0.02","5","<1","2.8","6","0.55","110","35","13.8","<2","28.9","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","2008-10-09","1","4.3","130","2.9","0.23","<1","<1","22","<1","<50","<0.1","14","15","0.4","<1","246","5","<0.01","88","7","47000","99000","null","0.2","<0.01","320","1","120","<1","<2","<1","1.4","0.19","<0.5","0.42","7.1","1.2","0.1","14","<1","<0.02","3.1","<1","3.4","4","0.53","130","30","3.3","<2","27","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","2008-11-03","1","15","730","1.7","0.46","<1","1","53","<1","<50","0.1","37","19","21","<1","199","11","<0.01","75","6.3","80000","230000","null","<0.2","<0.01","1870","8","260","<1","<2","2","1.8","0.13","0.9","0.28","7.3","50","0.1","12","<1","0.03","110","<1","4.4","7","0.99","230","78","24.6","<2","23.8","110"
"Junk Bay","Tseng Lan Shue Stream","JR3","2008-12-08","1","11","80","8.5","2.4","<1","<1","22","<1","<50","0.1","38","26","3.4","<1","283","5","<0.01","68","6.4","73000","100000","null","0.3","<0.01","240","2","160","<1","<2","1","0.86","0.19","1.3","0.91","7.3","6.3","0.2","13","<1","<0.02","6.2","<1","10","8","1.1","190","57","4.4","<2","18.4","40"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-01-25","1","15","240","0.48","0.1","1","1","22","<1","<50","0.1","44","26","3.4","<1","244","8","<0.01","82","8.1","24000","41000","null","0.4","<0.01","370","4","140","<1","<2","2","5.8","0.095","1","1.3","7.4","11","0.1","8.6","<1","0.04","64","<1","4.4","9","2.5","280","110","44.2","<2","15.8","70"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-02-27","1","15","<50","1.2","0.1","<1","<1","12","<1","<50","<0.1","23","28","0.6","<1","303","3","<0.01","84","8.1","40000","52000","null","0.4","<0.01","70","<1","30","<1","<2","2","5","0.27","1.4","1.6","7.5","2.1","0.2","10","<1","<0.02","7.4","<1","2.7","8","1.7","200","40","6.6","<2","16.8","20"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-03-13","1","26","250","0.87","0.13","<1","1","22","<1","<50","<0.1","38","28","8","<1","631","8","<0.01","81","7.2","29000","79000","null","0.4","<0.01","330","2","130","<1","<2","3","4.3","0.28","0.8","1.6","7.8","7.4","0.3","11","<1","<0.02","40","<1","4.1","8","2.4","280","84","7.4","<2","21.3","60"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-04-18","1","2.3","100","0.49","0.09","<1","2","13","<1","<50","<0.1","21","28","1","<1","365","4","<0.01","94","8.1","9800","45000","null","0.4","<0.01","220","1","40","<1","<2","2","3.9","0.16","1","1.6","7.8","1.1","0.2","11","<1","<0.02","4.1","<1","1.5","7","1.9","210","36","4.8","<2","22.7","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-05-19","1","6.7","190","0.64","0.16","1","2","21","<1","<50","<0.1","21","19","1.9","1","549","9","<0.01","90","7.7","25000","40000","null","0.3","<0.01","220","3","50","<1","<2","2","3.7","0.18","<0.5","1.1","8.1","1.5","0.3","7.9","<1","<0.02","11","<1","1.8","7","1.2","170","37","7.3","<2","23.5","60"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-06-05","1","3.3","120","0.52","0.12","<1","1","14","<1","<50","<0.1","8","16","0.6","<1","318","4","<0.01","95","7.7","120000","330000","null","0.2","<0.01","110","<1","20","<1","<2","2","2.2","0.078","<0.5","0.78","7.7","0.3","0.2","12","<1","<0.02","4.1","<1","1.4","4","0.84","130","32","4.5","<2","25.8","20"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-07-04","1","1.9","130","0.18","0.09","<1","<1","24","<1","<50","<0.1","7","16","0.7","<1","299","3","<0.01","99","7.8","11000","22000","null","<0.2","<0.01","250","3","50","<1","<2","1","2.4","0.076","<0.5","0.69","7.8","0.3","0.1","12","<1","<0.02","3.7","<1","0.92","3","0.76","150","47","2.1","<2","27.7","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-08-04","1","1.5","70","0.26","0.09","<1","1","19","<1","<50","<0.1","12","20","0.9","<1","439","5","<0.01","94","7.2","16000","27000","null","0.3","<0.01","120","<1","20","<1","<2","2","4.2","0.14","<0.5","0.96","7.7","0.9","0.2","12","<1","<0.02","5","<1","1","4","1.1","160","37","0.3","<2","29.3","20"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-09-01","1","1.3","70","0.33","<0.05","<1","1","16","<1","<50","<0.1","12","25","1.1","<1","402","5","<0.01","93","7.1","4000","13000","null","0.3","<0.01","110","<1","20","<1","<2","<1","3.4","0.2","0.5","1","7.9","0.9","0.2","13","<1","<0.02","3.5","<1","0.95","3","1.3","160","40","0.6","<2","29.3","20"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-10-09","1","1.5","80","0.17","0.08","<1","1","16","<1","<50","<0.1","15","22","0.9","<1","388","6","<0.01","98","7.8","11000","24000","null","0.3","<0.01","190","2","30","<1","<2","1","4.7","0.11","<0.5","0.82","7.9","0.6","0.2","12","<1","<0.02","2.5","<1","0.89","4","0.91","160","28","13.3","<2","26.9","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-11-03","1","6","280","0.28","0.11","1","2","18","<1","<50","0.1","14","16","3.1","<1","340","11","<0.01","96","8","31000","98000","null","0.3","<0.01","290","4","80","<1","<2","1","3","0.07","0.8","0.52","7.9","5.2","0.2","6.8","<1","<0.02","18","<1","1.3","6","0.68","150","46","11.6","<2","24.2","80"
"Junk Bay","Tseng Lan Shue Stream","JR6","2008-12-01","1","5.9","80","0.47","0.08","<1","<1","17","<1","<50","<0.1","22","28","1.5","<1","509","7","<0.01","84","7.4","3200","13000","null","0.4","<0.01","80","<1","30","<1","<2","1","4","0.17","0.9","0.74","8.2","2.1","0.3","11","<1","<0.02","3.6","<1","1.8","5","0.88","200","36","5.6","<2","21.4","30"
"Victoria Harbour","Kai Tak River","KN1","2008-01-14","1","6","<50","0.69","0.27","<1","1","23","<1","1400","<0.1","43","6100","1.9","1","16745","8","<0.01","81","6.7","88000","120000","null","0.7","<0.01","90","<1","140","<1","4","8","4","0.62","<0.5","1.7","7","2","10.4","8.9","<1","0.06","3.9","<1","1.8","7","1.9","14000","2200","6.3","<2","22.3","20"
"Victoria Harbour","Kai Tak River","KN1","2008-02-18","1","9","<50","7.3","0.27","<1","1","19","<1","1500","<0.1","37","7100","2.3","<1","17967","4","<0.01","87","7.4","39000","57000","null","0.7","<0.01","130","<1","150","<1","4","8","2.6","1.8","<0.5","1.1","7.2","3.2","11.9","8.4","<1","<0.02","4.6","<1","8.7","8","1.4","15000","2400","3.6","<2","19.9","20"
"Victoria Harbour","Kai Tak River","KN1","2008-03-05","1","12","<50","3.2","0.34","<1","1","20","<1","1400","<0.1","40","6800","2","1","17453","5","<0.01","77","6.4","190000","630000","null","0.7","<0.01","120","<1","170","<1","4","11","3.2","1.8","<0.5","1.3","7","2.2","11.2","8.7","<1","<0.02","9.6","<1","4.7","8","1.6","15000","2700","9.4","<2","21","30"
"Victoria Harbour","Kai Tak River","KN1","2008-04-02","1","8.1","<50","2.8","0.77","<1","1","26","<1","1400","<0.1","52","6300","1.1","2","17155","6","<0.01","68","5.5","530000","1800000","null","0.7","<0.01","120","<1","130","<1","4","7","2.4","1.6","0.9","1.7","6.9","1.5","10.6","9.6","<1","2.1","7.8","<1","4.9","10","2.1","14000","2300","27.7","<2","22.8","20"
"Victoria Harbour","Kai Tak River","KN1","2008-05-23","1","2.2","<50","0.38","0.16","<1","1","22","<1","1600","<0.1","41","7300","3.5","<1","22014","7","<0.01","89","6.5","48000","140000","null","0.7","<0.01","120","1","140","<1","5","7","4.4","0.086","<0.5","1.4","7.5","1.7","12.4","8.3","<1","0.02","3.8","<1","1.3","8","1.5","16000","2800","5.2","<2","27.9","30"
"Victoria Harbour","Kai Tak River","KN1","2008-06-20","1","3.6","70","0.99","0.24","<1","<1","21","<1","770","<0.1","22","3400","0.6","1","10645","5","<0.01","83","6.4","900000","2400000","null","0.5","<0.01","120","<1","100","<1","4","3","3.2","0.038","<0.5","0.69","7.3","0.6","5.8","10","<1","<0.02","3.8","<1","2.2","4","0.79","7500","1300","5.8","<2","27.1","30"
"Victoria Harbour","Kai Tak River","KN1","2008-07-14","1","16","120","5.5","0.46","<1","<1","21","<1","470","<0.1","25","1800","0.2","1","5772","6","<0.01","70","5.6","5300000","8500000","null","0.4","<0.01","230","2","80","<1","2","5","1.4","0.045","0.8","0.7","7.4","0.7","3.1","13","<1","0.02","13","<1","9.3","9","1.1","4000","760","13.5","<2","25.8","30"
"Victoria Harbour","Kai Tak River","KN1","2008-10-08","1","2","<50","0.37","<0.05","<1","1","19","<1","1010","<0.1","39","4600","2.1","<1","14050","9","<0.01","91","6.7","130000","450000","null","0.8","<0.01","140","<1","130","<1","3","7","5.6","0.28","<0.5","1","7.2","1.8","7.5","10","<1","0.1","4.5","<1","1.2","7","1.1","9900","1800","2.9","<2","28.6","30"
"Victoria Harbour","Kai Tak River","KN1","2008-11-17","1","3.4","<50","1.1","0.05","<1","1","18","<1","1010","<0.1","30","4400","1.9","<1","14715","5","<0.01","96","7.3","140000","330000","null","0.6","<0.01","120","<1","130","<1","3","6","5","0.77","<0.5","1","7.2","1.5","8.1","9.8","<1","<0.02","4","<1","1.8","5","1.1","11000","1800","1.1","<2","27.4","20"
"Victoria Harbour","Kai Tak River","KN1","2008-12-08","1","16","<50","5.4","0.32","<1","1","20","<1","1200","<0.1","47","6100","4.1","<1","16046","19","<0.01","85","6.9","650000","1400000","null","0.7","<0.01","130","<1","140","<1","4","6","3.6","1.1","0.8","1.8","6.9","5.6","9.9","9.3","<1","1","13","<1","6.9","9","2","13000","2100","8.7","<2","22.5","30"
"Victoria Harbour","Kai Tak River","KN2","2008-02-18","1","9","<50","7.5","0.38","<1","1","19","<1","1500","<0.1","47","6900","2","<1","17370","5","<0.01","88","7.5","48000","96000","null","0.6","<0.01","140","<1","160","<1","4","8","2.7","1.7","<0.5","1.1","7.1","2","11.5","8.4","<1","<0.02","4.8","<1","8.7","8","1.4","15000","2500","3.5","<2","19.7","20"
"Victoria Harbour","Kai Tak River","KN2","2008-05-23","1","2.1","<50","0.3","0.17","<1","1","22","<1","1500","<0.1","30","7000","","<1","21169","7","<0.01","88","6.5","51000","170000","null","0.7","<0.01","160","1","100","<1","4","7","4.6","0.082","<0.5","1.4","7.4","","12","8.5","<1","0.02","4.7","<1","1.2","7","1.5","15000","2600","4.5","<2","27.7","40"
"Victoria Harbour","Kai Tak River","KN2","2008-08-13","1","1.5","<50","0.18","0.26","<1","1","19","<1","1170","<0.1","31","5500","4","<1","17047","8","<0.01","74","5.4","58000","200000","null","0.7","<0.01","120","<1","110","<1","4","8","5.8","0.034","<0.5","1","7.3","3.2","9","9.5","<1","0.02","4.6","<1","0.91","6","1.2","12000","2000","11.7","<2","30.1","30"
"Victoria Harbour","Kai Tak River","KN2","2008-11-17","1","3.9","<50","1.1","0.08","<1","1","19","<1","990","<0.1","19","3600","","<1","14212","7","<0.01","99","7.6","80000","260000","null","0.6","<0.01","140","1","150","<1","3","6","4.9","0.9","<0.5","1.1","7.1","","7.9","10","<1","<0.02","3.7","<1","1.8","5","1.2","10000","1800","2.4","<2","27.1","30"
"Victoria Harbour","Kai Tak River","KN3","2008-02-18","1","15","<50","7.3","0.43","<1","1","19","<1","1300","<0.1","44","6400","3.6","<1","16730","3","<0.01","95","8.1","48000","120000","null","0.6","<0.01","60","<1","120","<1","4","7","2.5","2","<0.5","1","7.2","2.6","11","8.3","<1","<0.02","8.6","<1","8.4","8","1.3","14000","2300","4","<2","19.9","20"
"Victoria Harbour","Kai Tak River","KN3","2008-05-23","1","1.7","<50","0.21","0.23","<1","1","25","<1","1300","<0.1","32","5700","","<1","17327","7","<0.01","97","7.2","55000","120000","null","0.7","<0.01","150","1","120","<1","4","7","4.9","0.074","<0.5","1.5","7.3","","9.7","9.2","<1","<0.02","4.3","<1","1.2","8","1.6","13000","2400","2.2","<2","27.4","40"
"Victoria Harbour","Kai Tak River","KN3","2008-08-13","1","1.3","50","0.12","0.2","<1","1","18","<1","1070","<0.1","29","4900","3.7","<1","15767","7","<0.01","71","5.2","72000","240000","null","0.7","<0.01","130","<1","100","<1","4","8","5.8","0.023","<0.5","1.1","7.5","1.8","8.3","9.8","<1","<0.02","5.4","<1","0.89","6","1.2","11000","1800","1.9","<2","30.1","30"
"Victoria Harbour","Kai Tak River","KN3","2008-11-17","1","4.7","<50","1","0.08","<1","1","19","<1","990","<0.1","31","3800","","<1","14339","6","<0.01","102","7.7","120000","420000","null","0.6","<0.01","80","<1","130","<1","3","6","5","0.7","0.5","1","7.2","","8","9.8","<1","<0.02","5.8","<1","1.7","5","1.1","10000","1800","1.4","<2","27","20"
"Victoria Harbour","Kai Tak River","KN4","2008-01-14","1","5","<50","0.32","0.31","<1","1","24","<1","1000","<0.1","40","4400","","1","13130","9","<0.01","99","8.1","58000","110000","2.505","0.6","<0.01","120","<1","130","<1","3","8","4.5","0.59","<0.5","1.7","7.3","","7.9","9.7","<1","<0.02","5.5","<1","1.4","7","1.9","9900","1500","2.2","<2","23","30"
"Victoria Harbour","Kai Tak River","KN4","2008-02-18","1","16","<50","6.8","0.4","<1","1","19","<1","1300","<0.1","39","6500","4.4","<1","16977","4","<0.01","101","8.5","35000","71000","7.555","0.6","<0.01","70","<1","120","<1","4","7","2.6","2.4","<0.5","0.96","7.2","2.9","11.1","8.3","<1","<0.02","9.8","<1","8.3","8","1.3","14000","2300","7.1","<2","20.4","30"
"Victoria Harbour","Kai Tak River","KN4","2008-03-05","1","13","<50","1.8","0.34","<1","1","21","<1","1400","<0.1","19","6400","","1","17112","16","<0.01","104","8.6","23000","51000","8.565","0.7","<0.01","240","<1","320","<1","4","22","3.6","1.9","<0.5","1.2","7.2","","10.8","8.9","<1","0.03","21","<1","3.4","9","1.6","14000","2600","6.3","<2","21.6","30"
"Victoria Harbour","Kai Tak River","KN4","2008-04-02","1","6.2","<50","0.28","0.39","<1","1","23","<1","1300","<0.1","21","6000","2.8","1","17348","8","<0.01","103","8.2","140000","200000","6.005","0.7","<0.01","110","<1","120","<1","4","8","3.9","0.94","<0.5","1.7","7.2","2.5","10.5","8.8","<1","<0.02","8.6","<1","1.4","7","2","14000","2400","4.6","<2","23.5","30"
"Victoria Harbour","Kai Tak River","KN4","2008-05-23","1","2","<50","0.13","0.22","<1","<1","24","<1","1200","<0.1","39","5700","","<1","17990","8","<0.01","112","8.3","32000","79000","5.979","0.7","<0.01","80","<1","100","<1","4","7","4.9","0.042","<0.5","1.4","7.5","","10","9.3","<1","<0.02","5.2","<1","1.2","8","1.6","13000","2400","1.9","<2","28.1","30"
"Victoria Harbour","Kai Tak River","KN4","2008-06-20","1","1.5","<50","0.095","0.17","<1","1","23","<1","920","<0.1","18","4000","2.6","<1","12932","7","<0.01","110","8.2","66000","210000","8.645","0.6","<0.01","140","<1","170","<1","4","6","5.4","0.016","<0.5","0.93","7.4","1.2","6.8","9.3","<1","0.02","6.6","<1","0.87","5","1.1","9100","1700","3","<2","28.9","40"
"Victoria Harbour","Kai Tak River","KN4","2008-07-14","1","1.5","50","0.15","0.16","<1","<1","27","<1","850","<0.1","23","3700","","1","12028","6","<0.01","104","7.8","59000","180000","8.4","0.6","<0.01","170","1","120","<1","4","9","5.9","0.051","<0.5","0.95","7.3","","6.4","9.9","<1","<0.02","4.7","<1","0.97","5","1.1","8400","1600","1.9","<2","28.5","30"
"Victoria Harbour","Kai Tak River","KN4","2008-08-13","1","3.1","<50","0.19","0.17","<1","1","18","<1","1090","<0.1","30","5100","5.2","<1","16464","7","<0.01","77","5.5","170000","370000","10.045","0.7","<0.01","110","<1","100","<1","4","8","5.7","0.025","<0.5","0.95","7.5","2.3","8.6","9.4","<1","0.1","6.4","<1","1","5","1.1","11000","1900","7.5","<2","30.3","30"
"Victoria Harbour","Kai Tak River","KN4","2008-09-08","1","2.7","<50","0.19","0.11","<1","1","19","<1","1220","<0.1","33","5400","","1","16714","9","<0.01","105","7.6","510000","1300000","6.465","0.7","<0.01","110","<1","90","<1","4","6","4.3","0.091","<0.5","1.4","7.2","","8.9","9.7","<1","0.05","8.2","<1","1.1","6","1.5","12000","2000","3","<2","29.6","30"
"Victoria Harbour","Kai Tak River","KN4","2008-10-08","1","8.5","70","0.45","0.13","<1","1","21","<1","1080","<0.1","42","4500","1.7","1","13943","6","<0.01","95","7.1","490000","1000000","4.975","0.7","<0.01","170","<1","130","<1","4","7","5.7","0.26","0.5","1","7","5.7","7.5","9.8","<1","0.08","9.2","<1","1.4","7","1.2","10000","1900","6.4","<2","28.3","30"
"Victoria Harbour","Kai Tak River","KN4","2008-11-17","1","5.2","<50","0.93","0.06","<1","1","19","<1","990","<0.1","21","3600","","<1","14412","10","<0.01","107","8.1","120000","370000","6.495","0.6","<0.01","140","2","150","<1","3","6","5.1","0.68","<0.5","0.91","7.1","","7.9","9.8","<1","0.03","5.4","<1","1.7","5","0.99","11000","1800","1.5","<2","27.4","50"
"Victoria Harbour","Kai Tak River","KN4","2008-12-08","1","15","<50","3.7","0.06","<1","<1","19","<1","1000","<0.1","35","5100","1.9","<1","14130","23","<0.01","110","9","50000","120000","5.326","0.6","<0.01","90","<1","130","<1","3","6","4.7","1.3","<0.5","1.7","7","3.3","8.6","9.4","<1","<0.02","6.8","<1","4.4","6","1.9","11000","1600","3.7","<2","22.9","30"
"Victoria Harbour","Kai Tak River","KN5","2008-01-14","1","4.5","<50","0.26","0.31","<1","1","16","<1","1000","<0.1","40","4300","","1","12760","7","<0.01","99","8.1","47000","110000","3.6","0.6","<0.01","90","<1","110","<1","3","7","4.6","0.51","<0.5","1.6","7.4","","7.6","9.6","<1","<0.02","4.1","<1","1.4","7","1.9","10000","1600","1","<2","23.1","20"
"Victoria Harbour","Kai Tak River","KN5","2008-02-18","1","16","<50","6.7","0.36","<1","1","23","<1","1300","<0.1","44","6400","5.4","<1","17025","4","<0.01","101","8.5","16000","43000","4.92","0.6","<0.01","70","<1","120","<1","4","7","2.6","2.3","<0.5","0.95","7.2","3.6","11.1","8.4","<1","<0.02","8.8","<1","8.2","8","1.3","14000","2300","4.4","<2","20.6","30"
"Victoria Harbour","Kai Tak River","KN5","2008-03-05","1","12","<50","1.6","0.25","<1","1","19","<1","1400","<0.1","28","6400","","1","17102","9","<0.01","100","8.3","28000","88000","5.425","0.7","<0.01","180","<1","160","<1","4","10","3.4","1.9","<0.5","1.2","7.2","","10.8","8.9","<1","<0.02","10","<1","2.8","8","1.6","14000","2500","4.4","<2","21.7","30"
"Victoria Harbour","Kai Tak River","KN5","2008-04-02","1","4","<50","0.25","0.42","<1","2","24","<1","1300","<0.1","33","6100","2.7","1","17453","9","<0.01","101","8.1","49000","120000","4.77","0.7","<0.01","100","<1","120","<1","4","8","4","0.88","<0.5","1.6","7.4","1.5","10.6","8.8","<1","<0.02","7.8","<1","1.3","7","2","14000","2300","4.7","<2","23.6","30"
"Victoria Harbour","Kai Tak River","KN5","2008-05-23","1","1.6","<50","0.12","0.24","<1","1","25","<1","1300","<0.1","30","5800","","<1","18152","8","<0.01","102","7.6","32000","73000","9.915","0.7","<0.01","90","<1","110","<1","4","7","5.1","0.039","<0.5","1.4","7.4","","10.1","9","<1","<0.02","3.8","<1","1","7","1.6","13000","2400","1.1","<2","27.8","40"
"Victoria Harbour","Kai Tak River","KN5","2008-06-20","1","1.2","<50","0.093","0.09","<1","<1","22","<1","870","<0.1","26","3900","4.4","<1","12852","7","<0.01","112","8.3","56000","170000","5.865","0.6","<0.01","80","<1","150","<1","4","5","5.5","0.016","<0.5","0.94","7.5","1.5","6.8","9.3","<1","<0.02","5.5","<1","0.89","5","1.1","9300","1900","2","<2","28.9","30"
"Victoria Harbour","Kai Tak River","KN5","2008-07-14","1","1.2","<50","0.14","0.17","<1","<1","23","<1","870","0.1","16","3700","","1","12201","6","<0.01","105","7.8","42000","110000","8.16","0.6","<0.01","100","<1","110","<1","4","9","6.2","0.049","<0.5","0.95","7.4","","6.5","10","<1","<0.02","4","<1","0.91","4","1.1","8400","1500","1.5","<2","28.7","30"
"Victoria Harbour","Kai Tak River","KN5","2008-08-13","1","0.8","<50","0.074","0.21","<1","1","18","<1","1050","<0.1","25","5000","4.1","<1","16176","7","<0.01","91","6.5","28000","71000","7.28","0.7","<0.01","70","<1","100","<1","4","8","5.8","0.017","<0.5","1","7.5","1.3","8.4","9.6","<1","<0.02","3","<1","0.78","5","1.1","11000","1800","1.2","<2","30.4","30"
"Victoria Harbour","Kai Tak River","KN5","2008-09-08","1","0.9","<50","0.11","0.1","<1","1","18","<1","1230","<0.1","29","5700","","1","17627","9","<0.01","102","7.3","36000","90000","1.035","0.7","<0.01","70","<1","80","<1","3","6","5.4","0.071","<0.5","1.2","7.3","","9.4","9.2","<1","<0.02","3.5","<1","0.83","6","1.4","12000","2100","0.7","<2","30","30"
"Victoria Harbour","Kai Tak River","KN5","2008-10-08","1","1","<50","0.19","0.05","<1","1","19","<1","1070","<0.1","32","4800","1.8","<1","14757","5","<0.01","101","7.5","42000","170000","3.38","0.7","<0.01","100","<1","120","<1","4","6","6.2","0.34","<0.5","1.1","7.2","0.8","7.9","9.5","<1","<0.02","3.3","<1","0.82","5","1.3","11000","2000","0.9","<2","28.6","30"
"Victoria Harbour","Kai Tak River","KN5","2008-11-17","1","3.1","<50","0.62","<0.05","<1","1","18","<1","980","<0.1","25","3700","","<1","14446","5","<0.01","107","8.1","29000","230000","7.105","0.6","<0.01","140","<1","150","<1","3","5","5.4","0.5","<0.5","0.95","7.2","","7.9","9.6","<1","<0.02","3.4","<1","1.2","5","1","10000","1800","0.6","<2","27.5","20"
"Victoria Harbour","Kai Tak River","KN5","2008-12-08","1","13","<50","3.6","0.1","<1","1","19","<1","990","<0.1","32","4800","2","<1","13652","18","<0.01","111","9.2","39000","170000","4.49","0.6","<0.01","90","<1","120","<1","3","6","4.7","1.4","<0.5","1.6","7.1","1.8","8.3","9.4","<1","<0.02","5.9","<1","4.5","6","1.8","10000","1600","1","<2","22.7","30"
"Victoria Harbour","Kai Tak River","KN7","2008-01-14","1","3.3","90","0.26","0.28","<1","1","26","<1","980","<0.1","41","4200","","1","12561","8","<0.01","95","7.8","31000","69000","0.435","0.6","<0.01","120","1","110","<1","3","7","4.6","0.49","<0.5","1.5","7.3","","7.5","9.9","<1","<0.02","4","<1","1.3","7","1.8","9900","1600","2","<2","23.4","40"
"Victoria Harbour","Kai Tak River","KN7","2008-02-18","1","14","<50","6.4","0.29","<1","1","20","<1","1300","<0.1","46","6300","1","<1","16799","3","<0.01","95","8","300000","650000","1.704","0.6","<0.01","70","<1","130","<1","4","7","2.7","2.4","<0.5","0.92","7.1","1.9","10.9","8.9","<1","<0.02","9.4","<1","8.5","8","1.2","14000","2200","3.6","<2","20.4","30"
"Victoria Harbour","Kai Tak River","KN7","2008-03-05","1","9","50","1.6","0.26","<1","1","20","<1","1300","<0.1","40","6200","","1","16977","8","<0.01","94","7.8","21000","66000","1.281","0.7","<0.01","210","<1","230","<1","4","11","3.4","1.8","<0.5","1.1","7.1","","10.7","9.5","<1","<0.02","11","<1","2.8","7","1.5","14000","2400","4.4","<2","21.8","30"
"Victoria Harbour","Kai Tak River","KN7","2008-04-02","1","3.2","70","0.21","0.5","<1","1","23","<1","1300","<0.1","33","6100","1","1","17445","8","<0.01","98","7.8","31000","90000","1.476","0.7","<0.01","90","<1","120","<1","4","8","5.2","0.77","<0.5","1.6","7.1","1.2","10.6","8.9","<1","<0.02","5.2","<1","1.2","6","1.9","14000","2400","3.5","<2","23.6","30"
"Victoria Harbour","Kai Tak River","KN7","2008-05-23","1","1.6","<50","0.12","0.16","<1","1","24","<1","1300","<0.1","21","5800","","<1","16373","9","<0.01","99","7.4","21000","67000","1.368","0.7","<0.01","70","<1","90","<1","4","7","5.2","0.037","<0.5","1.4","7.3","","9.1","9.2","<1","<0.02","2.1","<1","0.99","7","1.5","13000","2200","1","<2","27.6","40"
"Victoria Harbour","Kai Tak River","KN7","2008-06-20","1","1.2","60","0.092","0.11","<1","1","22","<1","860","<0.1","14","3900","1.3","<1","12699","8","<0.01","100","7.4","27000","100000","1.428","0.6","<0.01","120","<1","160","<1","4","6","5.5","0.014","<0.5","0.89","7.4","0.9","6.7","9.6","<1","<0.02","5.1","<1","0.94","4","1.1","8800","1600","1","<2","28.6","40"
"Victoria Harbour","Kai Tak River","KN7","2008-07-14","1","1","<50","0.14","0.13","<1","<1","26","<1","860","0.1","16","3700","","1","12310","7","<0.01","103","7.7","32000","92000","1.565","0.6","<0.01","130","<1","140","<1","4","9","6.1","0.046","<0.5","0.92","7.3","","6.5","10","<1","<0.02","2.7","<1","0.87","4","1.1","8400","1600","1.7","<2","28.7","30"
"Victoria Harbour","Kai Tak River","KN7","2008-08-13","1","0.6","<50","0.079","0.19","<1","1","19","<1","1020","<0.1","23","5000","1.8","<1","15965","7","<0.01","101","7.3","24000","85000","1.596","0.7","<0.01","80","<1","90","<1","4","8","5.6","0.014","<0.5","1","7.3","<0.2","8.4","9.7","<1","<0.02","1.8","<1","0.81","5","1.1","11000","1900","0.7","<2","29.9","30"
"Victoria Harbour","Kai Tak River","KN7","2008-09-08","1","1.1","<50","0.12","0.1","<1","1","19","<1","1300","<0.1","31","5600","","<1","17540","8","<0.01","96","6.9","41000","190000","1.344","0.7","<0.01","60","<1","80","<1","3","6","5.2","0.071","<0.5","1.2","7.3","","9.3","9.4","<1","<0.02","2.9","<1","0.75","5","1.4","12000","2100","0.9","<2","29.9","30"
