"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","River Ganges","GR3","1998-08-13","1","2.2","<50","0.085","<0.05","<1","2","25","<1","<50","<0.1","5","<10","","<1","172","<1","<0.01","91","7","900","3600","0.022","<0.2","<0.01","1800","<1","1400","<1","<2","<1","0.22","<0.002","<0.5","0.005","7.3","","0.1","11","<1","<0.02","5.6","<1","0.19","3","<0.02","110","29","3","<2","28.9","<10"
"Deep Bay","River Ganges","GR3","1998-09-10","1","0.5","<50","0.079","<0.05","<1","2","68","<1","<50","0.1","6","<10","","<1","233","2","<0.01","105","8.5","800","5500","0.072","<0.2","<0.01","1500","<1","1100","<1","<2","1","0.41","<0.002","<0.5","<0.002","7.4","","0.1","11","<1","<0.02","4.7","<1","0.22","2","<0.02","150","43","8","<2","27.4","<10"
"Deep Bay","River Ganges","GR3","1998-10-15","1","2.4","<50","0.096","<0.05","<1","3","49","<1","<50","0.1","7","<10","","<1","197","<1","<0.01","98","7.9","10","650","null","<0.2","<0.01","2700","1","2100","<1","<2","<1","0.24","0.003","<0.5","<0.002","7.3","","0.1","11","<1","<0.02","5","<1","0.13","4","<0.02","130","42","8","<2","26.5","20"
"Deep Bay","River Ganges","GR3","1998-11-11","1","6","<50","0.075","0.05","<1","3","16","<1","<50","<0.1","6","<10","","<1","134","<1","<0.01","89","8.4","650","39000","null","0.2","<0.01","3300","<1","2400","<1","<2","<1","0.17","0.005","<0.5","<0.002","7.3","","0.1","10","<1","<0.02","12","<1","0.31","5","<0.02","110","20","27","<2","22.2","10"
"Deep Bay","River Ganges","GR3","1998-12-10","1","3.7","<50","0.13","<0.05","<1","4","40","<1","<50","<0.1","9","<10","","<1","156","<1","<0.01","101","9.3","1500","50000","null","0.3","<0.01","2900","<1","2500","<1","<2","1","0.17","0.003","<0.5","<0.002","7.4","","0.1","10","<1","<0.02","6.4","<1","0.33","4","<0.02","90","27","5","<2","19.4","<10"
"Deep Bay","River Indus","IN1","1998-01-14","1","17","330","10","<0.05","<1","4","40","","70","0.1","23","74","","2","572","7","<0.01","18","1.6","690000","910000","null","0.5","<0.01","1200","4","280","<1","","11","2","0.34","1.2","1.4","7.1","","0.3","16","<1","0.05","32","","12","11","1.9","370","76","23","<2","21.7","160"
"Deep Bay","River Indus","IN1","1998-02-12","1","13","610","9.1","0.06","<1","4","20","","70","0.2","22","66","","2","548","7","<0.01","25","2.3","70000","270000","null","0.4","<0.01","1700","3","480","<1","","14","1.2","0.13","<0.5","0.97","7.2","","0.3","15","<1","0.06","28","","10","10","1.6","350","66","21","2","19.9","370"
"Deep Bay","River Indus","IN1","1998-03-11","1","9.3","210","6.8","0.2","<1","4","20","","60","<0.1","37","66","","2","560","2","<0.01","26","2.4","160000","420000","null","0.4","<0.01","840","<1","330","<1","","12","4.8","0.18","<0.5","0.78","7.3","","0.3","14","<1","0.02","18","","7.5","9","1.1","360","100","15","<2","18.4","70"
"Deep Bay","River Indus","IN1","1998-04-20","1","7","320","11","0.46","<1","4","17","<1","50","<0.1","23","56","","<1","540","73","0.07","54","4.3","130000","450000","null","0.4","<0.01","610","2","170","<1","3","14","3.1","0.067","<0.5","1.7","7.5","","0.3","12","<1","<0.02","26","<1","14","9","2.1","320","52","13","<2","25.7","100"
"Deep Bay","River Indus","IN1","1998-05-11","1","13","300","7.1","0.5","<1","5","28","<1","60","<0.1","21","61","","3","552","5","<0.01","16","1.2","1400000","2300000","null","0.4","<0.01","1400","3","320","<1","4","7","3.4","0.92","<0.5","0.95","7.2","","0.3","14","<1","0.03","32","<1","9.1","8","1.5","350","96","21","<2","28.9","110"
"Deep Bay","River Indus","IN1","1998-06-22","1","1.9","140","0.93","<0.05","<1","5","19","<1","<50","<0.1","17","25","","<1","262","4","<0.01","75","5.7","13000","260000","null","0.3","<0.01","710","3","120","<1","<2","4","1.4","0.088","<0.5","0.36","7.2","","0.1","15","<1","<0.02","26","<1","1.5","6","0.54","210","41","17","<2","28.8","150"
"Deep Bay","River Indus","IN1","1998-07-13","1","5.1","550","0.71","<0.05","<1","3","31","<1","<50","<0.1","14","14","","<1","164","5","<0.01","73","5.8","67000","210000","null","<0.2","<0.01","1400","6","130","<1","<2","3","0.75","0.048","<0.5","0.15","7.3","","0.1","9.6","<1","<0.02","68","<1","1.5","6","0.49","190","32","48","<2","27.1","610"
"Deep Bay","River Indus","IN1","1998-08-13","1","4.1","70","3","0.11","<1","5","32","<1","<50","<0.1","22","50","","4","398","1","<0.01","58","4.4","11000","240000","null","0.4","<0.01","650","2","100","<1","<2","5","1.8","0.12","<0.5","0.56","7.3","","0.2","14","<1","<0.02","38","<1","4.1","6","0.83","260","54","13","<2","29.9","80"
"Deep Bay","River Indus","IN1","1998-09-10","1","2.8","70","1.6","0.15","<1","4","44","<1","<50","<0.1","20","38","","<1","376","4","<0.01","91","7.1","22000","150000","null","0.3","<0.01","610","2","160","<1","2","7","4.1","0.11","<0.5","0.55","7.3","","0.2","14","<1","<0.02","14","<1","2.4","7","0.83","280","100","10","<2","27.9","120"
"Deep Bay","River Indus","IN1","1998-10-15","1","6.4","540","4.7","0.14","<1","7","48","<1","<50","<0.1","24","42","","<1","421","4","<0.01","54","4.3","80000","410000","null","0.3","<0.01","1200","2","240","<1","<2","5","1.7","0.038","<0.5","0.82","7.3","","0.2","16","<1","<0.02","35","<1","6.5","5","1.5","270","71","3","<2","26.7","630"
"Deep Bay","River Indus","IN1","1998-11-11","1","12","260","6.8","0.07","<1","5","24","<1","<50","<0.1","22","61","","<1","499","9","<0.01","63","5.3","220000","860000","null","0.4","<0.01","1300","3","250","<1","2","8","3","0.03","0.6","1.4","7.2","","0.2","16","<1","<0.02","44","<1","7.9","7","2","350","69","25","<2","24.1","120"
"Deep Bay","River Indus","IN1","1998-12-10","1","5.8","150","3.9","0.21","<1","4","23","<1","<50","<0.1","26","78","","<1","549","4","<0.01","69","6.3","79000","300000","null","0.6","<0.01","730","3","260","<1","<2","10","4.3","0.053","<0.5","0.98","7.1","","0.3","16","<1","<0.02","94","<1","6.7","9","1.4","400","78","26","<2","19.6","1600"
"Deep Bay","River Indus","IN2","1998-01-14","1","5.4","<50","3","0.15","<1","1","60","","<50","<0.1","15","61","","<1","376","2","<0.01","30","2.7","8000","13000","null","0.3","<0.01","2800","3","360","<1","","19","0.061","0.12","1","0.013","7.2","","0.2","16","<1","<0.02","18","","3.4","8","0.14","270","80","16","<2","21.5","5200"
"Deep Bay","River Indus","IN2","1998-02-12","1","5.6","200","2.9","<0.05","<1","2","29","","<50","<0.1","13","45","","4","368","4","<0.01","6","0.6","32000","130000","null","0.2","<0.01","1000","3","250","<1","","11","0.25","0.27","0.7","0.036","7.2","","0.2","14","<1","<0.02","37","","3.9","7","0.28","270","47","36","2","19.8","610"
"Deep Bay","River Indus","IN2","1998-03-11","1","3.2","<50","2.4","0.48","<1","1","31","","<50","0.1","22","80","","<1","416","<1","<0.01","8","0.7","800","1500","null","0.3","<0.01","8300","<1","430","<1","","16","0.16","0.18","<0.5","<0.002","6.9","","0.2","13","<1","0.15","29","","2.6","4","0.04","300","140","10","<2","18.5","11000"
"Deep Bay","River Indus","IN2","1998-04-20","1","7.7","<50","2.6","0.45","<1","4","27","<1","<50","<0.1","17","32","","<1","316","2","<0.01","19","1.5","46000","140000","null","0.3","<0.01","2700","2","280","<1","3","3","0.007","0.005","<0.5","0.011","7.1","","0.2","15","<1","<0.02","19","<1","4.1","8","0.36","220","48","14","<2","26.1","100"
"Deep Bay","River Indus","IN2","1998-05-11","1","4","100","1.5","0.21","<1","3","31","<1","<50","<0.1","14","37","","<1","296","2","<0.01","44","3.3","21000","220000","null","0.3","<0.01","2200","2","410","<1","3","6","0.39","0.16","<0.5","0.015","6.8","","0.1","14","<1","<0.02","19","<1","2.6","7","0.2","220","100","19","<2","30.9","3900"
"Deep Bay","River Indus","IN2","1998-06-22","1","2.8","530","0.81","<0.05","<1","4","30","<1","<50","0.1","9","<10","","<1","156","9","<0.01","65","5.1","57000","180000","null","<0.2","<0.01","1800","17","220","<1","<2","4","0.76","0.04","<0.5","0.086","7.2","","0.1","14","<1","<0.02","180","<1","1.4","5","0.51","310","57","100","3","27.6","230"
"Deep Bay","River Indus","IN2","1998-07-13","1","3.5","680","0.39","0.07","<1","2","36","<1","<50","<0.1","13","<10","","<1","108","4","<0.01","77","6.1","59000","200000","null","<0.2","<0.01","1200","7","80","<1","<2","2","0.56","0.028","0.5","0.13","7.3","","0.1","8.4","<1","<0.02","60","<1","1","5","0.4","140","13","50","<2","26.9","490"
"Deep Bay","River Indus","IN2","1998-08-13","1","4.2","140","0.84","0.15","<1","3","63","<1","<50","<0.1","23","19","","8","240","3","<0.01","19","1.4","250000","5900000","null","0.2","<0.01","830","3","130","<1","<2","6","0.51","0.071","<0.5","0.14","7","","0.1","14","<1","<0.02","15","<1","1.6","7","0.36","140","56","5","<2","31.6","130"
"Deep Bay","River Indus","IN2","1998-09-10","1","5.1","100","0.9","0.11","<1","4","74","<1","<50","0.1","13","22","","<1","242","3","<0.01","53","4.1","1400000","8700000","null","<0.2","<0.01","930","3","130","<1","2","3","0.8","0.071","<0.5","0.071","7.1","","0.1","14","<1","<0.02","27","<1","1.4","5","0.32","160","49","9","<2","28.3","120"
"Deep Bay","River Indus","IN2","1998-10-15","1","3.3","70","1.5","0.1","<1","3","86","<1","<50","<0.1","18","24","","<1","258","6","<0.01","39","3.2","13000","460000","null","0.2","<0.01","3100","3","220","<1","<2","4","0.55","0.1","<0.5","0.014","6.8","","0.1","16","<1","<0.02","16","<1","1.8","7","0.22","190","73","3","<2","28.7","1400"
"Deep Bay","River Indus","IN2","1998-11-11","1","3","<50","1.6","0.06","<1","2","28","<1","<50","<0.1","9","27","","<1","213","3","<0.01","71","6.8","40000","440000","null","0.2","<0.01","1200","2","170","<1","3","7","0.66","0.11","<0.5","0.022","7.2","","0.1","16","<1","<0.02","10","<1","2.3","5","0.21","180","59","21","<2","23.7","1100"
"Deep Bay","River Indus","IN2","1998-12-10","1","2.6","<50","1.5","0.27","<1","1","50","<1","<50","<0.1","12","70","","<1","385","<1","<0.01","36","3.3","12000","78000","null","0.3","<0.01","1500","1","280","<1","<2","16","0.71","0.18","<0.5","0.006","6.7","","0.2","15","<1","<0.02","8.3","<1","2.5","6","0.12","250","100","8.9","<2","19.6","8900"
"Deep Bay","River Indus","IN3","1998-01-14","1","22","90","4.5","0.22","<1","3","34","","<50","<0.1","17","84","","<1","432","6","<0.01","34","3","26000","28000","0.026","<0.2","<0.01","1300","2","210","<1","","3","0.11","0.023","0.8","0.74","7.3","","0.2","16","<1","0.02","16","","5.5","6","0.94","290","63","19","<2","20.8","70"
"Deep Bay","River Indus","IN3","1998-02-12","1","8.2","50","9","<0.05","<1","3","16","","<50","<0.1","14","13","","<1","244","6","<0.01","32","2.9","44000","49000","0.015","<0.2","<0.01","980","<1","100","<1","","2","0.14","0.047","0.6","1.7","7.3","","0.1","15","<1","0.02","7.7","","9.8","5","1.7","190","72","9","<2","21.5","20"
"Deep Bay","River Indus","IN3","1998-03-11","1","2.5","60","2.6","0.24","<1","2","13","","<50","<0.1","33","14","","<1","208","4","<0.01","57","5.6","22000","36000","0.019","0.3","<0.01","860","<1","100","<1","","3","0.92","0.097","<0.5","0.38","7.3","","0.1","16","<1","<0.02","30","","3.1","5","0.59","210","110","16","<2","16.8","20"
"Deep Bay","River Indus","IN3","1998-04-20","1","7","130","3.6","0.12","<1","4","23","<1","<50","<0.1","19","15","","<1","230","10","<0.01","62","5","140000","140000","0.011","0.2","<0.01","1600","3","150","<1","<2","7","0.54","0.1","0.5","0.54","7.2","","0.1","16","<1","<0.02","35","<1","5.1","7","1","190","50","18","<2","25.9","60"
"Deep Bay","River Indus","IN3","1998-05-11","1","5.7","230","1.5","0.13","<1","5","16","<1","<50","<0.1","15","12","","<1","176","9","<0.01","75","5.7","14000","19000","0.018","<0.2","<0.01","1800","2","100","<1","<2","3","0.98","0.32","<0.5","0.48","7.1","","0.1","15","<1","<0.02","53","<1","2.7","9","1","180","69","19","<2","29.7","40"
"Deep Bay","River Indus","IN3","1998-06-22","1","3.8","120","1.1","<0.05","<1","3","10","<1","<50","<0.1","7","<10","","<1","110","28","<0.01","94","7.3","35000","86000","0.26","0.2","<0.01","990","1","100","<1","<2","3","0.63","0.027","<0.5","0.35","7.3","","0.1","15","<1","<0.02","9.8","<1","1.4","3","0.51","94","29","8","<2","27.9","50"
"Deep Bay","River Indus","IN3","1998-07-13","1","4.2","850","0.18","<0.05","<1","3","27","<1","<50","0.1","21","<10","","<1","80","16","<0.01","86","6.7","48000","170000","1.278","0.2","<0.01","1600","6","90","<1","<2","2","0.7","0.028","<0.5","0.32","6.8","","0.1","10","<1","<0.02","120","<1","0.91","8","0.66","170","22","68","<2","27.6","50"
"Deep Bay","River Indus","IN3","1998-08-13","1","3","60","0.64","0.06","<1","3","29","<1","<50","<0.1","8","<10","","4","126","5","<0.01","82","6.1","22000","46000","0.037","0.2","<0.01","810","1","80","<1","<2","1","0.8","0.06","<0.5","0.22","6.9","","0.1","15","<1","<0.02","25","<1","1.1","4","0.45","110","44","3","<2","30.7","30"
"Deep Bay","River Indus","IN3","1998-09-10","1","3.4","50","1.2","0.06","<1","3","36","<1","<50","<0.1","16","<10","","<1","156","13","<0.01","103","8.1","120000","150000","0.119","<0.2","<0.01","730","1","80","<1","<2","3","0.99","0.049","<0.5","0.34","7.4","","0.1","15","<1","<0.02","23","<1","1.7","7","0.54","120","53","9","<2","27.9","70"
"Deep Bay","River Indus","IN3","1998-10-15","1","3.3","110","0.48","<0.05","<1","3","33","<1","<50","<0.1","17","<10","","<1","131","12","<0.01","98","7.6","3500","9700","null","<0.2","<0.01","1100","2","110","<1","<2","1","0.8","0.037","<0.5","0.21","7.3","","0.1","16","<1","<0.02","36","<1","0.82","4","0.4","120","39","10","<2","28.2","30"
"Deep Bay","River Indus","IN3","1998-11-11","1","24","130","4.7","<0.05","<1","3","22","<1","<50","0.1","21","10","","<1","159","14","<0.01","91","8.6","56000","71000","null","<0.2","<0.01","1800","3","200","<1","<2","1","1.1","0.057","0.7","0.95","7.5","","0.1","16","<1","<0.02","62","<1","5.8","7","1.4","200","63","24","<2","21.9","50"
"Deep Bay","River Indus","IN3","1998-12-10","1","5.7","70","1.3","0.06","<1","2","23","<1","<50","<0.1","10","13","","<1","215","5","<0.01","90","8.3","7100","10000","null","0.2","<0.01","900","2","130","<1","<2","2","1","0.1","<0.5","0.52","7.4","","0.1","16","<1","<0.02","30","<1","2.7","5","0.82","130","46","5","<2","19.6","60"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-01-08","1","1.9","100","0.097","0.14","<1","2","15","","<50","<0.1","12","26","","<1","262","1","<0.01","94","8.6","2200","4800","0.019","0.6","<0.01","250","2","20","<1","","2","5.5","0.15","1","0.95","7.5","","0.1","13","<1","<0.02","3","","0.68","7","0.96","200","72","5","<2","19.8","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-02-09","1","5.4","50","1.6","0.08","<1","1","26","","<50","<0.1","13","30","","<1","282","3","<0.01","90","9.2","1400","1800","0.016","0.4","<0.01","190","<1","20","<1","","2","5.9","0.41","0.7","1","7.3","","0.1","12","<1","<0.02","1.8","","2.5","5","1.1","200","76","4","<2","14.5","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-03-06","1","2.9","50","0.7","0.1","<1","<1","35","","<50","<0.1","13","19","","<1","222","1","<0.01","93","9.1","3700","6500","0.026","0.4","<0.01","210","<1","50","<1","","<1","4.6","0.28","0.8","0.73","7.7","","0.1","13","<1","<0.02","2.7","","1.3","4","0.82","150","56","5","<2","16.8","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-04-15","1","1.9","60","0.26","0.16","<1","2","15","<1","<50","<0.1","8","58","","<1","214","1","<0.01","85","7.2","2500","10000","0.053","0.4","<0.01","270","<1","50","<1","<2","<1","4.9","0.18","0.9","0.74","7.3","","0.1","15","<1","<0.02","3.8","<1","0.89","4","0.82","160","38","2","<2","22.6","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-05-07","1","1.5","120","0.054","0.08","<1","<1","13","<1","<50","<0.1","11","15","","<1","150","2","<0.01","99","8.2","590","4500","0.073","0.3","<0.01","90","<1","<10","<1","<2","1","2.7","0.081","<0.5","0.42","7.6","","0.1","14","<1","<0.02","2.4","<1","0.45","3","0.46","120","60","2","<2","24.9","<10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-06-04","1","2.7","100","0.074","0.09","<1","<1","42","<1","<50","<0.1","10","<10","","<1","90","1","<0.01","95","7.9","51000","72000","0.909","0.2","<0.01","170","2","30","<1","<2","1","1.2","0.1","<0.5","0.15","7.3","","0.1","12","<1","<0.02","15","<1","0.36","3","0.19","81","30","18","<2","24.3","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-07-09","1","1","210","0.19","0.05","<1","<1","25","<1","<50","<0.1","5","<10","","<1","104","2","<0.01","95","7.7","7700","13000","1.02","0.2","<0.01","160","<1","20","<1","<2","<1","1.4","0.1","<0.5","0.14","7.5","","0.1","15","<1","<0.02","4.2","<1","0.4","2","0.19","84","4.6","5","<2","25.6","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-08-26","1","1.7","<50","0.034","0.1","<1","<1","17","<1","<50","<0.1","8","16","","<1","234","1","<0.01","110","8.8","270","7100","0.034","0.4","<0.01","110","<1","<10","<1","<2","2","3.3","0.049","<0.5","0.56","7.9","","0.1","14","<1","<0.02","2.1","<1","0.46","4","0.64","140","64","3","<2","26.4","<10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-09-07","1","3.8","250","0.35","<0.05","<1","<1","21","<1","<50","<0.1","9","12","","<1","168","3","<0.01","102","8.4","30000","100000","0.424","0.2","<0.01","310","2","60","<1","<2","<1","2.6","0.19","<0.5","0.3","7.6","","0.1","14","<1","<0.02","19","<1","1","5","0.39","140","60","10.8","<2","24.9","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-10-09","1","1.3","<50","0.07","0.11","<1","<1","37","<1","<50","<0.1","8","14","","<1","180","1","<0.01","95","8.2","1400","6900","0.05","0.3","<0.01","140","<1","10","<1","<2","<1","3.6","0.065","<0.5","0.52","7.5","","0.1","14","<1","<0.02","3.5","<1","0.44","3","0.58","120","19","1.6","<2","23.5","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-11-06","1","1.7","60","0.035","0.06","<1","<1","16","<1","<50","0.2","10","19","","3","206","3","<0.01","113","9.9","700","2300","null","0.5","<0.01","160","1","20","<1","<2","1","4.3","0.068","<0.5","0.73","8.3","","0.1","12","<1","<0.02","2.7","<1","0.56","5","0.76","140","26","2","<2","22","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","1998-12-04","1","2.7","<50","0.12","<0.05","<1","<1","29","<1","<50","<0.1","12","25","","<1","264","2","<0.01","107","10","1600","5800","null","0.6","<0.01","130","2","30","<1","<2","2","5.2","0.15","<0.5","0.75","7.4","","0.1","14","<1","<0.02","3.4","<1","0.54","4","0.82","160","60","0.2","<2","18","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-01-08","1","16","180","9.9","0.2","<1","1","19","","<50","<0.1","20","23","","<1","316","2","<0.01","33","3","","","null","0.3","<0.01","480","2","140","<1","","3","0.57","0.092","1.9","1.3","7.3","","0.2","14","<1","0.04","4.2","","10","8","1.4","190","78","9","<2","20.2","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-02-09","1","19","190","9.7","0.25","<1","1","34","","<50","0.1","27","26","","<1","326","6","<0.01","42","4.1","","","null","0.3","<0.01","460","1","130","<1","","2","0.64","0.11","1.9","1.3","7.4","","0.2","14","<1","0.05","5.4","","12","11","1.7","190","88","11","<2","16.2","40"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-03-06","1","13","490","6.8","1.4","<1","2","41","","<50","<0.1","32","21","","<1","294","5","<0.01","35","3.4","","","null","0.3","<0.01","620","6","160","<1","","1","1.2","0.19","1.9","0.87","7.5","","0.1","15","<1","<0.02","23","","7.4","8","1.2","200","54","24","<2","16.8","40"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-04-15","1","14","280","5.2","3.1","<1","1","17","<1","<50","<0.1","39","28","","4","308","5","0.01","49","4","","","null","0.4","<0.01","370","1","90","<1","2","1","1","0.13","3.4","1.1","8.6","","0.1","18","<1","<0.02","6.1","<1","7.9","11","1.4","200","38","8","<2","23.9","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-05-07","1","7.9","300","2.8","0.54","<1","<1","15","<1","<50","<0.1","18","17","","<1","196","4","<0.01","90","7.3","","","null","0.3","<0.01","270","<1","60","<1","<2","2","1.3","0.26","<0.5","0.56","7.1","","0.1","15","<1","<0.02","2.9","<1","3.2","8","0.7","130","59","9","<2","26.5","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-06-05","1","0.5","140","0.022","0.64","<1","<1","35","<1","<50","<0.1","13","51","","<1","280","2","<0.01","84","7","","","null","<0.2","<0.01","250","1","70","<1","<2","<1","1.6","<0.002","<0.5","0.29","7.2","","0.1","16","<1","<0.02","5.3","<1","0.22","5","0.39","190","36","9","<2","24.3","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-07-09","1","3.4","300","0.95","0.23","<1","<1","30","<1","<50","1.4","10","<10","","<1","126","1","<0.01","85","6.9","","","null","<0.2","<0.01","270","1","100","<1","<2","1","1.3","0.089","<0.5","0.19","7.3","","0.1","16","<1","<0.02","8.8","<1","1.1","3","0.29","99","9.2","8","<2","26","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-08-26","1","6.2","60","3.7","0.89","<1","<1","18","<1","<50","<0.1","12","16","","<1","250","3","<0.01","100","7.3","","","null","0.2","<0.01","190","<1","50","<1","<2","2","1.4","0.19","0.6","0.63","7.5","","0.1","16","<1","<0.02","4.1","<1","4.2","5","0.75","130","53","28","<2","30.2","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-09-07","1","5.7","640","1.2","0.22","<1","1","19","<1","<50","<0.1","11","18","","<1","209","5","<0.01","95","8","","","null","0.3","<0.01","290","5","70","<1","2","<1","1.3","0.097","<0.5","0.28","7.3","","0.1","16","<1","<0.02","20","<1","1.4","3","0.36","190","88","35.1","<2","27.1","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-10-09","1","10","130","4.5","1.4","<1","<1","34","<1","<50","<0.1","15","18","","<1","246","8","<0.01","62","5.3","","","null","0.2","<0.01","330","2","140","<1","2","1","0.95","0.12","0.9","0.7","7.1","","0.1","15","<1","<0.02","7.1","<1","4.9","6","0.81","150","41","15","<2","24.7","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-11-06","1","6.8","110","5.3","0.11","<1","<1","19","<1","<50","0.2","36","20","","2","263","5","<0.01","71","6","","","null","0.3","<0.01","310","1","110","<1","<2","2","1","0.13","1.5","0.91","7.3","","0.1","14","<1","<0.02","2.2","<1","5.6","16","1.4","160","19","5","<2","24.8","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","1998-12-04","1","7.8","60","5.8","0.62","<1","<1","40","<1","<50","<0.1","24","22","","<1","299","3","<0.01","57","4.7","","","null","0.3","<0.01","220","2","100","<1","<2","<1","1","0.086","0.7","0.96","7.3","","0.2","17","<1","<0.02","2","<1","6.6","6","1.2","170","60","17","<2","19","20"
"Junk Bay","Tseng Lan Shue Stream","JR6","1998-01-08","1","39","210","3.8","0.27","<1","2","22","","<50","0.1","42","32","","5","360","4","<0.01","59","5.2","","","null","1.4","<0.01","410","3","120","<1","","3","0.16","0.11","5.1","0.83","7.4","","0.2","13","2","0.03","31","","7","17","1.5","250","70","28","<2","22","40"
"Junk Bay","Tseng Lan Shue Stream","JR6","1998-02-09","1","33","190","4.2","0.2","<1","2","39","","<50","0.2","43","32","","6","384","8","<0.01","71","6.7","","","null","2","<0.01","390","3","120","<1","","2","1.5","0.22","3.3","0.8","7.5","","0.2","14","<1","0.06","9.8","","7.6","17","1.6","270","110","21","<2","18.6","60"
"Junk Bay","Tseng Lan Shue Stream","JR6","1998-03-06","1","20","80","4.7","0.49","<1","1","27","","<50","0.1","50","31","","6","360","4","<0.01","70","6.5","","","null","1.4","<0.01","320","2","120","<1","","2","2.2","0.26","2.2","0.86","7.6","","0.2","13","<1","0.03","15","","7","17","1.4","240","60","15","<2","19.3","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","1998-04-15","1","17","80","4.8","0.71","<1","1","23","<1","<50","0.1","41","27","","5","342","4","<0.01","65","5.4","","","null","1.7","<0.01","330","2","110","<1","<2","2","1.5","0.17","3","0.94","7.3","","0.2","12","<1","0.03","12","<1","7.3","15","1.5","230","47","11","<2","24.4","40"
"Junk Bay","Tseng Lan Shue Stream","JR6","1998-05-07","1","22","80","4.4","0.63","<1","1","28","<1","<50","0.2","47","54","","2","442","4","<0.01","72","5.8","","","null","1.4","<0.01","320","2","90","<1","3","2","1.2","0.19","2.6","0.82","7.6","","0.2","12","<1","0.03","15","<1","7","20","1.4","270","64","61","<2","27","40"
"Junk Bay","Tseng Lan Shue Stream","JR6","1998-06-05","1","12","90","1.3","0.96","<1","<1","35","<1","<50","<0.1","27","14","","<1","208","3","<0.01","86","7","","","null","0.6","<0.01","210","1","70","<1","<2","2","1.4","0.096","1.3","0.41","7.5","","0.1","13","<1","<0.02","8.4","<1","2.5","12","0.75","150","43","9","<2","25.7","20"
"Junk Bay","Tseng Lan Shue Stream","JR6","1998-07-09","1","15","70","1.8","0.26","<1","1","33","<1","<50","<0.1","18","17","","6","210","3","<0.01","86","6.8","","","null","0.8","<0.01","160","2","60","<1","<2","2","1.3","0.11","2.1","0.4","7.4","","0.1","13","<1","<0.02","12","<1","2.8","9","0.72","150","21","9","<2","26.8","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","1998-08-26","1","12","<50","3.6","0.8","<1","1","25","<1","<50","0.2","45","26","","3","420","4","<0.01","91","6.8","","","null","1.6","<0.01","220","1","70","<1","2","2","2","0.22","1.5","0.9","7.8","","0.2","12","<1","0.02","15","<1","5.2","21","1.4","240","94","22","<2","31","40"
