"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","Kam Tin River","KT2","1987-04-03","1","185.7","30","48","0.22","","<1","","","120","0.1","220","","","1","792","5","0.01","4","0.4","","","0.72","0.2","0","740","1","260","<1","","<10","0.011","0.007","3.5","15","7.1","","","16","","0.13","90","","67","100","23","540","260","67","","20","20"
"Deep Bay","Kam Tin River","KT2","1987-05-04","1","52.5","60","24","0.15","","2","","","40","0.6","86","","","1","480","14","0.01","3","0.3","","","0.2","0.2","0","1600","3","450","<1","","<10","0.008","0.036","8.5","6.8","7.1","","","19","","0.02","27","","29","26","8.8","280","82","36.5","","23.3","40"
"Deep Bay","Kam Tin River","KT2","1987-06-23","1","59.5","110","15","0.1","","1","","","140","0.1","99","","","1","316","12","0.01","2","0.1","","","1.07","0.2","0","1400","3","310","<1","","<10","0.041","0.006","1.5","4","7.2","","","19","","0.03","66","","20","91","6","240","66","39","","31.5","30"
"Deep Bay","Kam Tin River","KT2","1987-07-10","1","113.8","70","20","0.17","","<1","","","120","0.1","150","","","1","444","12","0.01","6","0.4","","","0.49","0.2","0","1600","3","240","<1","","<10","0.062","0.009","4.5","7.8","6.8","","","21","","0.06","86","","40","36","12","380","150","32","","34.7","40"
"Deep Bay","Kam Tin River","KT2","1987-08-14","1","79","60","17","0.31","","1","","","140","0.1","160","","","1","450","20","0.01","5","0.4","","","null","0.3","0","1600","4","270","<1","","<10","0.057","0.005","2.5","6.7","6.9","","","21","","0.04","49","","39","72","12","400","210","90","","32","40"
"Deep Bay","Kam Tin River","KT2","1987-09-30","1","159","510","41","0.6","","1","","","640","0.5","180","","","8","659","32","0.01","10","0.8","","","0.62","0.3","0.48","3500","6","640","<1","","110","0.007","0.002","11","14","7.1","","","23","","2.1","86","","73","29","23","540","220","55","","26.8","230"
"Deep Bay","Kam Tin River","KT2","1987-10-15","1","144.5","280","46","0.18","","<1","","","230","0.1","580","","","3","815","10","0.01","9","0.7","","","0.39","0.3","0.01","2000","4","470","<1","","20","0.009","0.002","7","13","7.1","","","15","","0.28","73","","90","110","29","710","350","63","","29.7","130"
"Deep Bay","Kam Tin River","KT2","1987-11-12","1","431","390","82","0.37","","<1","","","1100","1","520","","","6","948","50","0.05","2","0.2","","","0.07","0.4","0.18",">2000","7","910","<1","","70","0.022","0.002","0.5","25","7.1","","","38","","2.1","290","","160","170","48","840","400","124","","25.5","670"
"Deep Bay","Kam Tin River","KT2","1987-12-04","1","120.1","280","42","0.25","","<1","","","170","0.3","100","","","1","718","16","0.01","4","0.5","","","null","0.3","0","1100","2","350","<1","","30","0.012","0.002","4","12","6.4","","","18","","","96","","79","14","22","440","150","72","","17.6","80"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1987-11-05","1","9.2","260","3.2","0.92","","<1","","","160","0.7","33","","","9","1990","11","<0.01","48","4.2","","","0.02","0.8","<0","280","32","2400","<1","","<10","3","0.53","2.5","0.32","6.8","","","18","","<0.01","74","","3.6","19","0.84","1500","420","45","","23.2","60"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1987-12-02","1","8.2","110","3.8","1.7","","<1","","","120","1.5","36","","","7","2250","4","<0.01","75","6.5","","","0.04","0.7","0","250","44","2600","<1","","<10","4","0.25","2","0.03","6.7","","","11","","","8.5","","5","<1","0.39","1700","400","7.1","","13.7","160"
"Southern","Mui Wo River","MW1","1987-02-23","1","40","20","8.8","<0.05","","<1","","","910","<0.1","230","","","1","16800","3","<0.01","15","0.8","","","null","0.3","<0","440","<1","140","<1","","<10","0.026","0.096","0.5","2.7","6.8","","","11","","0.03","26","","13","13","4.4","13000","3200","23","","22.4","20"
"Southern","Mui Wo River","MW1","1987-03-31","1","4.8","60","1.7","0.05","","2","","","180","<0.1","73","","","1","3900","7","<0.01","75","6","","","0.04","0.2","<0","1200","<1","220","<1","","10","0.64","0.005","2","0.72","6.7","","","12","","0.01","13","","2.6","4","1.6","2600","360","12","","26.4","60"
"Southern","Mui Wo River","MW1","1987-04-23","1","4","70","1","0.15","","1","","","120","<0.1","14","","","1","722","5","<0.01","77","6.1","","","0.07","0.2","<0","700","2","180","<1","","<10","0.3","0.19","1.5","0.6","6.8","","","8.2","","0.02","9.5","","2.5","2","0.95","460","76","6.7","","26.7","20"
"Southern","Mui Wo River","MW1","1987-06-02","1","24.5","50","0.13","0.3","","1","","","30","0.3","5","","","<1","6120","5","<0.01","91","7.2","","","0.31","<0.2","<0","180","2","30","<1","","<10","0.47","0.036","1.5","0.28","7.4","","","13","","<0.01","4","","0.5","<1","0.45","72","30","2.3","","26.7","50"
"Southern","Mui Wo River","MW1","1987-06-24","1","6.2","100","1.4","<0.05","","1","","","140","0.4","14","","","<1","420","3","<0.01","67","5.1","","","0.14","<0.2","<0","350","<1","30","<1","","<10","0.71","0.028","0.5","0.95","7.2","","","11","","0.02","17","","2.5","4","1.2","250","34","5","","29.5","<10"
"Southern","Mui Wo River","MW1","1987-07-10","1","12.5","40","2","0.06","","<1","","","110","<0.1","64","","","<1","1360","6","<0.01","68","5.2","","","0.34","<0.2","0","610","3","40","<1","","<10","0.36","0.042","5.5","0.91","6.7","","","13","","0.01","13","","4.1","3","1.5","920","190","5","","29.4","20"
"Southern","Mui Wo River","MW1","1987-09-30","1","8.6","100","2","<0.05","","<1","","","320","0.1","100","","","1","5160","2","<0.01","48","3.7","","","0.19","0.2","<0","520","3","160","<1","","<10","0.21","0.037","1.5","0.93","6.7","","","13","","0.01","14","","5.1","<1","2.1","3600","740","10","","26.7","30"
"Southern","Mui Wo River","MW1","1987-10-23","1","24.6","220","2.5","0.21","","<1","","","720","0.2","78","","","2","11200","11","<0.01","22","1.8","","","0.2","0.3","0.01","300","4","70","<1","","<10","0.002","0.11","0.5","1.3","6.4","","","3.5","","0.08","16","","7","44","3","12000","2000","28","","25.2","30"
"Southern","Mui Wo River","MW1","1987-11-16","1","89.3","30","7.2","0.15","","<1","","","50","0.1","27","","","<1","19100","10","<0.01","13","1.1","","","0.01","<0.2","0","250","2","80","<1","","<10","0.095","0.15","2.5","4.5","6.5","","","6.9","","0.08","35","","12","16","5.6","150","70","22","","24","30"
"Southern","Mui Wo River","MW1","1987-12-14","1","26.3","560","3.9","0.16","","1","","","690","0.1","59","","","4","7200","9","<0.01","63","5.8","","","null","0.3","<0","1300","<1","250","<1","","<10","0.56","0.11","1","1.6","6.1","","","13","","<0.01","4.5","","7.5","<1","2.3","5200","920","21","","19.3","30"
"Southern","Mui Wo River","MW2","1987-02-23","1","66.1","20","4.5","0.05","","<1","","","120","<0.1","110","","","<1","1500","2","<0.01","24","1.2","","","0.03","<0.2","0","300","2","50","<1","","<10","0.044","0.061","0.5","2.7","6.4","","","14","","0.2","30","","6.4","22","3.1","960","230","44","","22.8","20"
"Southern","Mui Wo River","MW2","1987-03-31","1","9.6","60","0.69","0.05","","<1","","","190","<0.1","79","","","1","1828","4","<0.01","3","0.3","","","0.01","0.2","<0","600","4","80","<1","","<10","3.9","0.18","1.5","0.61","6.6","","","11","","0.01","16","","1.7","4","1.1","2600","390","10","","24.8","100"
"Southern","Mui Wo River","MW2","1987-04-23","1","3.4","40","0.43","0.37","","<1","","","70","0.2","13","","","<1","346","3","<0.01","90","7.2","","","0.03","<0.2","<0","340","27","20","<1","","<10","0.47","0.038","0.5","0.42","7","","","5.3","","0.02","8","","1.8","5","0.93","160","36","5.1","","26.5","10"
"Southern","Mui Wo River","MW2","1987-06-02","1","48.6","80","0.79","<0.05","","<1","","","190","0.5","15","","","5","3300","5","<0.01","72","5.7","","","0.02","<0.2","<0","340","2","30","<1","","<10","0.71","0.05","3","0.62","7.6","","","14","","0.01","9.5","","1.7","4","3","890","130","6.7","","27.3","<10"
"Southern","Mui Wo River","MW2","1987-06-24","1","3.3","150","0.15","0.05","","1","","","320","0.1","22","","","<1","1970","3","<0.01","97","7.2","","","0.02","<0.2","<0","1300","2","60","<1","","<10","0.8","0.018","2","0.24","7.1","","","11","","0.01","15","","0.96","1","0.52","1400","210","5","","31","<10"
"Southern","Mui Wo River","MW2","1987-07-10","1","23.5","30","0.2","0.05","","<1","","","260","0.2","100","","","2","","3","<0.01","73","5.6","","","0.02","0.3","<0","270","3","40","<1","","<10","0.47","0.017","5.5","0.16","6.6","","","11","","<0.01","9","","1.1","6","0.47",">2000","1500","5","","30.1","30"
"Southern","Mui Wo River","MW2","1987-09-30","1","1.8","120","0.5","<0.05","","<1","","","750","<0.1","200","","","<1","14000","1","<0.01","73","5.7","","","0.02","0.4","<0","360","2","80","<1","","<10","0.47","0.077","<0.5","0.15","6.7","","","8.6","","0.01","6.5","","1.8","<1","0.47","12000","2700","6.5","","28.7","10"
"Southern","Mui Wo River","MW2","1987-10-23","1","4.7","310","0.66","<0.05","","<1","","","2000","0.6","110","","","3","20200","25","<0.01","77","6.7","","","0.11","0.5","0","270","9","80","<1","","10","0.086","0.016","1","0.36","7.2","","","2.8","","0.01","11","","2.6","10","1","30000","5800","10","","25.1","50"
"Southern","Mui Wo River","MW2","1987-11-16","1","4.6","60","0.22","<0.05","","<1","","","1500","0.7","98","","","<1","19400","<1","<0.01","70","5.6","","","0.01","0.2","<0","770","2","150","<1","","<10","0.3","0.067","2","0.097","7.5","","","2.5","","0.16","13","","2.3","11","0.34","22000","11000","11","","25.7","20"
"Southern","Mui Wo River","MW2","1987-12-14","1","12.8","430","0.61","1.5","","<1","","","1600","<0.1","110","","","3","18500","3","<0.01","70","6.1","","","0.06","0.4","<0","410","5","170","<1","","<10","1.1","0.21","1.5","0.3","6.6","","","8.8","","0.03","30","","1.8","<1","0.76","14000","2500","4.5","","21.9","20"
"Southern","Mui Wo River","MW3","1987-02-23","1","115.6","40","18","0.19","","2","","","110","<0.1","170","","","<1","3100","5","0.03","11","0.6","","","null","<0.2","0","650","<1","80","<1","","<10","0.047","0.099","4.5","7.5","6.5","","","21","","0.04","64","","25","61","10","290","150","34","","21.6","30"
"Southern","Mui Wo River","MW3","1987-03-31","1","11.6","40","2.4","0.15","","2","","","20","1.9","27","","","1","119","6","<0.01","63","5.3","","","0.02","<0.2","<0","210","2","30","<1","","<10","9.6","0.23","1.5","1.4","6.9","","","7.8","","0.01","4.5","","8.5","7","3","98","26","5.3","","24.7","60"
"Southern","Mui Wo River","MW3","1987-04-23","1","10.9","50","1.7","0.11","","1","","","70","0.1","13","","","1","91","9","<0.01","72","5.8","","","0.04","<0.2","<0","190","1","30","6","","<10","0.55","0.042","3.5","1.3","7","","","5.4","","0.02","17","","2.9","2","2","84","34","8.2","","25.5","40"
"Southern","Mui Wo River","MW3","1987-06-02","1","13","50","0.11","0.36","","<1","","","20","0.2","3","","","1","49","5","<0.01","74","6","","","0.21","<0.2","<0","220","1","10","<1","","<10","0.39","0.014","1","0.16","7.2","","","13","","<0.01","3","","0.44","<1","0.21","58","12","2.5","","25.7","30"
"Southern","Mui Wo River","MW3","1987-06-24","1","2.6","120","0.11","0.14","","1","","","90","0.3","6","","","1","110","6","<0.01","74","5.8","","","0.11","<0.2","<0","170","3","60","<1","","<10","0.64","0.008","2.5","0.19","7.3","","","9.4","","0.01","14","","0.83","11","0.27","84","10","5","","28","20"
"Southern","Mui Wo River","MW3","1987-07-10","1","21","20","0.013","<0.05","","<1","","","20","<0.1","21","","","<1","60","3","<0.01","85","6.6","","","0.15","<0.2","<0","80","<1","10","<1","","<10","0.29","0.008","5.5","0.2","6.9","","","12","","0.01","13","","2.2","<1","0.3","68","24","3","","29.1","10"
"Southern","Mui Wo River","MW3","1987-09-30","1","14.4","60","1.4","0.25","","<1","","","<20","<0.1","44","","","<1","109","<1","<0.01","34","2.8","","","0.01","<0.2","0","120","2","30","<1","","<10","2.8","0.34","1","1.3","6.6","","","10","","0.01","8","","3.2","<1","1.6","100","64","9.2","","25.1","<10"
"Southern","Mui Wo River","MW3","1987-10-23","1","63","260","5.6","0.08","","<1","","","90","0.2","230","","","2","500","26","<0.01","23","1.9","","","0.01","<0.2","0.01","450","7","90","<1","","10","0.13","0.032","3.5","3.9","6.6","","","5.3","","0.09","140","","13","43","4.7","300","180","40","","25.2","70"
"Southern","Mui Wo River","MW3","1987-11-16","1","26.5","50","3.1","<0.05","","1","","","590","<0.1","43","","","7","650","8","<0.01","38","3.1","","","0.05","0.2","<0","1500","2","430","<1","","<10","0.14","0.024","2","1.4","7","","","3.8","","0.08","28","","7.2","16","2.2","4900","1200","20","","24.3","30"
"Southern","Mui Wo River","MW3","1987-12-14","1","39.5","350","6.4","0.12","","<1","","","110","0.1","9","","","1","150","3","<0.01","28","2.7","","","null","<0.2","<0","210","4","50","<1","","<10","0.82","0.17","4.5","3.5","7.1","","","18","","<0.01","11","","11","<1","3.9","130","40","11.5","","18.7","20"
"Port Shelter","Ho Chung River","PR1","1987-01-22","1","619","110","8.2","1.6","","<1","","","390","<0.1","1300","","","98","4400","<1","<0.01","3","0.3","","","null","0.7","0.02","","<1","110","","","<10","0.03","<0.002","71","0.16","9.8","","","23","","9.5","580","","43","270","8.9","3700","720","268","","24.4","120"
"Port Shelter","Ho Chung River","PR1","1987-02-16","1","195.3","240","1.3","1.1","","<1","","","340","<0.1","370","","","49","3900","<1","<0.01","17","1.5","","","null","0.6","<0","1100","3","170","<1","","<10","0.026","0.11","<0.5","0.37","9.8","","","28","","0.02","99","","12","150","2.8","3500","870","45","","22.6","100"
"Port Shelter","Ho Chung River","PR1","1987-03-11","1","587","960","8.4","16","","3","","","200","0.1","880","","","180","3400","17","0.01","25","1.9","","","null","0.7","<0","3400","14","290","1","","<10","4","0.93","38","0.67","11.4","","","22","","0.09","470","","25","300","6","3400","1500","1.5","","27.6","190"
"Port Shelter","Ho Chung River","PR1","1987-04-08","1","71.8","140","0.91","0.28","","<1","","","160","0.2","140","","","2500","413","7","<0.01","83","7.1","","","null","<0.2","<0","360","4","70","<1","","10","0.007","0.014","0.5","0.12","10.2","","","12","","0.05","51","","3.1","38","1.1","350","130","33","","22.6","70"
"Port Shelter","Ho Chung River","PR1","1987-05-06","1","209.5","30","0.9","5.6","","<1","","","1000","<0.1","380","","","970","10000","4","<0.01","23","1.8","","","null","0.2","<0","220","<1","40","<1","","<10","0.018","0.015","10","0.044","10.3","","","1.7","","0.24","56","","11","210","1","6600","780","105","","26.6","20"
"Port Shelter","Ho Chung River","PR1","1987-06-12","1","133","150","0.012","3.3","","2","","","480","0.4","300","","","150","4170","1","<0.01","59","4.8","","","null","0.3","<0","750","2","90","<1","","10","<0.002","0.004","3","0.034","9.6","","","14","","0.03","55","","6","88","1.5","2900","450","14","","27.2","60"
"Port Shelter","Ho Chung River","PR1","1987-07-06","1","32.5","40","0.19","0.1","","1","","","120","0.6","66","","","6","943","3","<0.01","101","7.7","","","null","0.2","<0","410","4","30","<1","","<10","0.003","0.008","2.5","0.25","7","","","16","","0.03","3.5","","1.9","9","0.43","630","120","26","","29","20"
"Port Shelter","Ho Chung River","PR1","1987-08-03","1","170.6","0","0.61","4.6","","<1","","","0","0.4","170","","","66","228","7","<0.01","83","6.6","","","null","0.2","<0","1","3","0","<1","","<0","0.002","0.004","20","0.01","9.7","","","15","","0.01","47","","3.7","25","0.67","350","170","3.5","","27.1","1"
"Port Shelter","Ho Chung River","PR1","1987-10-19","1","175","280","0.61","0.2","","<1","","","860","0.1","360","","","9","7700","11","<0.01","4","0.3","","","null","0.3","<0","610","5","150","<1","","10","0.006","<0.002","3","0.4","9.1","","","11","","0.01","95","","18","95","2","7200","760","99","","30.2","50"
"Port Shelter","Ho Chung River","PR1","1987-11-19","1","60.6","40","0.2","<0.05","","<1","","","380","0.2","68","","","110","6100","3","0.01","21","1.8","","","0.2","0.4","<0","200","<1","50","<1","","<10","<0.002","0.6","2.5","0.25","9.6","","","18","","0.5","21","","2.1","30","0.66","3500","540","22","","23.2","30"
"Port Shelter","Ho Chung River","PR1","1987-12-11","1","281","720","2.5","2.8","","2","","","1800","0.1","530","","","2300","2800","3","<0.01","39","2.8","","","0.03","0.5","<0","3100","6","280","<1","","20","1.3","3.5","1.5","1.1","8.6","","","10","","","180","","25","80","5.6","2100","400","6","","24.9","230"
"Port Shelter","Ho Chung River","PR2","1987-02-16","1","2.8","30","4.1","0.17","","1","","","50","<0.1","22","","","1","125","2","<0.01","6","0.5","","","0.01","<0.2","<0","2200","<1","740","<1","","<10","0.045","0.07","8","0.64","6.7","","","16","","<0.01","13","","6.3","3","1.7","100","32","5.2","","19.7","20"
"Port Shelter","Ho Chung River","PR2","1987-04-08","1","0.4","580","0.12","<0.05","","<1","","","40","<0.1","7","","","5","51","1","<0.01","88","7.9","","","0.09","<0.2","<0","230","3","20","<1","","<10","0.46","0.01","1","0.032","8.3","","","1.3","","<0.01","18","","1.4","<1","0.3","70","32","14","","20.6","10"
"Port Shelter","Ho Chung River","PR2","1987-05-06","1","1.3","100","0.28","<0.05","","<1","","","60","<0.1","3","","","<1","64","3","<0.01","73","6.4","","","0.01","<0.2","<0","230","<1","30","<1","","<10","0.34","0.042","10","0.098","7.3","","","14","","0.01","11","","0.86","3","0.44","58","4","6.2","","21.7","50"
"Port Shelter","Ho Chung River","PR2","1987-06-12","1","3.5","70","0.1","<0.05","","1","","","<20","<0.1","5","","","1","40","2","<0.01","83","7.1","","","0.05","0.2","<0","350","2","50","<1","","<10","0.24","0.025","1","0.056","7.6","","","10","","0.01","4","","0.65","2","0.23","60","16","3.2","","23.1","20"
"Port Shelter","Ho Chung River","PR2","1987-07-06","1","0.8","30","0.15","<0.05","","1","","","40","<0.1","5","","","<1","68","3","<0.01","70","5.5","","","0.1","0.2","<0","360","<1","20","<1","","<10","0.34","0.11","0.5","0.11","7","","","15","","0.01","1","","0.63","<1","0.2","70","20","3.6","","27.4","<10"
"Port Shelter","Ho Chung River","PR2","1987-08-03","1","2","0","0.16","0.09","","<1","","","0","0.3","5","","","<1","48","3","<0.01","88","7.2","","","0.08","<0.2","<0","0","1","0","<1","","<0","0.26","0.011","3.5","0.069","7.2","","","14","","<0.01","18","","0.28","<1","0.14","76","28","3.5","","25","<0"
"Port Shelter","Ho Chung River","PR2","1987-10-19","1","2.4","200","0.17","<0.05","","<1","","","50","<0.1","","","","<1","100","2","<0.01","53","4.4","","","0.01","0.4","0","990","2","300","<1","","<10","0.5","0.16","2","0.13","7","","","5.6","","0.01","5.5","","0.67","<1","0.35","88","14","4.3","","24.6","<10"
"Port Shelter","Ho Chung River","PR2","1987-11-19","1","2.8","50","0.61","0.07","","<1","","","<20","<0.1","10","","","1","80","<1","<0.01","33","3","","","0.05","0.3","<0","220","3","40","<1","","<10","0.65","0.1","2","0.19","6.8","","","18","","0.01","2.5","","0.95","7","0.24","72","22","2.5","","21.1","10"
"Port Shelter","Ho Chung River","PR2","1987-12-11","1","1.5","390","0.2","0.09","","<1","","","<20","<0.1","7","","","1","78","<1","<0.01","51","4.3","","","0.03","0.3","0","190","3","20","<1","","<10","0.55","0.063","<0.5","0.17","7.2","","","4.6","","","5","","0.72","<1","0.36","94","30","2.3","","16.5","30"
"Deep Bay","River Beas","RB1","1987-01-08","1","165.3","1100","13","0.51","","2","","","320","0.4","180","","","4","410","15","0.02","16","1.5","","","0.24","0.2","0.01","1300","11","320","1","","10","0.005","0.011","6","2.9","6.6","","","22","","0.2","120","","20","57","4.8","440","190","74","","18.4","80"
"Deep Bay","River Beas","RB1","1987-02-04","1","161","2100","13","0.13","","11","","","580","0.1","230","","","7","433","25","0.01","14","1.3","","","0.11","0.2","0","2400","18","370","1","","10","0.03","0.061","1.5","2.9","6.6","","","21","","0.19","90","","30","100","8","480","200","120","","17.8","80"
"Deep Bay","River Beas","RB1","1987-03-05","1","239.5","3900","20","1.8","","1","","","230","0.3","270","","","5","599","1","0.01","3","0.3","","","0.17","0.2","0.04","1400","20","370","1","","10","0.067","0.067","10","3","6.7","","","18","","1.2","100","","27","40","7.5","690","310","125","","22.6","90"
"Deep Bay","River Beas","RB1","1987-04-02","1","136","1100","11","0.2","","2","","","250","0.2","220","","","3","509","5","0.02","4","0.4","","","0.11","0.2","0","860","13","180","1","","10","0.011","0.004","2","3.4","6.9","","","12","","0.22","53","","48","77","21","550","240","150","","25","40"
"Deep Bay","River Beas","RB1","1987-05-08","1","29.5","360","4","0.05","","7","","","170","0.1","65","","","2","239","10","0.01","51","4.3","","","0.89","0.2","0","460","3","110","1","","10","2.1","0.16","0.5","1.4","6.8","","","12","","0.01","64","","5.2","31","2.6","230","64","41","","24.3","40"
"Deep Bay","River Beas","RB1","1987-06-04","1","45.3","990","3.9","0.27","","12","","","240","0.2","120","","","2","211","21","0.02","26","2.1","","","1.22","0.2","0","1500","160","210","1","","10","0.37","0.074","4","1.5","7","","","8.8","","0.03","47","","4.9","41","3.6","240","100","102","","26.3","80"
"Deep Bay","River Beas","RB1","1987-07-07","1","106.7","1400","7.7","0.1","","21","","","720","0.5","90","","","3","311","12","0.01","27","2","","","0.75","0.2","0","1600","14","250","1","","10","0.005","0.003","0.5","2.8","6.8","","","21","","0.09","14","","11","28","4","370","150","80","","29.4","110"
"Deep Bay","River Beas","RB1","1987-09-03","1","65.5","1000","8.1","0.28","","3","","","180","0.1","140","","","1","298","9","0.02","14","1.1","","","1.18","0.2","0","980","8","120","1","","10","0.004","0.002","6","2.2","6.6","","","14","","0.07","63","","18","23","4.6","73","26","108","","29.2","40"
"Deep Bay","River Beas","RB1","1987-10-22","1","175.9","5800","11","0.43","","4","","","980","0.5","240","","","8","636","15","0.05","10","0.8","","","0.09","0.2","0.04","2000","30","540","1","","10","0.01","0.006","6","4.4","6.8","","","35","","2.8","58","","30","88","8.2","840","480","240","","27.5","150"
"Deep Bay","River Beas","RB1","1987-11-27","1","244.8","2000","28","0.42","","2","","","310","0.1","430","","","4","813","3","0.01","7","0.6","","","0.15","0.2","0.03","1100","22","340","1","","10","0.091","0.002","2.5","4.4","6.6","","","16","","1.9","160","","53","270","11","710","310","320","","24.6","90"
"Deep Bay","River Beas","RB1","1987-12-09","1","289","1800","15","0.47","","4","","","480","0.5","93","","","4","591","12","0.02","19","1.9","","","0.09","0.2","0.04","950","40","310","1","","10","0.004","0.002","3.5","4.7","6.2","","","23","","0.17","91","","27","9","6.5","510","210","200","","16.7","110"
"Deep Bay","River Beas","RB2","1987-01-08","1","365","610","58","1.5","","1","","","360","0.2","370","","","4","1000","10","0.02","34","3.1","","","0.28","0.2","0.01","1300","7","370","1","","70","0.003","0.024","21","16","6.5","","","25","","0.62","200","","110","140","25","880","470","110","","19.8","110"
"Deep Bay","River Beas","RB2","1987-02-04","1","239.3","570","61","0.77","","1","","","220","0.1","470","","","2","809","7","0.01","48","4.7","","","0.07","0.2","0","1900","5","410","1","","10","0.063","0.061","8","20","6.7","","","34","","0.68","120","","97","200","27","650","310","100","","16.8","140"
"Deep Bay","River Beas","RB2","1987-03-05","1","239.7","2100","66","3.2","","1","","","250","0.4","650","","","5","955","2","0.02","32","2.9","","","0.12","0.2","0.27","1800","10","510","1","","40","0.039","0.047","13","16","6.9","","","22","","3.6","330","","82","120","21","820","420","110","","20.1","240"
"Deep Bay","River Beas","RB2","1987-04-02","1","223.3","510","40","0.21","","1","","","180","0.1","370","","","2","766","4","0.07","32","2.7","","","0.24","0.2","0","1000","6","240","1","","30","0.01","0.003","5","12","6.9","","","18","","0.31","120","","65","150","22","700","330","130","","23.7","60"
"Deep Bay","River Beas","RB2","1987-05-08","1","53.7","370","9","0.11","","11","","","450","0.1","120","","","3","289","16","0.01","43","3.6","","","1.63","0.2","0","600","3","200","1","","20","0.52","0.63","1","3.5","7.1","","","12","","0.01","63","","14","28","5.3","240","90","72","","24.3","50"
"Deep Bay","River Beas","RB2","1987-06-04","1","67.8","540","9.1","0.19","","11","","","300","0.1","110","","","3","267","32","0.03","39","3.1","","","0.51","0.2","0.01","1900","9","240","1","","30","0.002","0.006","0.5","3.3","7","","","11","","0.09","60","","17","51","7.7","280","140","80","","26.6","90"
"Deep Bay","River Beas","RB2","1987-07-07","1","104.6","670","14","0.12","","16","","","640","0.3","79","","","2","320","13","0.02","45","3.5","","","2.64","0.2","0","1800","9","290","1","","20","0.018","0.005","1","4.4","6.6","","","20","","0.1","23","","46","13","6.1","440","230","46","","28.3","100"
"Deep Bay","River Beas","RB2","1987-09-03","1","132.3","270","19","0.23","","2","","","160","0.1","160","","","1","400","8","0.04","37","2.9","","","1.39","0.2","0","1000","2","160","1","","20","0.008","0.002","4.5","5.6","6.6","","","17","","0.13","27","","33","29","7.9","70","24","60","","29","30"
"Deep Bay","River Beas","RB2","1987-10-22","1","101.5","1600","53","0.23","","4","","","590","0.4","300","","","8","831","11","0.01","34","2.7","","","0.12","0.2","0.02","2700","24","610","1","","120","0.01","0.002","5","18","6.8","","","33","","2.2","120","","72","68","24","730","410","100","","27.5","220"
"Deep Bay","River Beas","RB2","1987-11-27","1","118.3","930","66","0.33","","2","","","190","0.1","500","","","4","1093","4","0.01","30","2.6","","","0.54","0.2","0","1200","9","310","1","","30","0.092","0.005","4.5","7","6.7","","","20","","0.83","230","","55","130","22","730","320","104","","24.5","150"
"Deep Bay","River Beas","RB2","1987-12-09","1","17.4","820","56","0.36","","1","","","310","0.3","280","","","3","873","1","0.03","41","3.9","","","0.08","0.2","0.02","1100","8","310","1","","30","0.004","0.002","2.5","18","6.8","","","32","","2.9","210","","99","43","27","700","310","208","","17.2","120"
"Deep Bay","River Beas","RB3","1987-01-08","1","307.5","460","52","1.4","","1","","","320","0.4","570","","","2","980","5","0.01","7","0.7","","","0.28","0.2","0.01","1300","10","350","1","","20","0.002","0.029","12","14","6.7","","","25","","0.67","150","","140","120","34","730","330","85","","19.5","430"
"Deep Bay","River Beas","RB3","1987-02-04","1","227.3","520","60","0.49","","1","","","180","0.2","320","","","1","815","4","0.01","20","1.9","","","0.14","0.2","0","1800","5","420","1","","10","0.012","0.25","5","18","6.8","","","26","","0.67","180","","98","160","29","630","300","85","","16.5","280"
"Deep Bay","River Beas","RB3","1987-03-05","1","259.3","1100","68","5","","1","","","250","0.4","740","","","7","1110","7","0.01","5","0.5","","","0.11","0.2","0.48","2600","12","590","1","","40","0.05","0.067","5.5","16","7","","","25","","2.8","330","","98","120","25","920","440","80","","22","880"
