"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-03-19","1","15","220","2.6","0.93","<1","2","31","<1","60","0.1","37","30","","2","469","14","<0.01","87","7.9","140000","160000","0.013","0.5","<0.01","590","4","130","<1","12","4","2.9","0.46","1.4","1.8","7.9","","0.3","15","<1","0.03","26","<1","4.6","11","2.3","260","60","13","<2","20.1","80"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-04-22","1","7.1","100","0.4","0.3","<1","2","15","<1","<50","0.2","23","25","0.8","2","392","6","<0.01","86","6.9","51000","76000","0.014","0.4","<0.01","310","3","70","<1","2","3","3.7","0.23","0.7","2","7.8","0.7","0.2","11","<1","<0.02","11","<1","1.2","8","2.2","280","99","15.5","<2","26.3","70"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-05-13","1","4.7","80","0.66","0.48","<1","2","20","<1","<50","0.2","21","24","1","<1","420","6","<0.01","89","7","15000","63000","0.041","0.4","<0.01","240","2","60","<1","<2","3","3.3","0.28","0.6","1.4","7.9","<0.3","0.2","11","<1","<0.02","5.2","<1","0.9","6","1.5","290","130","4.4","<2","27.4","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-06-07","1","","190","0.42","0.6","<1","2","15","<1","<50","0.1","24","23","0.4","1","575","8","<0.01","80","6.5","23000","64000","0.035","0.4","<0.01","310","3","70","<1","<2","3","2.5","0.18","0.7","1.3","7.9","<0.2","0.3","9.8","<1","<0.02","6.7","<1","1.6","8","1.6","210","37","3.2","<2","25.9","80"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-07-14","1","3.4","80","0.21","0.26","<1","2","12","<1","<50","<0.1","25","24","0.4","<1","125","8","<0.01","93","6.8","7000","22000","0.01","0.4","<0.01","220","2","50","<1","<2","2","2.9","0.15","<0.5","1.6","7.8","<0.2","0.1","10","<1","<0.02","1.6","<1","0.62","7","1.8","190","27","0.3","<2","32.2","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-08-13","1","5.7","130","0.31","0.28","<1","2","27","<1","80","0.2","21","25","0.8","<1","630","8","<0.01","86","6.5","13000","27000","0.025","0.3","<0.01","290","2","70","<1","<2","3","2.8","0.16","<0.5","1.2","7.9","0.6","0.3","11","<1","<0.02","5.5","<1","1.2","6","1.5","200","75","3.3","<2","29.4","70"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-09-03","1","7.8","380","0.14","0.26","<1","1","20","<1","50","0.2","27","<10","1.9","2","156","10","<0.01","90","7.1","70000","430000","0.17","<0.2","<0.01","560","10","90","<1","<2","1","0.85","0.04","<0.5","0.26","7.6","3.2","0.1","5.5","<1","<0.02","25","<1","1.4","7","0.62","180","46","52.4","<2","27.5","90"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-10-27","1","11","230","0.54","0.37","<1","2","18","<1","<50","0.6","16","25","0.7","<1","323","6","<0.01","86","7.3","9300","25000","0.049","0.4","<0.01","300","3","100","<1","4","3","2.7","0.28","0.6","1.4","7.7","0.8","0.2","10","<1","<0.02","6.6","<1","1.1","8","1.6","220","66","12.9","<2","23.8","60"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-11-19","1","3.6","80","0.49","0.33","<1","1","16","<1","60","0.1","19","32","0.4","<1","323","6","<0.01","70","6.3","9500","21000","0.056","0.4","<0.01","210","2","70","<1","<2","3","3.2","0.28","0.7","1.4","7.4","0.3","0.2","11","<1","<0.02","6.6","<1","1.5","9","1.6","220","45","9","<2","20.2","40"
"Junk Bay","Tseng Lan Shue Stream","JR6","2004-12-09","1","33","80","0.62","0.53","<1","1","20","<1","<50","0.1","24","26","0.5","<1","476","8","<0.01","77","6.9","40000","52000","0.011","0.4","<0.01","180","1","70","<1","<2","2","3.3","0.29","1.5","1.2","7.5","0.6","0.3","10","<1","<0.02","6.9","<1","1.5","8","1.3","230","47","3.5","<2","20.5","40"
"Victoria Harbour","Kai Tak River","KN1","2004-01-14","1","8.7","<50","3.2","0.25","<1","1","18","<1","1200","<0.1","30","6000","","<1","17186","5","<0.01","70","5.9","72000","100000","0.36","0.8","<0.01","110","<1","110","<1","4","9","2.1","1.6","<0.5","1.6","7","","10.1","10","<1","0.11","3.5","<1","7.3","6","1.9","11000","1900","6","<2","21.3","20"
"Victoria Harbour","Kai Tak River","KN1","2004-02-20","1","14","<50","4.1","0.18","<1","1","20","<1","1500","<0.1","40","5900","1.7","1","16991","8","<0.01","83","7","600000","1100000","1.68","0.8","<0.01","210","<1","140","<1","4","11","1.9","1.5","<0.5","1.3","7.2","1.2","10.4","9.5","<1","0.03","7.4","<1","5.9","8","1.5","12000","2100","14","<2","22.9","40"
"Victoria Harbour","Kai Tak River","KN1","2004-03-22","1","11","<50","4.1","0.15","<1","1","16","<1","1800","<0.1","35","7300","","2","21124","6","<0.01","82","6.4","100000","190000","1.71","0.8","<0.01","130","<1","110","<1","4","9","2.2","1.6","<0.5","1.8","7.2","","13","7.8","<1","0.07","5.3","<1","5","8","2","15000","3000","6.1","<2","23.7","20"
"Victoria Harbour","Kai Tak River","KN1","2004-04-28","1","4.5","<50","0.95","0.2","<1","1","20","<1","1000","<0.1","28","5700","1.5","1","17320","10","<0.01","77","5.8","110000","450000","null","0.8","<0.01","150","10","130","<1","4","8","2.8","0.67","<0.5","1.5","7.3","0.2","9.9","7.9","<1","0.05","3.4","<1","2.1","6","1.7","11000","2300","3.1","<2","26.3","20"
"Victoria Harbour","Kai Tak River","KN1","2004-05-28","1","4","<50","0.41","0.17","<1","1","20","<1","1300","<0.1","31","6500","2.5","<1","20159","9","<0.01","94","6.8","120000","180000","null","0.8","<0.01","120","<1","120","<1","4","7","2.3","0.32","<0.5","1.4","7.5","2","11","7.8","<1","<0.02","4.3","<1","1.2","6","1.5","13000","2600","6.1","<2","29.4","40"
"Victoria Harbour","Kai Tak River","KN1","2004-06-18","1","8.8","<50","1.1","0.29","<1","1","23","<1","1500","<0.1","40","7000","2.1","3","20938","8","<0.01","62","4.5","250000","1100000","null","0.8","<0.01","280","<1","160","<1","5","7","2.7","0.2","<0.5","1.4","7.1","4.2","11.4","8.1","<1","0.39","3.3","<1","2.2","8","1.6","14000","2700","5.8","<2","29.4","30"
"Victoria Harbour","Kai Tak River","KN1","2004-07-29","1","14","270","1.1","0.26","<1","<1","18","<1","250","0.2","28","940","1.5","1","3461","9","<0.01","83","6.7","570000","870000","null","0.2","<0.01","340","8","90","<1","<2","2","1","0.051","<0.5","0.32","7.4","3.6","1.8","4.3","<1","0.02","44","<1","2.2","5","0.54","2100","390","49.1","<2","26.8","70"
"Victoria Harbour","Kai Tak River","KN1","2004-08-19","1","12","<50","2.3","0.34","<1","1","30","<1","1400","0.2","49","5500","4.3","2","18016","7","<0.01","59","4.2","1100000","3500000","null","0.8","<0.01","190","<1","170","<1","4","8","2","0.25","<0.5","1.7","7.2","1.8","9.5","9.4","<1","0.42","5.1","<1","3.7","10","1.9","11000","2300","18.5","<2","30.7","30"
"Victoria Harbour","Kai Tak River","KN1","2004-09-16","1","8.8","<50","1.4","0.25","<1","1","23","<1","1600","<0.1","30","6300","3.1","1","20032","6","<0.01","75","5.4","420000","930000","null","0.8","<0.01","170","<1","120","<1","5","6","2.7","0.27","<0.5","1.5","7.1","0.7","10.9","8.4","<1","0.29","4","<1","2.8","8","1.7","13000","3000","11.8","<2","29.1","30"
"Victoria Harbour","Kai Tak River","KN1","2004-10-07","1","12","<50","0.94","0.42","<1","1","22","<1","1100","<0.1","47","6100","4.9","<1","19329","9","<0.01","78","5.7","290000","400000","null","0.8","<0.01","100","<1","120","<1","3","7","3.5","0.3","<0.5","1.9","7.2","6.2","10.6","9.2","<1","0.5","7.1","<1","2.4","9","2.1","13000","3300","4","<2","28.6","30"
"Victoria Harbour","Kai Tak River","KN1","2004-11-10","1",">8.2","<50","2.4","0.5","<1","1","23","<1","1600","<0.1","52","6800","1.7","3","20002","17","<0.01","72","5.3","1200000","2300000","null","0.7","<0.01","130","<1","120","<1","4","8","2","1.1","<0.5","1.4","7.1","2","11.3","8.8","<1","3.8","3","<1","3.8","10","1.7","13000","2400","22.3","<2","27.3","30"
"Victoria Harbour","Kai Tak River","KN1","2004-12-14","1","3.1","<50","0.87","0.21","<1","<1","21","<1","1500","<0.1","35","6800","0.8","2","18169","10","<0.01","89","7.1","21000","56000","null","0.8","<0.01","90","<1","110","<1","5","7","5.4","0.65","<0.5","1.8","7.2","0.4","11.2","7.3","<1","<0.02","2.4","<1","1.7","6","1.9","13000","2200","1.3","<2","23.2","30"
"Victoria Harbour","Kai Tak River","KN2","2004-02-20","1","13","60","3.4","0.16","<1","1","18","<1","1500","<0.1","43","6100","3.4","1","17269","13","<0.01","89","7.3","66000","100000","null","0.8","<0.01","230","<1","130","<1","4","11","2.2","1.7","<0.5","1.3","7.1","2.8","10.6","9.5","<1","<0.02","12","<1","4.8","7","1.6","12000","2100","3.3","<2","23","70"
"Victoria Harbour","Kai Tak River","KN2","2004-05-28","1","5.5","<50","0.36","0.19","<1","<1","19","<1","1200","<0.1","41","6100","","<1","19630","10","<0.01","94","6.7","95000","260000","null","0.8","<0.01","180","3","150","<1","4","7","2.3","0.28","<0.5","1.3","7.5","","10.6","8","<1","<0.02","6.2","<1","1.3","7","1.4","12000","2200","8","<2","29.5","40"
"Victoria Harbour","Kai Tak River","KN2","2004-10-07","1","11","<50","0.56","0.26","<1","1","21","<1","1100","<0.1","67","6200","6.9","<1","18858","12","<0.01","78","5.7","70000","180000","null","0.7","<0.01","130","<1","110","<1","4","7","3.7","0.37","<0.5","1.8","7.2","7.7","10.4","9.2","<1","0.08","12","<1","2.4","11","2.1","13000","3400","5.3","<2","28.4","30"
"Victoria Harbour","Kai Tak River","KN2","2004-11-10","1","3.7","<50","0.59","0.29","<1","1","22","<1","1600","<0.1","33","7000","","3","20236","19","<0.01","87","6.4","41000","100000","null","0.7","<0.01","220","1","160","<1","4","9","3.8","0.43","<0.5","1.5","7.2","","11.5","8.3","<1","0.09","3.5","<1","1.4","7","1.6","14000","2600","2.4","<2","27.4","50"
"Victoria Harbour","Kai Tak River","KN3","2004-02-20","1","17","80","2.9","0.15","<1","<1","28","<1","1600","<0.1","43","6000","2.7","2","17387","16","<0.01","99","7.9","96000","120000","null","0.8","<0.01","280","<1","150","<1","5","13","2.4","2","<0.5","1.1","7.2","3.1","10.6","9.4","<1","<0.02","21","<1","4.6","8","1.5","12000","2100","6.1","<2","23.3","30"
"Victoria Harbour","Kai Tak River","KN3","2004-05-28","1","5.9","<50","0.29","0.17","<1","<1","20","<1","1100","0.1","30","5700","","<1","18938","13","<0.01","98","7","91000","100000","null","0.8","<0.01","150","<1","130","<1","4","7","2.4","0.24","<0.5","1.3","7.5","","10.2","8.3","<1","<0.02","10","<1","1.6","7","1.5","11000","2200","3.3","<2","29.8","30"
"Victoria Harbour","Kai Tak River","KN3","2004-08-19","1","4.9","<50","0.89","0.32","<1","1","24","<1","1200","0.1","33","4400","4.2","2","15114","7","<0.01","101","7.1","130000","340000","null","0.7","<0.01","150","<1","140","<1","4","9","3.1","0.25","<0.5","2.3","7.4","1.4","7.6","9.4","<1","<0.02","4.3","<1","1.8","7","2.4","8800","1900","2.3","<2","32.1","30"
"Victoria Harbour","Kai Tak River","KN3","2004-11-10","1","3.9","<50","0.34","0.26","<1","<1","22","<1","1500","<0.1","33","6200","","3","18992","19","<0.01","99","7.4","38000","130000","null","0.7","<0.01","130","<1","110","<1","4","8","4.2","0.35","<0.5","1.5","7.4","","10.6","8.4","<1","<0.02","4.8","<1","1.3","8","1.7","13000","2300","5.8","<2","27.7","30"
"Victoria Harbour","Kai Tak River","KN4","2004-01-14","1","18","80","3.1","0.08","<1","1","18","<1","1300","<0.1","35","5900","","1","17249","12","<0.01","88","7.3","19000","20000","7.62","0.7","<0.01","230","<1","110","<1","4","10","2.5","2.1","<0.5","1.3","7","","10.2","10","<1","<0.02","15","<1","5","7","1.8","12000","1900","2.6","<2","21.7","30"
"Victoria Harbour","Kai Tak River","KN4","2004-02-20","1","16","60","3.3","0.11","<1","1","18","<1","1300","<0.1","39","6200","3.3","1","16134","15","<0.01","93","7.5","41000","85000","13.7","0.8","<0.01","300","<1","130","<1","4","11","2.3","1.9","<0.5","1.3","7","2.6","10","9.6","<1","<0.02","14","<1","4.7","7","1.6","12000","2100","8.2","<2","23","50"
"Victoria Harbour","Kai Tak River","KN4","2004-03-22","1","20","70","2.9","0.11","<1","1","18","<1","1600","<0.1","28","6500","","2","18694","12","<0.01","97","7.7","120000","190000","6.2","0.7","<0.01","190","<1","120","<1","4","9","2.9","2.3","<0.5","1.9","7.2","","11.4","8.4","<1","0.08","18","<1","4.4","8","2.2","13000","2600","7.2","<2","23.7","30"
"Victoria Harbour","Kai Tak River","KN4","2004-04-28","1","5.6","<50","0.58","0.23","<1","<1","20","<1","1000","<0.1","34","5600","2.5","2","16993","11","<0.01","87","6.8","50000","100000","6.225","0.8","<0.01","210","<1","130","<1","4","9","2.9","0.46","<0.5","1.3","7.2","1.7","9.7","8.1","<1","<0.02","7.9","<1","1.9","6","1.6","11000","2300","2.8","<2","26.7","30"
"Victoria Harbour","Kai Tak River","KN4","2004-05-28","1","7.2","<50","0.35","0.16","<1","<1","19","<1","1100","<0.1","33","5600","","<1","17870","11","<0.01","99","7.3","130000","220000","7.06","0.8","<0.01","130","<1","120","<1","4","6","2.4","0.26","<0.5","1.2","7.2","","9.8","8.5","<1","<0.02","10","<1","1.5","7","1.4","12000","2600","5.8","<2","28.5","30"
"Victoria Harbour","Kai Tak River","KN4","2004-06-18","1","4.5","<50","0.24","0.1","<1","1","18","<1","1100","<0.1","27","6200","3.8","2","18237","10","<0.01","100","7.1","44000","100000","2.02","0.8","<0.01","160","<1","110","<1","3","7","3.7","0.15","<0.5","1.4","7.4","1.8","9.7","8.7","<1","<0.02","8.2","<1","1.3","7","1.6","11000","2100","3.6","<2","30.2","20"
"Victoria Harbour","Kai Tak River","KN4","2004-07-29","1","5.3","140","0.2","0.07","<1","<1","23","<1","650","<0.1","25","3200","","<1","10782","8","<0.01","93","7.1","84000","110000","null","0.6","<0.01","150","2","100","<1","3","5","3.6","0.096","<0.5","1.1","7.2","","5.7","7.4","<1","<0.02","28","<1","0.99","5","1.2","6500","1200","14.1","<2","28","60"
"Victoria Harbour","Kai Tak River","KN4","2004-08-19","1","5.7","<50","0.66","0.16","<1","1","23","<1","1200","<0.1","32","4500","6.1","2","15128","8","<0.01","102","7.1","130000","340000","4.775","0.8","<0.01","170","<1","150","<1","4","9","3.5","0.2","<0.5","2.2","7.3","1.8","7.6","9.5","<1","<0.02","2.6","<1","1.7","8","2.4","8700","1800","1.2","<2","32.3","40"
"Victoria Harbour","Kai Tak River","KN4","2004-09-16","1","6.2","<50","0.22","0.14","<1","1","20","<1","1500","<0.1","40","5800","","1","18391","7","<0.01","93","6.7","32000","53000","3.525","0.7","<0.01","130","1","90","<1","4","7","4.1","0.21","0.5","1.7","7.4","","9.8","8.3","<1","<0.02","7.4","<1","1.4","8","1.8","12000","2900","1.3","<2","30.1","30"
"Victoria Harbour","Kai Tak River","KN4","2004-10-07","1","5.5","180","0.31","0.12","<1","1","21","<1","1000","<0.1","26","6100","6","1","18748","16","<0.01","98","7.1","58000","110000","3.285","0.8","<0.01","100","<1","110","<1","4","7","4.1","0.24","<0.5","1.8","7.3","2.1","10.2","9.2","<1","0.02","8.3","<1","1.8","11","2.1","13000","3300","16.1","<2","28.8","40"
"Victoria Harbour","Kai Tak River","KN4","2004-11-10","1","3.6","<50","0.31","0.21","<1","1","22","<1","1500","<0.1","32","6300","","3","18916","21","<0.01","101","7.5","24000","67000","4.84","0.7","<0.01","160","<1","100","<1","4","9","4.3","0.29","<0.5","1.6","7.3","","10.6","8.4","<1","<0.02","4.1","<1","1.2","7","1.7","13000","2300","32","<2","27.7","30"
"Victoria Harbour","Kai Tak River","KN4","2004-12-14","1","5.3","60","0.59","0.23","<1","<1","21","<1","1600","<0.1","37","6900","3.1","2","18876","17","<0.01","105","8.3","8000","39000","6.65","0.8","<0.01","160","<1","120","<1","4","7","5.4","0.45","<0.5","1.7","7.3","15","11.4","7.2","<1","<0.02","9.9","<1","2","8","2","13000","2000","3.1","<2","24","40"
"Victoria Harbour","Kai Tak River","KN5","2004-01-14","1","17","70","2.8","0.13","<1","1","17","<1","1300","<0.1","35","5900","","<1","17095","12","<0.01","97","8","23000","54000","3.78","0.8","<0.01","240","<1","120","<1","5","10","2.5","2","<0.5","1.2","7.1","","10.1","10","<1","<0.02","16","<1","4.8","7","1.7","11000","1900","10.8","<2","21.9","30"
"Victoria Harbour","Kai Tak River","KN5","2004-02-20","1","16","<50","2.8","0.08","<1","1","19","<1","1200","<0.1","44","6100","2.4","1","17322","17","<0.01","100","8.1","23000","50000","4.26","0.8","<0.01","180","<1","130","<1","4","10","2.3","1.9","<0.5","1.1","7.2","2.5","10.6","9.7","<1","<0.02","14","<1","4.4","7","1.5","12000","2100","5.7","<2","23.1","20"
"Victoria Harbour","Kai Tak River","KN5","2004-03-22","1","16","70","2.3","0.13","<1","1","19","<1","1500","<0.1","34","6400","","2","18803","14","<0.01","109","8.6","76000","90000","4.65","0.7","<0.01","220","<1","150","<1","4","10","2.8","2.3","<0.5","1.8","7.3","","11.4","8.3","<1","<0.02","15","<1","3.8","8","2.2","12000","2500","6.9","<2","24.2","30"
"Victoria Harbour","Kai Tak River","KN5","2004-04-28","1","4.6","<50","0.47","0.18","<1","<1","18","<1","1100","<0.1","30","6600","2.2","<1","17138","10","<0.01","98","7.4","31000","110000","0.685","0.8","<0.01","180","2","120","<1","5","9","2.9","0.42","<0.5","1.3","7.3","1.3","9.7","7.9","<1","<0.02","7.8","<1","1.7","6","1.5","11000","1900","3.3","<2","26.8","30"
"Victoria Harbour","Kai Tak River","KN5","2004-05-28","1","4","<50","0.23","0.11","<1","<1","18","<1","1100","<0.1","37","4400","","<1","19384","12","<0.01","121","8.5","15000","42000","null","0.8","<0.01","130","<1","110","<1","4","7","2.6","0.23","<0.5","1.2","7.6","","10.2","8.3","<1","<0.02","7.7","<1","1.2","6","1.4","12000","2400","11.9","<2","30.7","40"
"Victoria Harbour","Kai Tak River","KN5","2004-06-18","1","4.5","<50","0.22","0.11","<1","1","20","<1","1100","<0.1","35","5900","3.1","2","18366","10","<0.01","111","7.9","22000","90000","3.072","0.8","<0.01","140","<1","120","<1","4","7","3.7","0.15","<0.5","1.4","7.5","1.2","9.7","8.8","<1","<0.02","7.9","<1","1.3","7","1.6","11000","2400","0.1","<2","30.5","20"
"Victoria Harbour","Kai Tak River","KN5","2004-07-29","1","3.3","100","0.22","0.07","<1","<1","18","<1","880","<0.1","25","4100","","1","13255","4","<0.01","92","6.7","36000","72000","null","0.6","<0.01","120","1","110","<1","3","6","4.6","0.11","<0.5","1.4","7.3","","7","7.7","<1","<0.02","9.4","<1","1","5","1.5","8000","1500","5.4","<2","28.7","30"
"Victoria Harbour","Kai Tak River","KN5","2004-08-19","1","4.5","<50","0.64","0.15","<1","1","23","<1","1100","<0.1","33","3300","3.7","2","14926","7","<0.01","106","7.5","71000","200000","2.295","0.7","<0.01","180","<1","160","<1","4","9","3.5","0.18","<0.5","2.1","7.3","1","7.5","9.1","<1","<0.02","3.5","<1","1.6","8","2.3","8800","1900","1.5","<2","31.9","30"
"Victoria Harbour","Kai Tak River","KN5","2004-09-16","1","5.5","<50","0.19","0.13","<1","<1","19","<1","1500","<0.1","30","5800","","1","18464","8","<0.01","99","7","41000","92000","1.875","0.8","<0.01","140","<1","80","<1","4","7","4.1","0.19","<0.5","1.7","7.4","","9.7","8.4","<1","<0.02","4.8","<1","1.4","8","1.8","12000","3100","0.7","<2","30.5","30"
"Victoria Harbour","Kai Tak River","KN5","2004-10-07","1","5.3","<50","0.25","0.22","<1","1","21","<1","1000","<0.1","44","6200","7.4","<1","19430","13","<0.01","98","7.2","38000","79000","1.89","0.7","<0.01","90","<1","110","<1","4","7","4","0.19","<0.5","1.9","7.3","2","10.6","8.7","<1","<0.02","7.5","<1","1.4","8","2.1","13000","3400","2.3","<2","28.9","70"
"Victoria Harbour","Kai Tak River","KN5","2004-11-10","1","3.6","<50","0.23","0.26","<1","<1","22","<1","1600","<0.1","48","6400","","2","19160","18","<0.01","106","7.9","25000","92000","2.597","0.7","<0.01","210","<1","90","<1","4","7","4.4","0.22","<0.5","1.6","7.4","","10.7","8.1","<1","<0.02","5.4","<1","1.2","7","1.7","13000","2300","2","<2","27.7","30"
"Victoria Harbour","Kai Tak River","KN5","2004-12-14","1","5.2","<50","0.55","0.16","<1","<1","21","<1","1600","<0.1","31","6900","2.2","2","18901","18","<0.01","105","8.3","14000","33000","3.09","0.8","<0.01","140","<1","110","<1","4","8","5.4","0.39","<0.5","1.7","7.3","2.1","11.4","7.3","<1","<0.02","9.8","<1","2","8","2","13000","2100","1.5","<2","24.3","30"
"Victoria Harbour","Kai Tak River","KN7","2004-01-14","1","15","<50","2.4","0.09","<1","1","17","<1","1300","<0.1","33","5900","","<1","17053","9","<0.01","96","7.9","15000","36000","1.264","0.8","<0.01","160","<1","110","<1","4","10","2.5","2","<0.5","1.1","7.1","","10.1","11","<1","<0.02","11","<1","3.9","7","1.5","11000","1900","2.4","<2","22.1","30"
"Victoria Harbour","Kai Tak River","KN7","2004-02-20","1","17","<50","2.9","0.1","<1","<1","18","<1","1300","<0.1","39","6100","1.2","<1","17440","11","<0.01","103","8.3","26000","54000","2.052","0.8","<0.01","170","<1","130","<1","4","11","2.2","2","<0.5","1.1","7.2","1.1","10.7","9.9","<1","<0.02","10","<1","4.3","7","1.4","12000","2100","4","<2","23.1","10"
"Victoria Harbour","Kai Tak River","KN7","2004-03-22","1","15","50","2.2","0.13","<1","1","20","<1","1500","<0.1","34","6400","","2","18892","13","<0.01","106","8.3","67000","150000","null","0.8","<0.01","170","<1","120","<1","4","10","2.8","2.3","<0.5","1.7","7.2","","11.4","8.9","<1","<0.02","15","<1","3.8","8","2.1","13000","2600","8.8","<2","24.3","30"
"Victoria Harbour","Kai Tak River","KN7","2004-04-28","1","4.2","<50","0.45","0.17","<1","<1","18","<1","1100","<0.1","34","5700","2.2","1","17202","10","<0.01","96","7.2","31000","81000","0.644","0.8","<0.01","130","<1","120","<1","4","9","2.9","0.39","<0.5","1.3","7.3","0.6","9.7","8.2","<1","<0.02","6.6","<1","1.7","7","1.5","11000","2100","2","<2","27","30"
"Victoria Harbour","Kai Tak River","KN7","2004-05-28","1","4","<50","0.28","0.12","<1","<1","18","<1","1200","<0.1","32","5000","","<1","19150","11","<0.01","99","7.1","14000","47000","null","0.8","<0.01","120","<1","120","<1","4","8","2.5","0.22","<0.5","1.2","7.5","","10.3","8.7","<1","<0.02","6","<1","1.2","6","1.3","12000","2500","4.8","<2","29.9","30"
"Victoria Harbour","Kai Tak River","KN7","2004-06-18","1","4.4","<50","0.26","0.11","<1","<1","20","<1","1100","<0.1","38","5900","1.4","1","18382","9","<0.01","92","6.6","16000","80000","0.095","0.8","<0.01","100","<1","120","<1","4","7","3.7","0.15","<0.5","1.4","7.3","<0.2","9.7","9.1","<1","<0.02","5.8","<1","1.2","7","1.6","12000","2400","0.1","<2","30.4","20"
"Victoria Harbour","Kai Tak River","KN7","2004-07-29","1","3.4","<50","0.2","0.1","<1","1","20","<1","1000","<0.1","27","4700","","2","15398","4","<0.01","95","6.9","33000","58000","null","0.7","<0.01","210","1","140","<1","4","7","5.1","0.11","<0.5","1.6","7.3","","8.1","8.4","<1","<0.02","<0.5","<1","1","6","1.6","9200","1700","13.1","<2","29.6","40"
"Victoria Harbour","Kai Tak River","KN7","2004-08-19","1","4.4","<50","0.72","0.15","<1","1","23","<1","1100","<0.1","42","4400","4.5","2","15048","6","<0.01","100","7","55000","130000","0.842","0.7","<0.01","210","<1","200","<1","3","9","3.5","0.18","<0.5","2","7.2","4.5","7.6","9.2","3","<0.02","3.8","<1","1.7","9","2.1","8800","1900","1.5","<2","31.9","40"
"Victoria Harbour","Kai Tak River","KN7","2004-09-16","1","5.4","<50","0.2","0.13","<1","1","20","<1","1500","<0.1","37","5600","","1","18427","8","<0.01","90","6.4","26000","59000","0.822","0.8","<0.01","150","<1","90","<1","4","7","4","0.17","<0.5","1.7","7.3","","9.7","8.6","<1","<0.02","4.9","<1","1.3","7","1.7","12000","2800","0.7","<2","30.5","40"
"Victoria Harbour","Kai Tak River","KN7","2004-10-07","1","5.3","<50","0.28","0.22","<1","1","20","<1","1000","<0.1","50","6200","1.4","1","10139","14","<0.01","97","7.3","51000","99000","1.452","0.7","<0.01","90","<1","110","<1","4","7","4","0.22","<0.5","1.9","7.2","0.7","5.3","9.1","<1","<0.02","7.7","<1","1.7","10","2.1","13000","3300","3.8","<2","28.8","40"
"Victoria Harbour","Kai Tak River","KN7","2004-11-10","1","3.8","<50","0.33","0.24","<1","1","21","<1","1600","<0.1","36","6300","","3","19059","20","<0.01","99","7.3","33000","67000","0.372","0.7","<0.01","160","<1","130","<1","4","9","4.3","0.28","<0.5","1.6","7.3","","10.7","8.5","<1","<0.02","1.7","<1","1.3","8","1.7","13000","2400","1.5","<2","27.8","30"
"Victoria Harbour","Kai Tak River","KN7","2004-12-14","1","4.6","<50","0.44","0.16","<1","<1","23","<1","1500","<0.1","31","6800","0.9","2","18940","17","<0.01","99","7.8","23000","47000","0.852","0.8","<0.01","130","<1","110","<1","4","8","5.5","0.31","<0.5","1.7","7.1","1.3","11.4","7.4","<1","<0.02","11","<1","1.6","9","1.9","13000","2100","1.7","<2","24.4","30"
"Deep Bay","Kam Tin River","KT1","2004-01-15","1","120","210","23","0.76","<1","4","42","<1","<50","0.3","50","25","25","1","533","79","<0.01","47","4.2","280000","550000","0.245","0.7","<0.01","1300","4","440","<1","3","5","<0.002","<0.002","11","3.2","7","8.4","0.3","19","<1","0.13","100","<1","32","10","5.4","350","100","29.4","3","20.4","230"
"Deep Bay","Kam Tin River","KT1","2004-02-26","1","55","150","19","0.32","<1","2","33","<1","<50","0.2","56","21","","<1","439","56","<0.01","38","3.4","440000","690000","0.138","0.5","<0.01","1000","3","360","<1","2","6","0.067","0.044","4.7","2.8","7.2","","0.2","17","<1","0.1","46","<1","25","12","4.1","250","77","32.7","<2","21.7","170"
