"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","Kam Tin River","KT1","1992-10-01","1","53","130","19.1","<0.05","","2","","","<50","0.1","73","36","","36","407","9","0.01","12","1","","","0.33","0.4","<0.01","2000","8","490","<1","","1","0.051","0.008","1.1","4.9","6.9","","","17.2","","0.35","32","","30.4","20","8.46","290","110","40","","27.9","40"
"Deep Bay","Kam Tin River","KT1","1992-11-02","1","67","50","32.1","0.06","","<1","","","<50","<0.1","100","35","","4","650","11","<0.01","20","1.8","","","0.25","0.4","<0.01","610","3","220","<1","","<1","0.077","0.01","<0.5","6.06","7.3","","","14.7","","0.29","29","","45.2","28","8.49","360","130","37","","19.6","<10"
"Deep Bay","Kam Tin River","KT1","1992-12-02","1","110","210","31.5","0.14","","<1","","","<50","0.1","110","38","","30","636","21","<0.01","18","1.6","","","0.08","0.4","<0.01","1900","4","480","<1","","4","0.081","0.01","0.6","7.39","7","","","16.5","","0.78","100","","38.4","9","9.34","430","170","50","","16.8","60"
"Deep Bay","Kam Tin River","KT2","1992-01-02","1","1200","42000","74.3","0.43","","7","","","360","19","2300","65","","190","996","150","0.02","12","1.2","","","null","0.3","<0.01","187000","9","9700","130","","2600","0.024","0.017","15","24.6","6.7","","","21.2","","0.55","7600","","233","154","56.8","9100","5800","280","","20.7","21000"
"Deep Bay","Kam Tin River","KT2","1992-02-14","1","1600","100","29.3","0.06","","<1","","","<50","0.6","74","38","","<1","522","15","<0.01","21","2.1","","","0.32","0.3","<0.01","1100","9","420","<1","","33","0.019","0.033","1.4","7.51","7.4","","","24.2","","0.43","61","","43.9","19","9.02","510","300","38","","15.6","80"
"Deep Bay","Kam Tin River","KT2","1992-03-02","1","640","170","36.5","<0.05","","<1","","","<50","0.4","91","28","","<1","665","47","<0.01","20","1.8","","","0.33","0.2","<0.01","1900","4","480","<1","","29","0.02","0.019","4.6","10","7.3","","","15.1","","1","93","","46.9","25","11.5","590","320","50","","20.6","120"
"Deep Bay","Kam Tin River","KT2","1992-04-02","1","280","80","21.8","<0.05","","2","","","<50","0.3","55","33","","<1","505","49","<0.01","19","1.8","","","0.46","0.2","<0.01","1300","1","350","1","","35","0.013","0.05","0.6","5.75","6.9","","","19.2","","0.46","36","","25","10","7.21","370","220","27","","20.2","50"
"Deep Bay","Kam Tin River","KT2","1992-05-06","1","110","70","28.3","0.1","","<1","","","<50","<0.1","63","48","","3","597","11","<0.01","14","1.2","","","null","0.3","<0.01","310","<1","120","<1","","8","0.028","0.012","0.7","7.62","7.4","","","19.7","","1.2","54","","35.7","20","8.44","270","65","39","","28.7","<10"
"Deep Bay","Kam Tin River","KT2","1992-06-03","1","140","150","22.1","<0.05","","2","","","80","0.1","86","87","","23","700","27","<0.01","16","1.3","","","null","0.3","<0.01","1300","5","360","<1","","17","0.022","0.008","0.8","4.57","7.2","","","<0.05","","2.2","48","","25.7","21","6.19","170","570","37","","26.5","40"
"Deep Bay","Kam Tin River","KT2","1992-07-03","1","146","<50","8.83","<0.05","","1","","","<50","0.2","27","21","","1","286","11","<0.01","15","1.1","","","null","<0.2","<0.01","1600","1","250","<1","","11","0.027","0.005","1.2","2.99","7.2","","","19","","0.02","5","","9.42","10","3.22","200","110","13","","28.5","<10"
"Deep Bay","Kam Tin River","KT2","1992-08-05","1","110","<50","10.2","<0.05","","2","","","<50","<0.1","26","25","","2","325","38","<0.01","19","1.5","","","1.22","0.2","<0.01","2100","3","310","<1","","22","0.033","0.003","<0.5","3.76","6.4","","","22","","0.16","13","","19.6","6","6.84","210","42","29","","28.4","20"
"Deep Bay","Kam Tin River","KT2","1992-09-02","1","370","<50","20.3","<0.05","","1","","","<50","<0.1","76","30","","<1","447","9","0.01","8","0.6","","","0.43","0.3","<0.01","1700","4","300","<1","","10","0.034","0.007","0.5","4.72","7.2","","","19.4","","0.11","41","","26.7","17","6.63","280","88","31","","30","40"
"Deep Bay","Kam Tin River","KT2","1992-10-01","1","100","<50","26.2","0.06","","<1","","","<50","<0.1","68","39","","<1","470","79","0.01","8","0.6","","","0.47","0.2","<0.01","670","<1","200","<1","","5","0.057","0.014","0.9","6.26","7","","","22","","0.71","76","","38.6","24","9.32","340","130","29","","27.6","50"
"Deep Bay","Kam Tin River","KT2","1992-11-02","1","100","90","50.4","0.06","","<1","","","<50","0.1","130","46","","1","783","26","0.01","12","1.1","","","0.21","0.3","<0.01","910","5","310","<1","","12","0.122","0.027","<0.5","11.1","7.5","","","22.2","","2","46","","67.7","26","14.5","470","110","50","","20.7","50"
"Deep Bay","Kam Tin River","KT2","1992-12-02","1","140","620","54.7","0.07","","2","","","<50","0.5","140","47","","4","906","120","0.01","20","1.9","","","0.06","0.4","<0.01","4100","8","680","<1","","41","0.057","0.008","<0.5","14.2","7.1","","","20.3","","1.1","100","","54.1","9","13.9","620","260","45","","16.6","240"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-01-09","1","20","180","9.77","<0.05","","<1","","","100","1.3","40","370","","<1","1400","3","<0.01","56","5.1","","","0.01","0.9","<0.01","530","13","1500","<1","","2","1.32","0.38","<0.5","0.929","7.1","","","12.5","","<0.02","10","","15.4","8","1.95","990","370","9.2","","15.4","180"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-02-13","1","19","60","5.46","<0.05","","<1","","","<50","1.9","16","490","","<1","1539","2","<0.01","53","5.3","","","0.01","1","<0.01","350","6","830","<1","","<1","2.67","0.309","<0.5","0.517","6.9","","","12.6","","<0.02","11","","5.62","4","0.61","1200","220","4.7","","15","160"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-03-09","1","17","70","8.98","<0.05","","<1","","","<50","3.3","12","600","","<1","2220","16","<0.01","60","5.8","","","0.02","0.9","<0.01","280","3","980","<1","","4","2.34","0.219","<0.5","0.702","7.1","","","13.5","","<0.02","6.5","","11","8","1.12","1500","250","6","","16.5","270"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-04-16","1","5","130","1.1","<0.05","","<1","","","<50","1.5","15","370","","<1","1246","1","<0.01","68","5.5","","","0.09","0.9","<0.01","370","4","430","<1","","5","2.22","0.101","<0.5","0.251","7","","","13.8","","<0.02","7","","2.74","6","0.41","770","140","13","","22.6","180"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-05-19","1","16","110","0.927","<0.05","","<1","","","60","1.6","8","400","","<1","1400","3","<0.01","85","7.3","","","0.05","0.9","<0.01","130","<1","680","<1","","4","3.15","0.144","0.9","0.152","7","","","11.8","","<0.02","4","","1.53","3","0.69","870","170","2.6","","23","270"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-06-12","1","8.1","100","0.437","<0.05","","<1","","","60","0.6","13","140","","1","569","14","<0.01","87","7.4","","","0.12","0.6","<0.01","130","4","140","<1","","<1","2.35","0.062","0.6","0.167","6.6","","","10.6","","<0.02","8.5","","0.95","4","0.4","420","56","5.6","","23.5","80"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-07-23","1","2","160","0.421","<0.05","","<1","","","<50","0.7","8","250","","<1","1058","<1","<0.01","73","6.1","","","0.09","0.9","<0.01","90","4","230","<1","","<1","1.77","0.025","0.6","0.124","6.9","","","13.8","","<0.02","4","","0.75","1","0.7","620","110","16","","24.8","90"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-08-10","1","9.8","60","1.69","<0.05","","<1","","","<50","1.3","30","280","","<1","828","4","<0.01","65","4.9","","","0.04","0.9","<0.01","200","5","380","<1","","2","2.3","0.126","<0.5","0.481","6.6","","","15.6","","<0.02","3","","1.95","1","0.96","670","130","2.7","","28.6","110"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-09-07","1","11","<50","0.855","<0.05","","<1","","","<50","0.1","11","180","","<1","629","<1","<0.01","62","5","","","0.07","0.9","<0.01","70","2","110","<1","","<1","1.74","0.328","0.7","0.311","6.6","","","13.9","","<0.02","2","","1.14","4","1.06","400","52","3.6","","26.4","40"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-10-16","1","6","<50","2.81","<0.05","","<1","","","110","0.2","14","2200","","<1","4930","<1","0.04","56","4.8","","","0.01","0.7","<0.01","60","1","90","<1","","<1","3.77","0.309","0.5","0.6","7","","","14.1","","<0.02","3","","6.67","5","1.55","4300","680","4.2","","22.2","20"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-11-09","1","6.7","<50","4.2","<0.05","","<1","","","90","0.4","16","430","","<1","944","4","0.01","52","4.9","","","0.02","0.6","<0.01","420","3","190","<1","","27","3.1","0.39","0.6","0.955","6.7","","","16.2","","<0.02","7","","4.59","7","2.17","610","110","3.1","","18.2","50"
"Victoria Harbour","Kau Wa Keng Stream","KW3","1992-12-07","1","4.9","<50","0.046","<0.05","","<1","","","<50","0.6","12","490","","<1","939","3","<0.01","48","4.3","","","0","0.6","<0.01","200","3","390","<1","","3","5.4","<0.002","0.7","0.818","6.8","","","15.4","","<0.02","3","","0.99","4","1.5","700","180","3.2","","20.7","80"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-01-14","1","5.7","70","0.067","<0.05","","<1","","","<50","0.2","2","10","","<1","78","1","<0.01","99","8","","","0","<0.2","<0.01","230","14","30","2","","2","2.56","0.003","<0.5","0.254","7.7","","","14.7","","<0.02","6","","0.17","1","0.26","81","49","1.1","","12.6","20"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-02-26","1","35","<50","0.077","<0.05","","<1","","","<50","0.6","<2","16","","<1","96","2","<0.01","76","6.8","","","0","<0.2","<0.01","<50","4","<10","<1","","<1","2.87","<0.002","<0.5","0.282","6.7","","","16.6","","<0.02","3","","0.32","1","0.62","150","120","1.6","","14.9","20"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-03-16","1","7.5","<50","0.012","<0.05","","<1","","","<50","0.2","2","<10","","<1","71","2","<0.01","85","7.8","","","0.01","<0.2","<0.01","60","2","<10","<1","","<1","2.04","<0.002","<0.5","0.304","7.2","","","12.1","","<0.02","4.5","","0.37","1","0.38","100","20","14","","19.3","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-04-14","1","3.8","60","0.033","<0.05","","<1","","","<50","0.1","3","10","","<1","49","2","<0.01","85","8","","","0.03","<0.2","<0.02","40","2","<10","<1","","<1","1.31","<0.002","<0.5","0.213","6.6","","","11.1","","<0.02","5","","0.19","3","0.25","72","22","3","","18.2","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-05-12","1","6.3","<50","0.025","<0.05","","<1","","","<50","<0.1","3","<10","","<1","54","2","<0.01","98","8.6","","","0.04","<0.2","<0.01","<50","<1","<10","<1","","<1","1.28","<0.002","0.6","0.242","8.1","","","12.8","","<0.02","5.5","","0.33","1","1.12","52","16","4.5","","21.2","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-07-01","1","7.1","70","0.056","0.06","","<1","","","<50","0.2","12","<10","","<1","48","2","<0.01","93","7.6","","","0.03","<0.2","<0.01","130","4","10","<1","","<1","1.22","0.004","<0.5","0.224","7.6","","","12","","<0.02","32","","0.19","<1","0.84","150","62","3.7","","25.9","10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-07-30","1","9","<50","0.054","<0.05","","<1","","","<50","<0.1","<2","16","","<1","38","<1","<0.01","90","7.4","","","0.02","<0.2","<0.01","<50","<1","10","<1","","<1","1.24","0.002","<0.5","0.255","6.5","","","13.9","","<0.02","6","","0.48","<1","0.42","40","13","3.8","","25.6","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-08-26","1","10","<50","0.04","<0.05","","<1","","","<50","<0.1","10","25","","<1","68","3","<0.01","86","7.2","","","0.01","<0.2","<0.01","60","3","<10","<1","","7","1.06","<0.002","0.6","0.228","7","","","15.6","","<0.02","7.5","","0.56","2","0.32","100","38","2","","24.1","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-09-25","1","5.4","70","0.033","0.08","","<1","","","<50","<0.1","5","<10","","<1","259","2","<0.01","99","7.8","","","0","<0.2","<0.01","170","6","20","<1","","<1","1.27","0.003","<0.5","0.312","7.3","","","13.6","","<0.02","6.5","","0.28","2","0.97","70","6","6.8","","26.5","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-10-28","1","14","<50","<0.005","<0.05","","<1","","","90","<0.1","6","10","","<1","75","<1","<0.01","97","8.8","","","0","<0.2","<0.01","90","4","10","<1","","<1","1.27","0.003","<0.5","0.272","7.4","","","14.1","","<0.02","11","","0.5","2","0.44","86","38","2.6","","18.9","<10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-11-26","1","4.4","<50","0.036","<0.05","","<1","","","<50","<0.1","<2","12","","<1","73","1","0.01","97","9.6","","","null","<0.2","<0.01","60","3","<10","<1","","<1","1.65","0.009","<0.5","0.206","6.8","","","13.9","","<0.02","3","","0.23","2","0.31","100","52","1.8","","14.6","10"
"Tolo Harbour And Channel","Kwun Yam Shan Stream","KY1","1992-12-15","1","5.8","60","0.019","<0.05","","<1","","","<50","0.3","6","13","","<1","73","3","<0.01","77","8","","","null","<0.2","<0.01","130","5","10","<1","","2","2.1","<0.002","0.8","0.216","7.9","","","16.4","","<0.02","4.5","","0.34","3","0.25","120","60","2.1","","12.8","<10"
"Southern","Mui Wo River","MW1","1992-01-20","1","1.8","190","0.099","<0.05","","<1","","","<50","0.2","15","170","","<1","654","1","<0.01","109","10.6","220","360","0.02","<0.2","<0.01","230","6","60","2","","4","0.805","0.007","<0.5","0.203","7.1","","","13.5","","<0.02","2.5","","0.27","4","0.25","410","110","2.5","","16.2","20"
"Southern","Mui Wo River","MW1","1992-02-20","1","11","<50","0.046","<0.05","","<1","","","<50","0.4","5","130","","<1","474","4","<0.01","86","8.5","1700","3000","0.05","<0.2","<0.01","280","6","20","1","","<1","0.916","0.01","<0.5","0.133","8.5","","","23.1","","<0.02","13","","0.13","4","0.49","310","42","3.8","","15","30"
"Southern","Mui Wo River","MW1","1992-03-19","1","3.2","<50","0.028","<0.05","","2","","","<50","0.6","5","11","","<1","84","3","<0.01","91","8.2","5700","6400","0.09","<0.2","<0.01","140","2","<50","<1","","<1","0.701","0.005","<0.5","0.165","7.3","","","14.4","","<0.02","10","","0.32","3","0.33","130","22","0.9","","20.2","10"
"Southern","Mui Wo River","MW1","1992-04-15","1","2.6","<50","0.028","<0.05","","<1","","","<50","0.2","3","<10","","<1","54","2","<0.01","93","8.4","5600","7000","0.14","<0.2","<0.01","90","3","<10","<1","","<1","0.445","0.003","<0.5","0.1","6.3","","","13.1","","<0.02","3.5","","<0.05","1","0.68","120","54","3.4","","20.3","<10"
"Southern","Mui Wo River","MW1","1992-05-25","1","5.1","<50","0.063","<0.05","","2","","","100","<0.1","6","<10","","<1","57","1","<0.01","108","8.9","1400","1700","0.07","<0.2","<0.01","190","3","<10","<1","","<1","0.277","0.006","<0.5","0.106","7.2","","","14.5","","<0.02","5","","0.18","2","0.53","56","32","3","","24.7","<10"
"Southern","Mui Wo River","MW1","1992-06-24","1","4.2","70","0.058","<0.05","","1","","","<50","1.5","<2","<10","","<1","60","7","<0.01","68","5.1","12000","17000","0.18","<0.2","<0.01","170","6","20","<1","","1","0.194","0.003","0.5","0.126","6.3","","","13.3","","<0.02","2.5","","0.29","1","0.2","54","32","2.7","","30.3","50"
"Southern","Mui Wo River","MW1","1992-07-20","1","13","<50","0.05","<0.05","","<1","","","<50","<0.1","3","<10","","<1","51","<1","<0.01","96","7.1","4000","10000","0.29","<0.2","<0.01","70","<1","<10","<1","","<1","0.335","0.005","<0.5","0.113","7","","","12.4","","<0.02","3","","0.14","<1","0.6","82","58","3","","25.8","<10"
"Southern","Mui Wo River","MW1","1992-08-19","1","8.2","<50","0.081","<0.05","","2","","","<50","<0.1","6","17","","<1","150","3","<0.01","124","9.6","7000","8000","0.03","<0.2","<0.01","230","3","30","<1","","<1","0.234","0.012","1.3","0.245","8.1","","","16.3","","<0.02","0.5","","0.16","4","0.75","74","20","3.8","","28.8","<10"
"Southern","Mui Wo River","MW1","1992-09-14","1","1.8","<50","0.058","0.09","","2","","","<50","<0.1","3","11","","<1","90","1","<0.01","122","9.1","1200","3800","0.03","<0.2","<0.01","170","<1","10","<1","","<1","0.164","0.003","<0.5","0.304","6.7","","","15.8","","<0.02","4","","1.52","3","1.07","86","28","2.1","","31.1","<10"
"Southern","Mui Wo River","MW1","1992-10-23","1","1.8","<50","0.105","<0.05","","2","","","80","0.1","16","790","","<1","2380","<1","<0.01","98","8.1","900","2200","0.03","<0.2","<0.01","360","12","20","<1","","<1","0.271","0.006","<0.5","0.143","7.3","","","14.1","","<0.02","13","","0.42","4","0.83","1600","140","3.4","","23.6","10"
"Southern","Mui Wo River","MW1","1992-11-11","1","1.6","80","0.022","<0.05","","3","","","630","0.3","84","2300","","1","7060","4","0.01","106","10","1400","1400","null","0.2","<0.01","290","<1","20","<1","","3","0.205","0.003","<0.5","0.12","7.4","","","13.1","","<0.02","1.5","","0.27","2","0.24","6300","1300","2.4","","15.5","<10"
"Southern","Mui Wo River","MW1","1992-12-16","1","4.5","50","0.035","<0.05","","2","","","<50","<0.1","17","350","","<1","1290","4","<0.01","84","8","11000","11000","0.02","<0.2","<0.01","340","2","30","<1","","4","0.172","0.003","0.8","0.117","7.9","","","18.3","","<0.02","4","","0.34","1","0.2","730","140","3.9","","15.6","<10"
"Southern","Mui Wo River","MW2","1992-01-20","1","1.3","90","0.173","<0.05","","<1","","","410","1.2","23","2000","","<1","5200","3","<0.01","97","9.4","1900","2800","null","<0.2","<0.01","410","3","70","2","","<1","0.327","0.008","<0.5","0.045","7.1","","","9.37","","<0.02","6","","0.31","3","0.12","3700","690","3.1","","16.4","60"
"Southern","Mui Wo River","MW2","1992-02-20","1","11","<50","0.075","<0.05","","<1","","","310","3.1","33","2800","","<1","8700","1","<0.01","91","7.8","500","1500","null","0.3","<0.01","100","1","20","<1","","<1","0.635","0.002","<0.5","0.116","7.7","","","13.2","","<0.02","8","","0.37","4","0.31","7000","1500","4.6","","14.3","10"
"Southern","Mui Wo River","MW2","1992-03-19","1","2","<50","0.07","<0.05","","<1","","","480","0.7","20","45001","","<1","12500","3","<0.01","90","7.7","1100","1400","null","0.3","<0.01","170","28","<50","<1","","2","0.332","0.007","<0.5","0.107","7.4","","","11.7","","<0.02","5.5","","0.33","3","0.7","8300","1300","0.6","","19.9","20"
"Southern","Mui Wo River","MW2","1992-04-15","1","1.5","<50","0.04","<0.05","","<1","","","<50","0.2","3","12","","<1","61","4","<0.01","98","9.1","140","180","null","<0.2","<0.01","210","3","10","<1","","3","0.28","0.004","<0.5","0.075","6.8","","","13.5","","<0.02","5","","<0.05","3","0.57","130","64","4.4","","18.7","20"
"Southern","Mui Wo River","MW2","1992-05-25","1","3.6","<50","0.048","<0.05","","<1","","","100","<0.1","8","11","","<1","65","3","<0.01","111","9.3","440","460","null","<0.2","<0.01","360","2","20","<1","","<1","0.253","<0.002","<0.5","0.061","7.3","","","14.4","","<0.02","4.5","","0.83","2","0.47","80","30","4.4","","24.7","20"
"Southern","Mui Wo River","MW2","1992-06-24","1","3.7","<50","0.058","<0.05","","<1","","","<50","0.4","2","<10","","<1","44","2","<0.01","88","6.7","800","1500","null","<0.2","<0.01","190","3","40","<1","","1","0.177","0.005","<0.5","0.117","6.3","","","13","","<0.02","5","","0.4","2","0.17","48","30","3.6","","30.5","<10"
"Southern","Mui Wo River","MW2","1992-07-20","1","13","50","0.045","<0.05","","<1","","","<50","<0.1","4","11","","<1","61","<1","<0.01","94","6.8","1400","3400","null","<0.2","<0.01","170","2","10","<1","","<1","0.23","0.005","<0.5","0.11","6.8","","","13","","<0.02","6.5","","0.3","1","0.23","110","46","4.8","","25.9","<10"
"Southern","Mui Wo River","MW2","1992-08-19","1","12","<50","0.052","<0.05","","<1","","","<50","<0.1","7","190","","<1","645","4","0.01","87","6.6","430","590","null","<0.2","<0.01","310","3","20","<1","","<1","0.295","0.006","0.8","0.084","7.7","","","15.2","","0.02","<0.5","","0.32","2","0.44","440","92","3.6","","29.5","20"
"Southern","Mui Wo River","MW2","1992-09-14","1","1.6","<50","0.034","0.5","","<1","","","150","<0.1","21","1700","","<1","4280","<1","<0.01","80","5.9","2400","2400","null","0.3","<0.01","170","<1","20","<1","","1","0.047","0.002","<0.5","0.102","7.4","","","13.3","","<0.02","11","","0.24","4","0.18","3000","590","4","","31.2","<10"
"Southern","Mui Wo River","MW2","1992-10-23","1","2.6","<50","0.064","<0.05","","<1","","","900","<0.1","160","5900","","<1","10500","1","<0.01","108","8.7","70","70","null","0.4","<0.01","240","<1","40","<1","","<1","0.085","0.009","<0.5","0.046","7.5","","","9.6","","<0.02","23","","0.47","3","0.11","13000","2500","5.5","","24.3","<10"
"Southern","Mui Wo River","MW2","1992-11-11","1","2.2","<50","0.271","<0.05","","<1","","","1800","<0.1","420","9300","","4","14160","<1","<0.01","114","10.9","110","140","null","0.5","<0.01","<50","<1","<10","<1","","<1","0.407","0.019","<0.5","0.056","7.5","","","7.38","","<0.02","5.5","","0.79","1","0.19","22000","4500","4.2","","15.9","<10"
"Southern","Mui Wo River","MW2","1992-12-16","1","4.4","<50","0.029","<0.05","","<1","","","390","0.1","47","1300","","<1","5200","3","<0.01","74","7.1","150","200","null","0.2","<0.01","350","3","30","<1","","13","0.163","0.009","0.8","0.06","7.5","","","16.5","","<0.02","6","","0.35","2","0.15","3300","670","3.1","","15.6","<10"
"Southern","Mui Wo River","MW3","1992-01-20","1","1.1","<50","0.134","<0.05","","1","","","<50","0.2","2","26","","<1","118","2","<0.01","70","6.8","1100","1100","null","<0.2","<0.01","50","3","10","<1","","3","1.05","0.003","<0.5","0.209","6.6","","","10.1","","<0.02","4","","0.32","1","0.24","150","64","1.6","","16.7","40"
"Southern","Mui Wo River","MW3","1992-02-20","1","10","<50","0.048","<0.05","","<1","","","<50","0.4","<2","<10","","<1","145","2","<0.01","80","8","700","1300","0.01","<0.2","<0.01","150","3","80","<1","","3","0.819","<0.002","<0.5","0.078","8.3","","","14.7","","<0.02","1.5","","0.23","1","0.24","100","88","1.4","","15.1","40"
"Southern","Mui Wo River","MW3","1992-03-19","1","2","<50","0.011","<0.05","","1","","","<50","0.2","4","<10","","<1","70","2","<0.01","86","7.8","600","700","0.02","<0.2","<0.01","<50","<1","<50","<1","","<1","0.593","0.002","<0.5","0.103","7.2","","","10.8","","<0.02","4.5","","0.12","3","0.63","62","22","1.4","","19.8","<10"
"Southern","Mui Wo River","MW3","1992-04-15","1","1.4","<50","0.036","<0.05","","<1","","","<50","0.2","<2","<10","","<1","47","1","<0.01","92","8.3","4000","7000","0.22","<0.2","<0.01","40","<1","<10","<1","","<1","0.395","0.002","<0.5","0.058","6.3","","","11.1","","<0.02","3","","0.09","1","0.09","110","48","2.4","","20.1","<10"
"Southern","Mui Wo River","MW3","1992-05-25","1","4.9","<50","0.052","<0.05","","1","","","80","<0.1","6","<10","","<1","48","<1","<0.01","106","8.8","1800","1800","0.05","<0.2","<0.01","100","1","10","<1","","1","0.21","<0.002","<0.5","0.059","7.3","","","14.5","","<0.02","3.5","","0.41","2","0.13","64","36","2.4","","24.7","10"
"Southern","Mui Wo River","MW3","1992-06-24","1","4.1","<50","0.068","<0.05","","<1","","","<50","0.6","<2","<10","","<1","46","2","<0.01","88","6.7","1500","2000","null","<0.2","<0.01","100","5","20","<1","","2","0.176","0.002","<0.5","0.076","5.8","","","13.2","","<0.02","3.5","","0.29","1","0.19","56","40","2.3","","30.3","<10"
"Southern","Mui Wo River","MW3","1992-07-20","1","13","<50","0.049","<0.05","","<1","","","<50","<0.1","9","11","","<1","42","<1","<0.01","95","6.9","2200","2500","0.59","<0.2","<0.01","<50","<1","<10","<1","","<1","0.273","0.004","<0.5","0.088","6.8","","","12.2","","<0.02","3.5","","0.18","2","0.61","96","58","2.3","","25.4","<10"
"Southern","Mui Wo River","MW3","1992-08-19","1","10","<50","0.055","<0.05","","1","","","<50","<0.1","5","11","","<1","64","3","<0.01","110","8.7","300","500","null","<0.2","<0.01","120","3","20","<1","","1","0.173","0.002","0.7","0.137","7.8","","","17.6","","<0.02","6.5","","0.19","1","0.18","68","26","2.5","","27.9","10"
"Southern","Mui Wo River","MW3","1992-09-14","1","1.8","<50","0.008","0.11","","1","","","<50","<0.1","<2","<10","","<1","84","<1","<0.01","114","8.7","5300","6400","null","<0.2","<0.01","<50","<1","<10","<1","","<1","0.284","0.017","<0.5","0.227","6.6","","","17.8","","<0.02","4.5","","0.12","1","0.25","84","22","1.5","","29.9","<10"
"Southern","Mui Wo River","MW3","1992-10-23","1","1.9","<50","0.057","<0.05","","2","","","<50","0.1","2","12","","<1","114","2","<0.01","86","7.5","400","900","null","<0.2","<0.01","390","4","50","<1","","3","0.37","0.002","<0.5","0.283","6.6","","","16.8","","<0.02","6.5","","0.33","2","0.86","88","20","2.1","","22.6","20"
"Southern","Mui Wo River","MW3","1992-11-11","1","1.7","<50","<0.005","<0.05","","3","","","<50","0.1","11","26","","1","194","4","<0.01","101","9.5","240","270","0.07","<0.2","<0.01","150","<1","<10","<1","","<1","0.447","0.006","<0.5","0.213","6.9","","","21.3","","<0.02","2","","0.4","2","0.33","110","74","1.6","","16","<10"
"Southern","Mui Wo River","MW3","1992-12-16","1","4.9","<50","0.044","<0.05","","2","","","<50","0.1","5","16","","<1","150","5","<0.01","60","5.9","330","340","null","<0.2","<0.01","320","4","30","<1","","1","0.372","0.008","0.7","0.155","7.1","","","24.6","","<0.02","5","","0.44","<1","0.23","100","34","3","","14.4","20"
"Southern","Mui Wo River","MW4","1992-01-20","1","1.8","130","0.109","<0.05","","<1","","","2400","<0.1","130","12000","","<1","18700","<1","<0.01","94","7.6","260","260","null","0.7","<0.01","660","16","200","<1","","50","0.285","0.006","<0.5","0.057","7.7","","","5.4","","<0.02","7.5","","0.34","4","0.13","27000","6100","5.9","","17.3","40"
"Southern","Mui Wo River","MW4","1992-02-20","1","12","<50","0.162","<0.05","","<1","","","1200","1.8","120","9500","","<1","14100","<1","<0.01","82","6.9","380","540","null","0.8","<0.01","100","11","20","<1","","2","0.426","0.013","<0.5","0.067","7.6","","","6.42","","<0.02","14","","0.26","2","0.41","24000","5300","8.8","","14.6","<10"
