"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","River Ganges","GR3","2017-04-03","1","0.2","<50","0.08","<0.05","<1","1","13","<1","<50","<0.1","3","<10","<0.2","<1","140","1","<0.01","88","8.1","160","430","0.09","<0.2","<0.01","780","<1","640","<1","<2","1","0.49","0.007","<0.5","0.002","7.5","<0.2","0.1","11","<1","<0.02","3.3","<1","0.39","2","0.03","140","64","5.8","<2","19.4","16"
"Deep Bay","River Ganges","GR3","2017-05-04","1","12","690","0.15","0.05","<1","2","22","<1","<50","0.1","29","<10","0.5","2","117","11","<0.01","97","8.2","90000","380000","0.195","<0.2","<0.01","2432","7","578","<1","<2","2","0.92","0.031","<0.5","0.004","7.5","0.2","0.1","4.6","<1","<0.02","26","<1","0.79","10","0.04","210","120","94.2","<2","23.2","60"
"Deep Bay","River Ganges","GR3","2017-06-01","1","0.8","<50","0.097","<0.05","<1","1","13","<1","<50","<0.1","4","<10","0.3","<1","145","2","<0.01","84","6.9","900","15000","0.03","<0.2","<0.01","643","<1","536","<1","<2","1","0.58","0.006","<0.5","0.002","7.3","<0.2","0.1","12","<1","<0.02","1.4","<1","0.42","2","0.04","140","110","2.7","<2","25.5","20"
"Deep Bay","River Ganges","GR3","2017-07-10","1","0.3","55","0.017","<0.05","<1","<1","11","<1","<50","<0.1","5","<10","<0.2","<1","139","1","<0.01","98","8.1","590","6000","0.1","<0.2","<0.01","589","<1","355","<1","<2","<1","0.14","0.003","<0.5","0.004","7.2","<0.2","0.1","12","<1","<0.02","3","<1","0.13","1","<0.02","100","42","4.2","<2","25.2","18"
"Deep Bay","River Ganges","GR3","2017-08-02","1","6.9","382","0.3","<0.05","<1","3","27","<1","<50","0.3","12","<10","1.6","<1","128","5","<0.01","97","7.9","34000","210000","0.15","<0.2","<0.01","10539","6","1577","<1","<2","1","0.71","0.022","<0.5","0.004","7.6","2.8","0.1","7.1","<1","<0.02","100","<1","0.62","5","0.05","180","64","123.1","<2","25.9","62"
"Deep Bay","River Ganges","GR3","2017-09-01","1","0.2","<50","0.039","<0.05","<1","<1","11","<1","<50","<0.1","<3","<10","<0.2","<1","155","<1","<0.01","96","7.8","290","870","0.12","<0.2","<0.01","514","<1","501","<1","<2","<1","0.17","<0.002","<0.5","<0.002","7.3","<0.2","0.1","12","<1","<0.02","1.5","<1","0.11","<1","<0.02","110","77","2.9","<2","25.7","12"
"Deep Bay","River Ganges","GR3","2017-10-12","1","0.7","<50","0.056","<0.05","<1","<1","11","<1","<50","<0.1","2","<10","<0.2","<1","155","<1","<0.01","89","7.2","350","5100","0.04","<0.2","<0.01","819","<1","631","<1","<2","<1","0.31","0.004","<0.5","0.004","7.2","0.9","0.1","13","<1","<0.02","1.4","<1","0.18","1","<0.02","110","44","4.7","<2","26.3","11"
"Deep Bay","River Ganges","GR3","2017-11-01","1","0.5","<50","0.08","<0.05","<1","<1","11","<1","<50","<0.1","<2","<10","0.2","<1","146","<1","<0.01","96","8.6","420","4300","0.04","0.2","<0.01","645","<1","699","<1","<2","<1","0.32","0.005","<0.5","0.006","7.3","<0.2","0.1","12","<1","<0.02","1.8","<1","0.38","<1","0.03","110","24","4.1","<2","21.2","19"
"Deep Bay","River Ganges","GR3","2017-12-01","1","<0.1","<50","0.081","<0.05","<1","<1","13","<1","<50","<0.1","5","<10","<0.2","<1","77","1","<0.01","86","7.7","1500","10000","0.3","<0.2","<0.01","915","<1","685","<1","<2","<1","0.36","0.006","<0.5","0.002","6.6","<0.2","0","13","<1","<0.02","4","<1","0.19","1","<0.02","110","54","12.3","<2","20.8","20"
"Deep Bay","River Indus","IN1","2017-01-04","1","7.2","964","0.4","<0.05","<1","4","20","<1","83","<0.1","34","100","20","4","605","6","<0.01","75","6.3","27000","61000","null","0.5","","714","4","106","<1","<2","11","5.9","0.091","<0.5","0.3","6.9","23","0.3","7.4","<1","","37","<1","2.5","11","0.41","400","140","15.8","4","24.4","62"
"Deep Bay","River Indus","IN1","2017-02-06","1","4.5","93","1.3","<0.05","<1","4","17","<1","58","<0.1","26","77","13","<1","444","3","<0.01","61","5.3","16000","40000","null","0.4","<0.01","435","1","129","<1","<2","6","3.9","0.15","<0.5","0.36","7","5.1","0.2","14","<1","<0.02","9.6","<1","3.1","8","0.48","330","92","7.8","<2","22.1","32"
"Deep Bay","River Indus","IN1","2017-03-01","1","5.7","618","6.6","0.32","<1","4","32","<1","61","0.1","41","72","23","4","475","12","<0.01","33","3","570000","940000","null","0.4","<0.01","1765","7","230","<1","<2","10","1.9","0.3","<0.5","0.49","7.2","18","0.3","14","<1","<0.02","84","<1","8.8","7","1.1","380","86","45.7","2","19.7","83"
"Deep Bay","River Indus","IN1","2017-04-03","1","4.2","183","1.9","0.06","<1","4","19","<1","95","<0.1","33","77","13","2","502","4","<0.01","42","3.6","53000","76000","null","0.3","<0.01","785","2","155","<1","<2","11","3.6","0.19","<0.5","0.22","7.3","7.3","0.3","13","<1","<0.02","27","<1","4.6","11","0.48","390","90","23.5","2","22.5","26"
"Deep Bay","River Indus","IN1","2017-05-04","1","22","1449","0.65","<0.05","<1","5","69","<1","<50","0.4","69","17","26","6","261","30","<0.01","86","7","25000","98000","null","0.2","<0.01","3219","28","315","<1","2","6","1.3","0.24","<0.5","0.042","7.4","69","0.1","14","<1","0.02","360","<1","3.5","13","1.4","560","150","162.1","4","26.1","195"
"Deep Bay","River Indus","IN1","2017-06-01","1","6.1","157","2.6","0.06","<1","5","22","<1","54","<0.1","23","61","16","<1","498","4","<0.01","49","3.8","46000","86000","null","0.4","<0.01","723","2","190","<1","<2","6","3.5","0.15","<0.5","0.2","7","13","0.2","15","<1","<0.02","22","<1","3.6","6","0.44","410","170","17.9","<2","28.6","29"
"Deep Bay","River Indus","IN1","2017-07-10","1","57","162","9.8","0.53","<1","3","36","<1","54","0.2","84","120","1.1","1","565","3","<0.01","31","2.4","2400000","4300000","null","0.3","<0.01","1033","2","257","<1","<2","6","<0.002","0.012","<0.5","0.049","7.2","0.8","0.3","16","<1","0.03","11","<1","13","15","0.78","330","110","23.4","<2","28.7","26"
"Deep Bay","River Indus","IN1","2017-08-02","1","3.3","80","0.53","<0.05","<1","4","24","<1","<50","<0.1","8","29","4.6","<1","297","2","<0.01","83","6.3","14000","46000","null","<0.2","<0.01","337","<1","64","<1","<2","4","1.9","0.099","<0.5","0.12","7.3","9.9","0.1","15","<1","<0.02","9.4","<1","1.1","4","0.15","150","94","5.9","<2","29.7","27"
"Deep Bay","River Indus","IN1","2017-09-01","1","3.4","179","0.72","0.1","<1","6","38","<1","<50","<0.1","13","15","2.3","<1","226","4","<0.01","62","4.9","8300","23000","null","<0.2","<0.01","603","2","84","<1","<2","2","1.1","0.057","<0.5","0.21","7","2.1","0.1","11","<1","<0.02","12","<1","1.6","6","0.33","180","90","23.6","<2","27.7","44"
"Deep Bay","River Indus","IN1","2017-10-12","1","6.9","403","1.7","<0.05","<1","6","26","<1","<50","0.1","16","30","19","1","309","7","<0.01","70","5.3","51000","150000","null","0.3","<0.01","1215","4","186","<1","<2","3","0.82","0.15","<0.5","0.12","7.3","12","0.1","18","<1","<0.02","58","<1","2.9","4","0.53","220","56","33.6","<2","30.3","57"
"Deep Bay","River Indus","IN1","2017-11-01","1","2.4","70","0.52","<0.05","<1","2","17","<1","51","<0.1","13","59","9.8","<1","418","2","<0.01","89","7.4","2800","11000","null","0.4","<0.01","234","<1","76","<1","<2","5","2.9","0.11","<0.5","0.19","7.1","5.9","0.2","15","<1","<0.02","4.6","<1","1.3","6","0.24","250","40","5","<2","24.6","25"
"Deep Bay","River Indus","IN1","2017-12-01","1","3.6","89","3","<0.05","<1","3","24","<1","72","0.1","22","77","6.9","2","537","2","<0.01","51","4.4","540000","3700000","null","0.4","<0.01","429","1","144","<1","2","7","4.3","0.22","<0.5","0.39","6.8","6","0.3","17","<1","<0.02","9.1","<1","4.7","9","0.56","320","150","12.7","<2","23.3","17"
"Deep Bay","River Indus","IN2","2017-01-04","1","2.4","131","1","0.05","<1","2","24","<1","<50","<0.1","7","13","1.1","<1","202","3","<0.01","80","7.1","3400","14000","null","0.2","","348","<1","118","<1","3","1","1.1","0.2","<0.5","0.095","7.3","3.4","0.1","14","<1","","6","<1","1.2","3","0.16","150","52","6.4","<2","21.6","16"
"Deep Bay","River Indus","IN2","2017-02-06","1","2.7","125","1.4","0.06","<1","2","27","<1","<50","<0.1","8","15","1.4","<1","260","2","<0.01","75","6.6","1500","16000","null","0.2","<0.01","393","1","126","<1","3","2","1.3","0.22","<0.5","0.12","7.5","3.6","0.1","16","<1","<0.02","7.1","<1","1.8","2","0.18","210","72","6.9","<2","21.3","18"
"Deep Bay","River Indus","IN2","2017-03-01","1","2.6","126","1.4","0.07","<1","2","26","<1","<50","<0.1","7","13","0.7","1","234","2","<0.01","94","8.7","380","2700","null","0.2","<0.01","507","1","163","<1","6","2","1.2","0.22","<0.5","0.08","7.6","2.8","0.1","16","<1","<0.02","7.2","<1","2.3","4","0.21","190","78","7.3","<2","19.3","16"
"Deep Bay","River Indus","IN2","2017-04-03","1","1.8","101","1.2","0.09","<1","3","31","<1","<50","<0.1","9","13","2.5","<1","269","2","<0.01","66","5.8","1400","7800","null","0.2","<0.01","543","2","220","<1","4","2","1.3","0.22","<0.5","0.062","7.5","4.2","0.1","15","<1","<0.02","8.8","<1","2","4","0.18","220","76","7.7","<2","22.4","16"
"Deep Bay","River Indus","IN2","2017-05-04","1","21","1874","0.57","0.07","<1","5","75","<1","<50","0.4","51","<10","13","4","95","29","<0.01","93","7.9","120000","340000","null","<0.2","<0.01","3278","48","467","<1","<2","4","0.89","0.14","<0.5","0.12","7.5","26","0","4.2","<1","<0.02","390","<1","3.3","16","1","500","100","393.1","4","23.9","220"
"Deep Bay","River Indus","IN2","2017-06-01","1","2.9","123","0.56","<0.05","<1","3","27","<1","<50","<0.1","9","12","8.4","<1","165","4","<0.01","89","6.8","3700","12000","null","0.2","<0.01","518","1","124","<1","3","2","1.3","0.19","<0.5","0.091","7.3","7","0.1","16","<1","<0.02","4.3","<1","0.89","4","0.14","230","140","4.5","<2","29.7","43"
"Deep Bay","River Indus","IN2","2017-07-10","1","0.9","82","0.25","0.21","<1","2","19","<1","<50","<0.1","5","<10","0.3","<1","162","2","<0.01","91","7.1","3200","25000","null","<0.2","<0.01","465","<1","175","<1","<2","<1","0.79","0.069","<0.5","0.065","6.9","0.3","0.1","14","<1","<0.02","2","<1","0.45","2","0.12","120","70","4.2","<2","28","24"
"Deep Bay","River Indus","IN2","2017-08-02","1","1.7","120","0.68","<0.05","<1","3","23","<1","<50","<0.1","4","<10","1.8","<1","182","1","<0.01","88","6.9","4700","23000","null","<0.2","<0.01","490","<1","76","<1","3","<1","1.4","0.19","<0.5","0.071","7.5","3.2","0.1","17","<1","<0.02","3","<1","0.95","2","0.1","120","70","3.9","<2","27.6","17"
"Deep Bay","River Indus","IN2","2017-09-01","1","1","123","0.24","0.06","<1","2","23","<1","<50","<0.1","10","<10","<0.2","<1","179","2","<0.01","88","6.9","1200","4100","null","<0.2","<0.01","324","<1","64","<1","2","<1","0.73","0.051","<0.5","0.092","7.2","0.6","0.1","14","<1","<0.02","4.2","<1","0.57","4","0.14","140","80","6.9","<2","27.9","21"
"Deep Bay","River Indus","IN2","2017-10-12","1","2.4","186","0.41","<0.05","<1","3","27","<1","<50","<0.1","7","11","1.3","1","236","2","<0.01","89","6.7","460","6500","null","0.2","<0.01","416","<1","87","<1","5","1","0.98","0.19","<0.5","0.032","7.6","2","0.1","17","<1","<0.02","5.9","<1","0.98","3","0.13","150","72","6","<2","30","26"
"Deep Bay","River Indus","IN2","2017-11-01","1","1.8","133","0.53","<0.05","<1","2","26","<1","<50","<0.1","5","<10","3","<1","222","2","<0.01","98","8.3","2000","16000","null","0.3","<0.01","332","<1","89","<1","4","1","0.85","0.17","<0.5","0.071","7.2","2.9","0.1","16","<1","<0.02","2.4","<1","0.76","3","0.12","170","56","7.2","<2","23.4","16"
"Deep Bay","River Indus","IN2","2017-12-01","1","1.9","122","0.59","<0.05","<1","2","28","<1","<50","<0.1","6","11","2.5","1","233","2","<0.01","78","6.7","4000","21000","null","0.2","<0.01","370","1","107","<1","5","1","1.4","0.17","<0.5","0.068","6.9","2.3","0.1","16","<1","<0.02","9","<1","1","3","0.14","160","48","10.7","<2","22.6","15"
"Deep Bay","River Indus","IN3","2017-01-04","1","2.7","386","0.25","<0.05","<1","2","45","<1","<50","<0.1","6","10","0.3","13","567","3","<0.01","90","7.9","320","3000","0.015","0.3","<0.01","135","<1","20","<1","21","2","0.89","0.029","<0.5","0.044","10","0.4","0.3","22","<1","<0.02","3.2","<1","0.65","3","0.08","510","85","1.6","8","21.4","<10"
"Deep Bay","River Indus","IN3","2017-02-06","1","1.2","153","0.078","<0.05","<1","2","35","<1","<50","<0.1","5","10","0.7","4","316","2","<0.01","101","9","900","2500","null","0.2","<0.01","174","<1","40","<1","9","1","1.2","0.047","<0.5","0.062","9.4","<0.2","0.2","18","<1","<0.02","5","<1","0.32","2","0.08","260","56","3.9","3","21.3","18"
"Deep Bay","River Indus","IN3","2017-03-01","1","2.8","394","0.25","0.08","<1","2","21","<1","<50","<0.1","6","10","1.9","9","275","2","<0.01","101","9.1","3000","6700","0.02","0.2","<0.01","224","<1","42","<1","21","1","1.2","0.078","<0.5","0.035","10.3","0.7","0.1","23","<1","<0.02","5.2","<1","0.81","3","0.08","210","58","3.1","3","20.4","<10"
"Deep Bay","River Indus","IN3","2017-04-03","1","1.1","298","0.021","0.05","<1","2","24","<1","<50","<0.1","7","<10","2.8","3","251","2","<0.01","108","9.4","190","850","0.017","0.3","<0.01","247","<1","24","<1","10","1","1.9","0.042","<0.5","0.074","9.2","2.4","0.1","16","<1","<0.02","4.8","<1","0.91","3","0.1","220","78","6.8","3","22.1","17"
"Deep Bay","River Indus","IN3","2017-05-04","1","7.4","571","0.35","0.07","<1","3","23","<1","<50","0.1","30","<10","2.7","<1","108","6","<0.01","87","7.4","55000","210000","0.44","<0.2","<0.01","596","6","73","<1","3","2","1.9","0.11","<0.5","0.47","7.9","1.8","0.1","9","<1","<0.02","61","<1","1.5","8","0.6","230","120","80.1","3","23.7","41"
"Deep Bay","River Indus","IN3","2017-06-01","1","24","196","0.035","0.06","<1","3","58","<1","<50","<0.1","41","10","0.7","5","564","2","<0.01","84","6.5","650","26000","0.04","0.3","<0.01","251","<1","85","<1","18","2","1","1.4","<0.5","0.008","8.5","0.5","0.3","32","<1","<0.02","5.2","<1","0.68","16","0.07","440","120","7.2","<2","28.6","12"
"Deep Bay","River Indus","IN3","2017-07-10","1","0.7","398","0.16","0.09","<1","2","15","<1","<50","<0.1","8","<10","<0.2","3","192","2","<0.01","95","7.5","1700","4800","0.44","<0.2","<0.01","350","<1","30","<1","6","<1","0.74","0.12","<0.5","0.1","9.5","1.2","0.1","15","<1","<0.02","3.5","<1","0.4","3","0.12","120","72","4.3","<2","27.4","23"
"Deep Bay","River Indus","IN3","2017-08-02","1","3.6","618","0.15","0.05","<1","<1","26","<1","<50","<0.1","13","<10","1.5","1","102","5","<0.01","80","6.4","37000","190000","0.24","<0.2","<0.01","1053","5","132","<1","5","1","0.75","0.053","<0.5","0.22","9.8","1.9","0.1","12","<1","<0.02","280","<1","0.98","6","0.32","420","92","77.1","<2","26.6","29"
"Deep Bay","River Indus","IN3","2017-09-01","1","1","477","0.079","<0.05","<1","2","32","<1","<50","<0.1","10","<10","<0.2","5","284","2","<0.01","95","7.5","20","120","0.045","<0.2","<0.01","247","<1","82","<1","12","<1","0.5","0.085","<0.5","0.047","10.4","<0.2","0.1","15","<1","<0.02","9.4","<1","0.36","3","0.08","160","58","7.1","<2","27.6","26"
"Deep Bay","River Indus","IN3","2017-10-12","1","1.8","1042","0.12","<0.05","<1","2","41","<1","<50","<0.1","6","<10","0.3","8","347","2","<0.01","98","7.4","20","1900","0.025","<0.2","<0.01","296","<1","37","<1","22","<1","0.57","0.13","<0.5","0.051","10.5","<0.2","0.2","17","<1","<0.02","2","<1","0.52","3","0.09","170","37","1.9","2","29.7","<10"
"Deep Bay","River Indus","IN3","2017-11-01","1","1.4","247","0.18","<0.05","<1","2","47","<1","66","<0.1","5","<10","1.2","5","383","2","<0.01","104","8.7","920","5500","0.09","0.3","<0.01","299","<1","59","<1","17","1","0.68","0.085","<0.5","0.053","9","0.6","0.2","17","<1","<0.02","3.9","<1","0.47","2","0.07","290","60","2.6","3","24","17"
"Deep Bay","River Indus","IN3","2017-12-01","1","2.4","632","0.17","<0.05","<1","2","78","<1","<50","<0.1","13","<10","0.8","8","506","4","<0.01","90","7.7","580","1900","0.12","0.2","<0.01","314","<1","80","<1","25","2","0.54","0.1","<0.5","0.004","7.3","0.3","0.3","19","<1","<0.02","6.6","<1","0.62","6","0.06","370","88","5.3","3","23.6","28"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-01-18","1","2.5","110","0.11","<0.05","<1","<1","19","<1","<50","<0.1","5","18","0.5","<1","159","2","<0.01","99","9.4","1800","2600","0.068","0.3","<0.01","85","<1","36","<1","<2","2","4.2","0.13","<0.5","0.44","7.6","2.7","0.1","11","<1","<0.02","5","<1","0.54","2","0.49","120","39","2.1","<2","17.9","19"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-02-17","1","3","<50","0.21","<0.05","<1","<1","18","<1","<50","<0.1","8","25","0.3","<1","173","3","<0.01","101","9.7","340","3000","0.06","0.3","<0.01","112","<1","47","<1","<2","3","4.1","0.19","<0.5","0.58","7.5","3.3","0.1","9.1","<1","<0.02","3.7","<1","1","3","0.63","140","50","2.5","<2","17.5","25"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-03-20","1","2.9","65","0.19","<0.05","<1","<1","21","<1","<50","<0.1","10","19","0.3","<1","185","3","<0.01","99","9","1200","2600","0.044","0.3","<0.01","359","<1","136","<1","<2","2","3.7","0.19","0.5","0.48","7.6","2.8","0.1","9.4","<1","<0.02","3.9","<1","0.93","4","0.59","170","89","2.2","<2","19.5","30"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-04-21","1","4.3","<50","0.082","<0.05","<1","<1","17","<1","<50","<0.1","9","21","0.9","<1","218","3","<0.01","100","8.3","870","2800","0.072","0.4","<0.01","153","<1","50","<1","<2","2","2.1","0.11","<0.5","0.57","7.8","2.9","0.1","9","<1","<0.02","1.4","<1","0.74","3","0.6","200","120","2.6","<2","24.8","25"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-05-22","1","2","110","0.038","<0.05","<1","<1","21","<1","<50","<0.1","12","14","2.8","<1","165","5","<0.01","99","8.5","2900","11000","0.44","<0.2","<0.01","321","2","115","<1","<2","1","3.2","0.05","<0.5","0.35","7.1","6.4","0.1","12","<1","<0.02","16","<1","0.65","3","0.43","180","98","5.6","<2","23.2","31"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-06-19","1","1.1","146","0.15","<0.05","<1","<1","15","<1","<50","<0.1","9","<10","0.5","<1","83","5","<0.01","100","8.4","31000","75000","0.96","<0.2","<0.01","165","2","21","<1","<2","<1","0.77","0.03","<0.5","0.07","7.3","0.4","0","10","<1","<0.02","15","<1","0.61","2","0.14","150","100","20.6","<2","24.4","28"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-07-28","1","0.7","<50","0.072","<0.05","<1","<1","65","<1","<50","<0.1","3","<10","0.5","<1","125","1","<0.01","101","8.1","5000","11000","0.16","<0.2","<0.01","142","<1","39","<1","<2","<1","1.6","0.057","<0.5","0.15","7.7","0.4","0.1","15","<1","<0.02","1.8","<1","0.43","1","0.17","100","82","1.5","<2","26.6","14"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-08-21","1","0.9","53","0.033","<0.05","<1","<1","16","<1","<50","<0.1","5","13","1","<1","174","2","<0.01","102","8","280","5200","0.08","0.2","<0.01","79","<1","16","<1","<2","<1","2.5","0.03","<0.5","0.33","7.3","0.3","0.1","13","<1","<0.02","1.8","<1","0.49","2","0.35","110","42","2.1","<2","27.9","19"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-09-21","1","1.7","58","0.025","<0.05","<1","<1","16","<1","<50","<0.1","7","11","2.8","<1","134","2","<0.01","101","8.1","2000","10000","0.16","0.2","<0.01","115","<1","22","<1","<2","<1","1.8","0.029","<0.5","0.25","7.8","2.8","0.1","14","<1","<0.02","3.4","<1","0.44","2","0.27","110","67","2.1","<2","26.7","14"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-10-25","1","3.3","52","0.022","<0.05","<1","<1","14","<1","<50","<0.1","4","12","1.4","<1","129","2","<0.01","101","8.8","430","2700","0.08","0.2","<0.01","62","<1","<10","<1","<2","<1","2.4","0.033","<0.5","0.3","7.7","1.3","0.1","14","<1","<0.02","1.4","<1","0.27","2","0.3","90","39","1.2","<2","22.3","21"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-11-20","1","1.1","52","0.063","<0.05","<1","<1","17","<1","<50","<0.1","5","15","2","<1","143","2","<0.01","102","9.3","380","2100","0.08","0.2","<0.01","94","<1","18","<1","<2","<1","3.8","0.076","<0.5","0.45","6.5","1.8","0.1","14","<1","<0.02","2.5","<1","0.37","2","0.46","100","68","2.8","<2","19.7","18"
"Junk Bay","Tseng Lan Shue Stream","JR11","2017-12-13","1","1.1","<50","0.15","0.06","<1","<1","15","<1","<50","<0.1","7","16","0.4","<1","161","2","<0.01","100","9.6","210","1000","0.08","0.4","<0.01","89","<1","14","<1","<2","<1","4.4","0.081","<0.5","0.49","6.6","1.2","0.1","11","<1","<0.02","2","<1","0.53","2","0.54","100","70","1.7","<2","17.2","18"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-01-18","1","15","307","6.5","0.8","<1","1","33","<1","<50","<0.1","14","20","1.1","<1","248","5","<0.01","66","6.1","150000","190000","null","0.3","<0.01","442","5","400","<1","<2","3","0.91","0.11","<0.5","0.53","7.2","1.1","0.1","13","<1","<0.02","33","<1","8.5","4","0.79","200","54","94.7","<2","19.2","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-02-17","1","29","364","8.8","0.95","<1","<1","30","<1","<50","<0.1","30","38","13","<1","291","5","<0.01","75","6.8","150000","240000","null","0.3","<0.01","646","2","198","<1","<2","3","0.57","0.21","0.8","0.74","7.3","7.3","0.2","14","<1","0.05","25","<1","11","8","1.1","190","53","29.4","<2","19.9","40"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-03-20","1","29","227","9.6","0.14","<1","<1","24","<1","<50","<0.1","42","25","1.7","<1","294","4","<0.01","63","5.6","80000","190000","null","0.2","<0.01","331","<1","179","<1","<2","2","0.48","0.46","1.1","0.55","7.3","2.8","0.2","13","<1","0.03","13","<1","10","11","0.96","190","82","10.3","<2","21","28"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-04-21","1","19","98","9.1","0.36","<1","<1","21","<1","<50","<0.1","19","25","5.6","<1","320","5","<0.01","63","5.2","58000","120000","null","0.3","<0.01","279","<1","174","<1","<2","2","0.63","0.13","0.8","0.91","7.3","5","0.2","12","<1","<0.02","3.8","<1","11","7","1.1","180","94","3.8","<2","25","25"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-05-22","1","11","409","2.7","0.12","<1","1","26","<1","<50","<0.1","21","12","3.3","<1","173","7","<0.01","73","6.2","120000","370000","null","<0.2","<0.01","500","5","101","<1","<2","2","1.7","0.16","<0.5","0.31","7","4.3","0.1","9.8","<1","0.02","37","<1","4","5","0.47","210","91","25.3","2","23","71"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-06-19","1","1.8","170","0.53","0.06","<1","<1","19","<1","<50","<0.1","10","<10","0.5","<1","123","2","<0.01","96","8","48000","89000","null","<0.2","<0.01","264","1","70","<1","<2","<1","1.3","0.034","<0.5","0.12","6.8","0.4","0.1","12","<1","<0.02","8.9","<1","0.84","3","0.17","130","100","12.1","<2","24.2","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-07-28","1","5.6","100","1.6","0.26","<1","<1","24","<1","<50","<0.1","7","12","1","<1","176","3","<0.01","95","7.6","66000","110000","null","<0.2","<0.01","243","<1","80","<1","<2","<1","1.4","0.14","<0.5","0.21","7.2","0.5","0.1","16","<1","<0.02","2.9","<1","3","3","0.31","110","49","4.4","<2","26.8","26"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-08-21","1","6.7","71","3.8","0.09","<1","<1","28","<1","<50","<0.1","9","18","1.7","<1","276","2","<0.01","83","6.5","57000","110000","null","<0.2","<0.01","188","<1","215","<1","<2","<1","1.3","0.25","<0.5","0.36","7","3.9","0.1","14","<1","<0.02","3.4","<1","4","4","0.51","200","130","4.3","<2","27.9","22"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-09-21","1","5.7","56","2.5","0.2","<1","<1","19","<1","<50","<0.1","11","13","2.1","<1","134","2","<0.01","80","6.5","45000","110000","null","<0.2","<0.01","139","<1","69","<1","<2","<1","1.3","0.32","<0.5","0.34","7.1","3.9","0.1","15","<1","<0.02","2.3","<1","4.3","4","0.58","140","82","1.9","<2","26.5","21"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-10-25","1","5.1","54","3.9","0.47","<1","<1","17","<1","<50","<0.1","18","15","1.7","<1","192","3","<0.01","80","6.8","51000","96000","null","0.2","<0.01","107","<1","88","<1","<2","<1","1.5","0.35","<0.5","0.49","7.2","0.9","0.1","16","<1","<0.02","1.5","<1","4.3","4","0.58","130","65","1.7","<2","23.4","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-11-20","1","8.4","66","6.7","0.78","<1","<1","22","<1","<50","<0.1","20","17","0.8","<1","224","3","<0.01","60","5.4","37000","76000","null","<0.2","<0.01","229","<1","170","<1","<2","<1","1.3","0.18","<0.5","0.66","6.5","3.9","0.1","16","<1","<0.02","4","<1","7.3","7","0.76","120","80","4.2","<2","20.5","27"
"Junk Bay","Tseng Lan Shue Stream","JR3","2017-12-13","1","9.6","<50","9.1","1.1","<1","<1","20","<1","<50","<0.1","23","19","1.3","<1","254","3","<0.01","54","5","67000","79000","null","0.3","<0.01","219","<1","183","<1","<2","<1","0.77","0.14","0.9","0.82","6.7","3.6","0.1","14","<1","<0.02","3.7","<1","10","7","0.96","150","99","4.9","<2","18.4","23"
