"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-a (μg/L)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (counts/100mL)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (μg/L)","Salinity (ppt)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)"
"Deep Bay","River Indus","IN1","2013-04-18","1","3.5","210","0.75","0.06","<1","3","30","<1","<50","<0.1","15","31","1.2","<1","286","5","<0.01","66","5.5","35000","190000","null","0.3","<0.01","500","4","110","<1","<2","4","2.9","0.17","<0.5","0.28","7.2","1.2","0.1","9.4","<1","<0.02","29","<1","1.6","5","0.37","220","69","37.6","<2","25.1","40"
"Deep Bay","River Indus","IN1","2013-05-03","1","2.2","250","0.5","<0.05","<1","3","23","<1","<50","<0.1","14","50","2.4","1","358","2","<0.01","70","6","6700","17000","null","0.4","<0.01","560","2","170","<1","<2","6","4","0.1","0.6","0.12","7.4","2.2","0.2","12","<1","<0.02","10","<1","1.4","6","0.22","270","80","12","<2","23.2","30"
"Deep Bay","River Indus","IN1","2013-06-03","1","2.9","220","0.13","0.05","<1","2","17","<1","<50","<0.1","13","43","9.7","<1","350","<1","<0.01","100","7.5","1700","12000","null","0.3","<0.01","240","<1","60","<1","<2","3","2.6","0.12","<0.5","0.13","7.6","7.4","0.2","13","<1","<0.02","8","<1","1.1","6","0.17","220","42","9.7","<2","30.6","20"
"Deep Bay","River Indus","IN1","2013-07-03","1","1.3","100","0.36","<0.05","<1","3","22","<1","<50","<0.1","10","25","2.5","<1","258","2","<0.01","79","6","4200","26000","null","0.2","<0.01","370","2","70","<1","<2","3","2.1","0.11","0.6","0.14","7.5","1.2","0.1","13","<1","<0.02","4.8","<1","0.99","3","0.21","140","48","7.7","<2","29.7","30"
"Deep Bay","River Indus","IN1","2013-08-01","1","1.1","70","0.21","<0.05","<1","2","29","<1","<50","<0.1","9","26","0.6","<1","251","1","<0.01","84","6.4","400","8500","null","0.2","<0.01","380","<1","70","<1","<2","2","1.7","0.063","0.6","0.095","7.1","<0.2","0.1","14","<1","<0.02","4.3","<1","0.8","2","0.16","150","24","5.1","<2","29.5","20"
"Deep Bay","River Indus","IN1","2013-09-09","1","1.9","250","0.62","<0.05","<1","6","29","<1","<50","<0.1","10","15","1.6","<1","198","3","<0.01","71","5.6","20000","48000","null","<0.2","<0.01","800","3","130","<1","<2","2","0.94","0.054","<0.5","0.078","7.2","2.5","0.1","15","<1","<0.02","23","<1","1","4","0.22","170","31","21.4","<2","27.9","40"
"Deep Bay","River Indus","IN1","2013-10-07","1","18","229","3.2","<0.05","<1","<1","31","<1","<50","<1","8","56","8.9","2","459","4","<0.01","42","3.4","100000","290000","null","0.4","<0.01","703","3","185","<1","<2","8","2.9","0.24","<0.5","0.36","7.1","5.7","0.2","17","<1","<0.02","32","<1","4.9","4","0.57","290","63","24","<2","26.6","25"
"Deep Bay","River Indus","IN1","2013-11-07","1","5.1","552","0.96","<0.05","<1","4","34","<1","<50","<0.1","15","55","32","4","428","8","<0.01","76","6.2","55000","110000","null","0.5","<0.01","1267","8","297","<1","<2","9","2.8","0.17","<0.5","0.24","7","11","0.2","17","<1","<0.02","87","<1","3.8","4","0.43","320","64","46.8","3","26.2","44"
"Deep Bay","River Indus","IN1","2013-12-05","1","4.4","732","0.79","0.05","<1","3","32","<1","120","<0.1","10","42","4.1","4","303","8","<0.01","74","6.7","22000","42000","null","0.3","<0.01","1003","6","158","<1","<2","6","2.6","0.089","<0.5","0.1","7","3.7","0.2","14","<1","<0.02","71","<1","2.5","4","0.36","320","53","45.7","<2","20.2","71"
"Deep Bay","River Indus","IN2","2013-01-03","1","5.3","190","1.7","0.32","<1","2","26","<1","<50","<0.1","6","18","1","<1","206","2","<0.01","76","7.2","8000","14000","null","0.3","<0.01","370","<1","140","<1","<2","2","1.2","0.11","<0.5","0.13","7.5","<0.2","0.1","13","<1","<0.02","3.8","<1","2.1","2","0.21","140","65","9.5","<2","17.7","30"
"Deep Bay","River Indus","IN2","2013-02-01","1","1.6","70","0.91","0.13","<1","2","26","<1","<50","<0.1","7","17","1.3","<1","215","4","<0.01","83","7.2","330","2200","null","0.3","<0.01","340","1","120","<1","<2","2","1.5","0.18","<0.5","0.11","7.2","1.8","0.1","14","<1","<0.02","1.8","<1","1.4","2","0.18","160","43","2.5","<2","22.3","20"
"Deep Bay","River Indus","IN2","2013-03-01","1","3.7","70","1.1","<0.05","<1","2","28","<1","<50","<0.1","10","17","3.3","<1","212","2","<0.01","75","6.7","2500","10000","null","0.3","<0.01","330","<1","140","<1","<2","2","1.5","0.27","0.6","0.12","6.8","5.9","0.1","15","<1","<0.02","4.8","<1","1.4","3","0.21","160","89","3.5","<2","21.1","20"
"Deep Bay","River Indus","IN2","2013-04-18","1","1.7","190","0.33","<0.05","<1","2","25","<1","<50","<0.1","11","<10","0.9","<1","169","3","<0.01","78","6.5","9000","70000","null","<0.2","<0.01","390","1","50","<1","<2","1","1.4","0.1","<0.5","0.15","7.3","1.3","0.1","11","<1","<0.02","4.1","<1","1.2","4","0.21","140","64","8.5","<2","24.9","30"
"Deep Bay","River Indus","IN2","2013-05-03","1","2","100","0.4","0.06","<1","2","25","<1","<50","<0.1","6","13","0.8","<1","192","2","<0.01","77","6.8","1200","51000","null","0.2","<0.01","510","1","100","<1","<2","1","1.5","0.11","0.6","0.085","7.4","0.8","0.1","14","<1","<0.02","4.4","<1","0.82","3","0.16","160","82","4.8","<2","21.8","30"
"Deep Bay","River Indus","IN2","2013-06-03","1","21","<50","0.18","0.08","<1","2","25","<1","<50","<0.1","20","10","170","<1","179","1","<0.01","163","12.2","4100","26000","null","0.2","<0.01","360","<1","100","<1","<2","<1","0.74","0.095","<0.5","0.023","8","39","0.1","14","<1","<0.02","11","<1","1.2","8","0.12","150","64","8.5","<2","30.7","20"
"Deep Bay","River Indus","IN2","2013-07-03","1","1.1","90","0.34","<0.05","<1","3","23","<1","<50","<0.1","4","<10","0.8","<1","151","10","<0.01","80","6.2","2700","33000","null","<0.2","<0.01","500","<1","100","<1","<2","2","0.81","0.071","<0.5","0.073","7.4","0.6","0.1","15","<1","<0.02","5","<1","0.56","2","0.12","98","37","3.5","<2","28.1","30"
"Deep Bay","River Indus","IN2","2013-08-01","1","0.7","90","0.2","<0.05","<1","2","31","<1","<50","<0.1","4","<10","0.5","<1","127","1","<0.01","88","7","3000","12000","null","<0.2","<0.01","480","1","70","<1","<2","<1","0.66","0.039","<0.5","0.057","7.2","<0.2","0.1","15","<1","<0.02","3.2","<1","0.39","1","0.1","90","30","5.3","<2","27.2","20"
"Deep Bay","River Indus","IN2","2013-09-09","1","0.6","60","0.21","<0.05","<1","2","24","<1","<50","<0.1","2","<10","1.2","<1","124","<1","<0.01","92","7.3","1100","6200","null","<0.2","<0.01","380","<1","70","<1","<2","<1","0.61","0.032","<0.5","0.048","7.4","<0.2","0.1","14","<1","<0.02","2.9","<1","0.35","<1","0.08","92","37","3.7","<2","27.2","20"
"Deep Bay","River Indus","IN2","2013-10-07","1","3.6","<50","0.25","<0.05","<1","<1","25","<1","<50","<1","4","<10","15","<1","152","2","<0.01","98","7.9","9000","25000","null","<0.2","<0.01","377","<1","69","<1","<2","<1","0.88","0.1","<0.5","0.074","7.4","4.2","0.1","16","<1","<0.02","5.3","<1","0.66","2","0.14","100","34","4.6","<2","26","15"
"Deep Bay","River Indus","IN2","2013-11-07","1","1.7","<50","2.6","0.05","<1","2","27","<1","<50","<0.1","4","11","1","<1","179","<1","<0.01","83","6.8","1200","42000","null","0.2","<0.01","349","<1","134","<1","<2","<1","1.1","0.19","<0.5","0.11","7.6","0.6","0.1","17","<1","<0.02","4.9","<1","2.7","2","0.14","120","36","4.6","<2","25.9","14"
"Deep Bay","River Indus","IN2","2013-12-05","1","2.1","101","0.66","0.08","<1","2","24","<1","104","<0.1","4","12","0.4","<1","164","2","<0.01","89","8.4","4000","31000","null","0.2","<0.01","376","<1","109","<1","<2","1","0.99","0.12","<0.5","0.093","7.4","0.6","0.1","15","<1","<0.02","1.4","<1","1.1","1","0.13","140","10","6.2","<2","18.4","24"
"Deep Bay","River Indus","IN3","2013-01-03","1","0.8","110","0.074","<0.05","<1","2","14","<1","<50","<0.1","5","<10","1.6","<1","148","1","<0.01","102","9.6","160","350","0.001","<0.2","<0.01","190","<1","30","<1","<2","1","1.3","0.007","<0.5","0.11","7.6","<0.2","0.1","18","<1","<0.02","2.2","<1","0.08","<1","0.14","110","26","22.4","<2","18.4","<10"
"Deep Bay","River Indus","IN3","2013-02-01","1","0.6","110","0.019","<0.05","<1","3","17","<1","<50","<0.1","4","<10","0.7","<1","179","2","<0.01","101","8.7","160","2500","0.033","<0.2","<0.01","260","1","40","<1","<2","<1","1.1","0.009","<0.5","0.12","7.1","0.6","0.1","17","<1","<0.02","4.6","<1","0.24","1","0.15","140","42","4.6","<2","22.7","10"
"Deep Bay","River Indus","IN3","2013-03-01","1","0.7","160","0.1","<0.05","<1","3","19","<1","<50","<0.1","5","10","0.9","<1","182","2","<0.01","107","9.4","300","1700","0.012","<0.2","<0.01","380","5","50","<1","<2","<1","1.1","0.012","<0.5","0.13","7.2","1.9","0.1","19","<1","<0.02","21","<1","0.24","1","0.17","160","47","18.9","<2","21.9","20"
"Deep Bay","River Indus","IN3","2013-04-18","1","0.8","120","0.048","<0.05","<1","2","14","<1","<50","<0.1","8","<10","0.2","<1","105","3","<0.01","95","8.1","4400","9500","0.05","<0.2","<0.01","300","<1","20","<1","<2","<1","1.1","0.013","<0.5","0.14","7.4","0.9","0.1","14","<1","<0.02","4","<1","0.34","3","0.18","130","50","4.9","<2","23.3","20"
"Deep Bay","River Indus","IN3","2013-05-03","1","0.8","90","0.049","<0.05","<1","3","15","<1","<50","<0.1","5","<10","1.1","<1","149","1","<0.01","98","8.6","350","460","0.039","<0.2","<0.01","330","<1","50","<1","<2","<1","0.71","0.01","<0.5","0.12","7.4","0.8","0.1","16","<1","<0.02","2.9","<1","0.22","2","0.16","120","56","2.4","<2","22.1","20"
"Deep Bay","River Indus","IN3","2013-06-03","1","1","80","0.039","<0.05","<1","3","12","<1","<50","<0.1","7","<10","0.6","<1","111","2","<0.01","99","7.6","800","11000","0.055","<0.2","<0.01","640","<1","30","<1","<2","<1","0.35","0.005","<0.5","0.12","7.2","0.7","0.1","16","<1","<0.02","6.1","<1","0.26","3","0.2","110","49","4.6","<2","29.1","<10"
"Deep Bay","River Indus","IN3","2013-07-03","1","0.7","50","0.039","<0.05","<1","3","9","<1","<50","<0.1","5","<10","0.5","<1","111","2","<0.01","99","7.6","1700","11000","0.053","<0.2","<0.01","460","<1","30","<1","<2","<1","0.38","0.003","<0.5","0.11","7.5","<0.2","0.1","16","<1","<0.02","1.7","<1","0.3","2","0.15","88","33","1.4","<2","28.9","10"
"Deep Bay","River Indus","IN3","2013-08-01","1","0.4","60","0.028","<0.05","<1","2","13","<1","<50","<0.1","4","<10","0.7","<1","88","2","<0.01","100","7.8","690","1000","0.12","<0.2","<0.01","440","<1","30","<1","<2","<1","0.28","0.002","<0.5","0.082","7.4","<0.2","0","14","<1","<0.02","6","<1","0.21","2","0.12","74","26","8.1","<2","28.1","10"
"Deep Bay","River Indus","IN3","2013-09-09","1","0.2","60","0.03","<0.05","<1","2","11","<1","<50","<0.1","3","<10","0.8","<1","88","2","<0.01","102","7.8","1500","3100","0.198","<0.2","<0.01","420","<1","30","<1","<2","<1","0.26","0.002","<0.5","0.067","7.3","<0.2","0","14","<1","<0.02","5.4","<1","0.14","1","0.09","67","20","4.6","<2","29","10"
"Deep Bay","River Indus","IN3","2013-10-07","1","0.8","52","0.03","<0.05","<1","<1","12","<1","<50","<1","3","<10","1.3","<1","108","1","<0.01","105","8.2","1700","3300","0.07","<0.2","<0.01","367","<1","27","<1","<2","<1","0.37","0.005","<0.5","0.092","7.3","0.4","0.1","17","<1","<0.02","2.2","<1","0.22","1","0.12","74","26","3.2","<2","28.1","52"
"Deep Bay","River Indus","IN3","2013-11-07","1","0.3","67","0.052","<0.05","<1","2","14","<1","<50","<0.1","2","<10","1","<1","131","1","<0.01","109","8.8","330","2200","0.031","<0.2","<0.01","311","2","66","<1","<2","<1","0.49","0.012","<0.5","0.1","7.4","0.7","0.1","18","<1","<0.02","4.1","<1","0.18","1","0.12","88","30","12.3","<2","25.9","14"
"Deep Bay","River Indus","IN3","2013-12-05","1","<0.1","72","0.051","<0.05","<1","2","14","<1","<50","<0.1","<2","<10","0.5","<1","134","4","<0.01","103","9.5","160","850","0.023","<0.2","<0.01","270","3","62","<1","<2","<1","0.81","0.018","<0.5","0.08","7.2","<0.2","0.1","18","<1","<0.02","1.5","<1","0.18","<1","0.1","110","12","1.4","<2","19.6","22"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-01-11","1","1.4","<50","0.093","0.06","<1","<1","27","<1","<50","<0.1","6","26","0.4","<1","195","2","<0.01","102","10.2","540","840","0.068","0.3","<0.01","70","<1","10","<1","<2","1","6.3","0.097","0.8","0.69","8","0.4","0.1","11","<1","<0.02","1.4","<1","0.53","3","0.72","200","67","2.1","<2","15.4","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-02-15","1","1.4","<50","0.18","0.07","<1","<1","20","<1","<50","<0.1","8","27","0.8","<1","220","2","<0.01","102","9.6","530","620","0.112","0.3","<0.01","130","<1","20","<1","<2","2","6.8","0.045","<0.5","0.77","7.6","2.3","0.1","9.7","<1","<0.02","2.2","<1","0.66","3","0.82","200","78","0.8","<2","18.6","30"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-03-08","1","1.3","<50","0.092","<0.05","<1","<1","20","<1","<50","<0.1","7","28","1.3","<1","219","2","<0.01","104","10","2000","3200","0.02","0.3","<0.01","90","<1","20","<1","<2","1","5.3","0.015","<0.5","0.71","7.3","1.1","0.1","9.8","<1","<0.02","1.2","<1","0.53","3","0.72","190","68","2.5","<2","17.3","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-04-11","1","1","80","0.26","<0.05","<1","<1","19","<1","<50","<0.1","36","15","0.4","<1","137","1","<0.01","101","9.5","290","510","0.2","0.2","<0.01","80","<1","10","<1","<2","<1","2.6","0.096","<0.5","0.36","7.9","0.6","0.1","12","<1","<0.02","1.5","<1","2","10","0.96","110","69","1.8","<2","17.8","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-05-09","1","0.5","200","0.11","<0.05","<1","<1","21","<1","<50","<0.1","12","10","0.5","<1","114","2","<0.01","101","8.6","5500","13000","0.204","<0.2","<0.01","130","<1","20","<1","<2","<1","1.8","0.064","<0.5","0.17","8","0.3","0.1","13","<1","<0.02","4.3","<1","0.44","5","0.18","110","56","5.3","<2","23.2","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-06-13","1","0.8","190","0.095","<0.05","<1","<1","23","<1","<50","<0.1","4","10","0.6","<1","114","1","<0.01","99","8.5","7100","10000","0.132","<0.2","<0.01","<50","<1","<10","<1","<2","<1","1.8","0.058","<0.5","0.14","8","0.5","0.1","15","<1","<0.02","1.9","<1","0.4","<1","0.15","82","22","6.3","<2","23.3","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-07-22","1","0.1","100","0.058","<0.05","<1","<1","23","<1","<50","<0.1","4","12","1.4","<1","135","1","<0.01","101","8.1","1900","4700","0.144","<0.2","<0.01","130","<1","30","<1","<2","<1","1.8","0.041","<0.5","0.21","7.8","2","0.1","15","<1","<0.02","2.8","<1","0.27","1","0.22","120","38","2.6","<2","26.5","10"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-08-21","1","0.4","80","0.059","0.06","<1","<1","22","<1","<50","<0.1","3","10","1","<1","124","<1","<0.01","101","8.1","1600","10000","0.112","<0.2","<0.01","70","<1","10","<1","<2","<1","1.6","0.05","0.6","0.17","7.7","<0.2","0.1","15","<1","<0.02","2.2","<1","0.23","1","0.18","92","34","1.6","<2","26.6","30"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-09-27","1","0.5","89","0.025","<0.05","<1","1","18","<1","<50","<1","3","12","0.6","<1","130","1","<0.01","103","8.5","540","4700","0.088","<0.2","<0.01","264","<1","123","<1","<2","<1","1.9","0.026","<0.5","0.21","8.1","0.9","0.1","15","<1","<0.02","2.3","<1","0.25","1","0.22","110","34","2.2","<2","24.9","<10"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-10-23","1","0.7","<50","0.026","<0.05","<1","<1","21","<1","<50","<0.1","3","17","0.9","<1","163","2","<0.01","102","9.1","270","1200","0.096","0.2","<0.01","67","<1","15","<1","<2","<1","3.5","0.02","<0.5","0.4","7.6","2.1","0.1","11","<1","<0.02","1.3","<1","0.06","2","0.41","110","34","2.2","<2","21.1","25"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-11-21","1","1.6","<50","0.13","0.06","<1","<1","19","<1","<50","<0.1","5","17","0.6","<1","156","2","<0.01","101","9.5","240","3300","0.048","0.3","<0.01","81","<1","18","<1","<2","<1","3","0.057","<0.5","0.46","7.6","1.6","0.1","13","<1","<0.02","1.9","<1","0.34","2","0.47","110","44","2","<2","18.6","20"
"Junk Bay","Tseng Lan Shue Stream","JR11","2013-12-16","1","25","62","0.28","<0.05","<1","<1","24","<1","<50","<0.1","5","13","0.7","<1","136","3","<0.01","99","9.8","2000","5200","0.064","0.2","<0.01","79","<1","22","<1","<2","<1","3.2","0.088","<0.5","0.32","7.8","2.1","0.1","11","<1","<0.02","2.4","<1","0.64","3","0.35","130","58","1.6","<2","15.9","43"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-01-11","1","12","170","10","1.2","<1","<1","29","<1","<50","0.1","21","32","1","<1","297","6","<0.01","55","5.2","100000","140000","null","0.3","<0.01","490","2","190","<1","<2","2","1.1","0.19","1.2","0.97","7.3","1.1","0.2","13","<1","0.03","15","<1","12","6","1.1","240","72","6.9","<2","17.5","40"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-02-15","1","11","100","13","1","<1","<1","24","<1","50","0.1","28","42","6.3","<1","338","4","<0.01","46","4.1","47000","47000","null","0.3","<0.01","310","2","170","<1","<2","1","0.74","0.12","0.6","1.1","6.9","4.8","0.2","13","<1","0.04","6.8","<1","14","10","1.2","180","45","4.1","<2","20.6","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-03-08","1","25","230","12","0.99","<1","<1","30","<1","<50","0.1","24","35","17","<1","355","6","<0.01","57","5.1","140000","170000","null","0.3","<0.01","540","3","200","<1","<2","2","0.78","0.15","1.1","0.95","6.6","18","0.2","13","<1","0.02","29","<1","13","10","1.2","250","99","7.6","<2","20.4","40"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-04-11","1","6.2","80","3.2","0.25","<1","<1","24","<1","<50","<0.1","16","17","<0.2","<1","191","2","<0.01","68","6.4","35000","43000","null","<0.2","<0.01","170","<1","100","<1","<2","1","2.1","0.22","<0.5","0.27","7.4","1.6","0.1","14","<1","<0.02","1.8","<1","3.8","4","0.4","150","52","4.1","<2","18.1","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-05-09","1","2.3","210","1.6","0.17","<1","<1","20","<1","<50","0.1","8","13","1","<1","168","3","<0.01","92","7.8","59000","100000","null","<0.2","<0.01","260","<1","80","<1","<2","<1","1.9","0.15","<0.5","0.25","7.4","1.1","0.1","14","<1","<0.02","3.4","<1","1.9","3","0.28","160","90","3.8","<2","23.9","30"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-06-13","1","4.2","200","1.6","0.11","<1","<1","21","<1","<50","<0.1","8","13","1.5","<1","152","2","<0.01","88","7.5","72000","120000","null","<0.2","<0.01","180","<1","80","<1","<2","<1","1.6","0.12","<0.5","0.18","7.5","1","0.1","16","<1","<0.02","3.5","<1","1.9","2","0.24","120","41","3.1","<2","23.4","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-07-22","1","9.1","180","1.5","0.49","<1","<1","20","<1","<50","<0.1","20","14","1.1","<1","198","2","<0.01","86","6.9","47000","100000","null","<0.2","<0.01","200","<1","80","<1","<2","<1","1.4","0.17","0.8","0.65","7.5","1","0.1","19","<1","<0.02","1.6","<1","2.4","7","1.7","160","48","5.9","<2","26.3","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-08-21","1","3.4","160","1.7","0.28","<1","<1","25","<1","<50","<0.1","6","13","0.5","<1","172","3","<0.01","83","6.7","65000","120000","null","<0.2","<0.01","270","1","90","<1","<2","1","1.3","0.12","0.7","0.22","7.4","1.1","0.1","16","<1","<0.02","11","<1","2.1","3","0.29","110","48","5.4","<2","26.8","20"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-09-27","1","8.5","279","1.8","0.31","<1","1","20","<1","<50","<1","6","14","0.8","<1","201","2","<0.01","87","7.1","42000","78000","null","<0.2","<0.01","201","1","58","<1","<2","<1","1.4","0.2","<0.5","0.27","8.3","1.3","0.1","20","<1","<0.02","6.7","<1","2.3","3","0.33","150","36","6.7","<2","26","11"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-10-23","1","3.6","<50","3.7","0.16","<1","<1","23","<1","<50","<0.1","11","24","1.5","<1","204","2","<0.01","62","5.3","11000","27000","null","<0.2","<0.01","128","<1","99","<1","<2","<1","1.3","0.3","<0.5","0.6","7.3","2.8","0.1","14","<1","<0.02","1.7","<1","6","3","0.61","140","39","2.4","<2","23.3","33"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-11-21","1","11","114","4.9","0.56","<1","<1","25","<1","<50","0.1","16","20","0.3","<1","232","5","<0.01","74","6.7","27000","70000","null","0.2","<0.01","403","2","152","<1","<2","<1","1.4","0.2","<0.5","0.64","7.2","0.3","0.1","16","<1","<0.02","7.9","<1","7.8","4","0.81","140","44","6.7","<2","20.3","38"
"Junk Bay","Tseng Lan Shue Stream","JR3","2013-12-16","1","13","112","6.1","0.6","<1","<1","29","<1","<50","<0.1","15","18","2.6","<1","111","4","<0.01","76","7.5","79000","140000","null","0.2","<0.01","157","2","99","<1","<2","<1","1.3","0.18","<0.5","0.54","7.1","3.3","0.1","13","<1","<0.02","7.3","<1","6.9","6","0.71","180","45","8.7","<2","16.1","48"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-01-11","1","14","240","1.5","0.21","<1","<1","22","<1","<50","<0.1","22","27","0.2","<1","235","5","<0.01","84","7.9","70000","150000","null","0.4","<0.01","210","1","60","<1","<2","3","2.8","0.23","1.2","0.84","7.6","<0.2","0.1","8.5","<1","<0.02","9.5","<1","3.1","8","1.1","220","65","10.9","<2","18.6","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-02-15","1","9.6","150","1","0.11","<1","<1","19","<1","<50","<0.1","21","27","5.9","<1","255","5","<0.01","88","7.8","24000","45000","null","0.4","<0.01","390","<1","90","<1","<2","2","1.8","0.18","<0.5","0.91","7.4","4.5","0.1","7.9","<1","<0.02","11","<1","2.8","8","1.3","230","83","5.3","<2","21.4","60"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-03-08","1","29","160","1.4","0.08","<1","<1","25","<1","<50","<0.1","27","29","0.6","<1","254","7","<0.01","88","7.9","170000","320000","null","0.4","<0.01","400","1","100","<1","<2","2","2.3","0.2","0.7","0.66","7.2","2.7","0.1","8.9","<1","<0.02","19","<1","3.3","6","1.1","210","82","7.6","<2","20.6","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-04-11","1","9.4","120","0.24","<0.05","<1","<1","22","<1","<50","<0.1","9","23","0.6","<1","239","3","<0.01","90","8.1","81000","140000","null","0.4","<0.01","120","1","50","<1","<2","2","2.7","0.055","<0.5","0.3","7.7","0.5","0.1","13","<1","<0.02","7.1","<1","1.3","2","0.82","180","93","31.8","<2","20.3","50"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-05-09","1","4.4","180","0.058","0.05","<1","1","17","<1","<50","<0.1","11","18","0.7","<1","200","3","<0.01","94","7.9","47000","220000","null","0.3","<0.01","150","<1","40","<1","<2","1","1.9","0.052","<0.5","0.39","7.7","0.3","0.1","10","<1","<0.02","4.4","<1","0.67","3","0.43","160","80","4.4","<2","24.2","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-06-13","1","6.2","130","0.13","0.08","<1","<1","17","<1","<50","<0.1","7","17","0.7","<1","185","2","<0.01","94","7.9","17000","95000","null","0.3","<0.01","90","<1","40","<1","<2","1","2.2","0.084","<0.5","0.35","7.8","<0.2","0.1","12","<1","<0.02","3.9","<1","0.87","2","0.41","150","61","2.6","<2","24.1","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-07-22","1","2.8","120","0.37","0.05","<1","1","24","<1","<50","<0.1","9","19","0.9","<1","217","3","<0.01","94","7.5","18000","35000","null","0.3","<0.01","170","1","40","<1","<2","1","2.5","0.12","<0.5","0.54","7.6","1.1","0.1","13","<1","<0.02","7","<1","1.1","3","0.69","180","50","2.9","<2","26.8","30"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-08-21","1","3.5","70","0.42","0.09","<1","<1","21","<1","<50","<0.1","10","16","0.4","<1","214","2","<0.01","93","7.3","80000","480000","null","0.3","<0.01","80","<1","30","<1","<2","1","1.9","0.11","0.7","0.48","7.5","<0.2","0.1","12","<1","<0.02","4.4","<1","1.2","3","0.59","130","39","2.9","<2","27.8","20"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-09-27","1","4.7","137","0.24","0.25","<1","2","24","<1","<50","<1","9","18","0.5","<1","209","2","<0.01","95","7.6","47000","110000","null","0.4","<0.01","113","<1","32","<1","<2","<1","1.9","0.1","0.6","0.59","7.8","0.9","0.1","11","<1","<0.02","4.7","<1","0.92","4","0.71","150","36","4.6","<2","26.6","22"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-10-23","1","11","142","0.32","0.12","<1","<1","23","<1","<50","<0.1","19","21","1","<1","226","4","<0.01","88","7.4","62000","580000","null","0.4","<0.01","459","2","95","<1","<2","2","2.1","0.15","0.7","0.75","7.5","1.2","0.1","7.7","<1","<0.02","10","<1","1.7","5","0.99","150","50","9.9","<2","24.4","46"
"Junk Bay","Tseng Lan Shue Stream","JR6","2013-11-21","1","7.7","173","0.33","0.16","<1","<1","24","<1","<50","<0.1","16","18","0.2","<1","190","5","<0.01","93","8.2","11000","37000","null","0.4","<0.01","282","3","112","<1","<2","2","2.2","0.14","<0.5","0.74","7.4","0.4","0.1","11","<1","<0.02","17","<1","1.9","4","1.1","140","53","11.6","<2","21.5","72"
